#1

double tab1(1661,12)
87	60.37	57.7	46.6	46.39	52.56	56.78	52.03	24.03	16.46874999	0.019875505	0
89.87	60.48	57.69	46.66	46.42	52.59	56.8	52.02	24.02	16.46874999	0.019923826	0
92.87	60.48	57.74	46.68	46.43	52.6	56.86	52.03	24.03	16.46874999	0.019979681	0
96	60.46	57.75	46.73	46.49	52.65	56.95	52.09	24.04	27.44791666	0.020042417	0
99	60.48	57.76	46.78	46.5	52.7	56.92	52.06	24.055	16.46874999	0.020100893	0
101.87	60.37	57.8	46.82	46.54	52.74	56.96	52.14	24.055	16.46874999	0.0201443	0
105	60.45	57.77	46.82	46.5	52.75	56.96	52.18	24.02	16.46874999	0.02016887	0
108	60.52	57.76	46.81	46.57	52.73	56.91	52.17	24.005	16.46874999	0.020174767	0
110.87	60.37	57.78	46.84	46.64	52.8	56.98	52.2	24.03	27.44791666	0.020160353	0
113.87	60.48	57.83	46.89	46.65	52.85	57.07	52.25	24.04	16.46874999	0.020133981	0
117	60.49	57.83	46.93	46.69	52.85	57.11	52.25	24.04	16.46874999	0.020095488	0
119.87	60.46	57.78	46.88	46.68	52.8	57.06	52.24	23.99	16.46874999	0.020044874	0
122.87	60.47	57.82	46.96	46.8	52.84	57.1	52.28	24.05	16.46874999	0.019993113	0
125.995	60.57	57.81	46.78	46.78	52.87	57.09	52.3	24.02	27.44791666	0.019942335	0
128.87	60.48	57.84	46.85	46.77	52.85	57.11	52.33	24.045	27.44791666	0.01988779	0
131.87	60.48	57.85	46.91	46.87	52.91	57.13	52.34	24.1	27.44791666	0.01982833	0
135	60.49	57.9	46.92	46.88	52.92	57.14	52.36	24.07	27.44791666	0.019771983	0
138	60.49	57.85	46.95	46.95	52.99	57.17	52.38	24.1	27.44791666	0.019719403	0
140.87	60.48	57.91	46.97	46.97	53.01	57.23	52.49	24.06	16.46874999	0.019671574	0
143.87	60.47	57.87	47.01	46.97	53.01	57.23	52.49	24.06	16.46874999	0.019623253	0
147	60.56	57.86	47.08	47	53.04	57.22	52.52	24.05	27.44791666	0.019576078	0
149.87	60.57	57.93	47.19	47.02	53.06	57.28	52.54	24.06	27.44791666	0.019541353	0
152.87	60.49	57.9	47.12	47	53.08	57.26	52.56	24.05	16.46874999	0.019519403	0
156	60.48	57.95	47.17	47.09	53.13	57.27	52.61	24.04	16.46874999	0.019508265	0
159	60.62	57.89	47.11	47.07	53.11	57.25	52.63	24.04	27.44791666	0.019516455	0
161.87	60.48	57.93	47.15	47.11	53.11	57.25	52.63	24.02	16.46874999	0.019544956	0
164.87	60.49	57.96	47.18	47.1	53.14	57.27	52.61	24.005	16.46874999	0.019589346	0
168	60.49	57.97	47.27	47.15	53.15	57.29	52.63	24.02	16.46874999	0.019648314	0
170.87	60.49	57.9	47.24	47.08	53.12	57.3	52.64	23.99	16.46874999	0.019715308	0
173.87	60.49	57.93	47.31	47.15	53.19	57.33	52.67	24.04	27.44791666	0.01979082	0
176.87	60.48	57.95	47.33	47.21	53.21	57.39	52.69	24.125	16.46874999	0.019873539	0
180	60.64	57.96	47.34	47.22	53.18	57.39	52.69	24.085	16.46874999	0.019940861	0
182.87	60.48	57.96	47.42	47.22	53.18	57.39	52.69	24.085	16.46874999	0.019992458	0
185.87	60.48	57.99	47.46	47.33	53.21	57.43	52.77	24.125	16.46874999	0.020028494	0
188.995	60.48	58.01	47.47	47.35	53.23	57.4	52.74	24.14	27.44791666	0.020045529	0
191.87	60.51	57.97	47.43	47.31	53.23	57.41	52.71	24.12	16.46874999	0.020042908	0
194.87	60.66	58.02	47.52	47.4	53.28	57.46	52.8	24.15	16.46874999	0.020020304	0
197.87	60.48	57.99	47.5	47.41	53.21	57.43	52.77	24.125	16.46874999	0.019979354	0
201	60.63	58.01	47.51	47.47	53.27	57.44	52.78	24.14	16.46874999	0.019933817	0
203.87	60.48	57.98	47.48	47.44	53.24	57.46	52.8	24.11	27.44791666	0.019883695	0
206.87	60.66	57.99	47.54	47.46	53.25	57.43	52.77	24.125	16.46874999	0.019828985	0
210	60.64	58.02	47.6	47.48	53.28	57.5	52.76	24.15	27.44791666	0.019781647	0
213	60.47	58.01	47.63	47.51	53.27	57.48	52.74	24.14	27.44791666	0.019749706	0
215.87	60.49	57.98	47.6	47.44	53.24	57.46	52.72	24.11	16.46874999	0.019733818	0
218.87	60.49	58.02	47.6	47.48	53.24	57.46	52.76	24.155	27.44791666	0.019732343	0
222	60.48	58.01	47.67	47.51	53.27	57.48	52.82	24.14	16.46874999	0.019745611	0
224.87	60.61	58.03	47.66	47.5	53.25	57.47	52.81	24.125	27.44791666	0.019774768	0
227.87	60.48	58.03	47.62	47.58	53.25	57.47	52.85	24.125	27.44791666	0.019818338	0
230.87	60.61	57.99	47.62	47.58	53.33	57.51	52.85	24.125	27.44791666	0.019869116	0
234	60.64	57.98	47.68	47.6	53.28	57.54	52.84	24.11	16.46874999	0.019916291	0
236.87	60.5	58.01	47.71	47.59	53.27	57.56	52.86	24.14	16.46874999	0.019956749	0
239.87	60.48	58.05	47.79	47.55	53.27	57.56	52.82	24.14	16.46874999	0.019988527	0
242.87	60.58	57.99	47.78	47.58	53.33	57.55	52.85	24.125	16.46874999	0.019997208	0
245.87	60.63	58.03	47.78	47.58	53.29	57.55	52.89	24.125	16.46874999	0.019981483	0
248.995	60.5	57.98	47.77	47.6	53.32	57.54	52.88	24.11	16.46874999	0.01994299	0
251.87	60.49	58.05	47.75	47.63	53.35	57.56	52.86	24.1	27.44791666	0.019882384	0
254.87	60.52	58.07	47.78	47.62	53.33	57.55	52.89	24.04	27.44791666	0.019798355	0
258	60.58	58.07	47.78	47.62	53.33	57.55	52.85	24.04	27.44791666	0.019703515	0
261	60.49	58.03	47.82	47.62	53.33	57.55	52.89	24.06	16.46874999	0.019598355	0
263.87	60.48	58.03	47.82	47.62	53.33	57.59	52.89	24.04	16.46874999	0.019504825	0
266.87	60.64	57.97	47.83	47.63	53.31	57.57	52.95	24.02	16.46874999	0.019430132	0
270	60.63	58.09	47.91	47.67	53.35	57.6	52.94	24.06	16.46874999	0.019376078	0
272.87	60.64	58.01	47.91	47.63	53.35	57.57	52.95	24.02	27.44791666	0.019348724	0
275.87	60.63	58.05	47.99	47.67	53.39	57.6	52.94	24.06	27.44791666	0.01934987	0
278.87	60.48	58.03	47.98	47.66	53.41	57.59	52.85	24.06	27.44791666	0.019379518	0
282	60.61	58.05	48.07	47.67	53.43	57.6	52.9	24.1	27.44791666	0.019435046	0
284.87	60.64	58.05	48.07	47.63	53.47	57.6	52.94	24.08	16.46874999	0.019518748	0
287.87	60.53	58.07	48.1	47.66	53.45	57.59	52.97	24.04	16.46874999	0.019606217	0
291	60.66	58.05	48.11	47.67	53.51	57.6	52.94	24.1	16.46874999	0.019696635	0
294	60.66	58.1	48.08	47.68	53.48	57.62	52.96	24.19	16.46874999	0.019779354	0
296.87	60.66	58.09	48.11	47.63	53.47	57.64	52.9	24.16	27.44791666	0.019850607	0
299.87	60.67	58.07	48.1	47.66	53.45	57.59	52.85	24.145	16.46874999	0.019902368	0
303	60.5	58.06	48.05	47.6	53.4	57.58	52.84	24.13	27.44791666	0.019935128	0
305.87	60.64	58.06	48.09	47.64	53.44	57.58	52.8	24.11	16.46874999	0.019948068	0
308.87	60.62	58.05	48.08	47.59	53.43	57.61	52.79	24.12	16.46874999	0.019940206	0
312	60.66	58.06	48.05	47.6	53.44	57.58	52.84	24.11	16.46874999	0.01991367	0
315	60.64	58.14	48.08	47.64	53.48	57.66	52.88	24.17	16.46874999	0.019866659	0
317.87	60.61	58.11	48.06	47.7	53.45	57.63	52.85	24.105	27.44791666	0.019812769	0
320.87	60.64	58.14	48.08	47.8	53.48	57.66	52.88	24.11	27.44791666	0.019759534	0
324	60.66	58.08	48.06	47.74	53.38	57.6	52.85	24.05	16.46874999	0.019706627	0
326.87	60.62	58.09	48.08	47.71	53.43	57.57	52.91	24.18	16.46874999	0.019653719	0
329.87	60.64	58.19	48.14	47.81	53.49	57.67	53.01	24.22	16.46874999	0.019616045	0
332.87	60.63	58.15	48.18	47.81	53.53	57.67	52.97	24.265	16.46874999	0.019594588	0
336	60.66	58.05	48.08	47.71	53.43	57.61	52.95	24.18	16.46874999	0.019588855	0
338.87	60.64	58.11	48.14	47.78	53.49	57.63	53.01	24.21	27.44791666	0.019598519	0
341.87	60.64	58.14	48.17	47.84	53.52	57.7	53	24.23	16.46874999	0.019623908	0
345	60.5	58.17	48.15	47.79	53.47	57.68	52.98	24.22	16.46874999	0.019664694	0
347.87	60.63	58.1	48.17	47.81	53.48	57.66	52.96	24.19	27.44791666	0.019719403	0
350.87	60.71	58.19	48.3	47.85	53.53	57.71	53.05	24.24	27.44791666	0.019773785	0
354	60.64	58.17	48.23	47.87	53.51	57.68	53.02	24.22	16.46874999	0.019827839	0
357	60.64	58.18	48.29	47.92	53.52	57.7	53.04	24.23	16.46874999	0.01988222	0
359.87	60.66	58.13	48.23	47.95	53.51	57.68	53.02	24.22	16.46874999	0.019929231	0
362.87	60.66	58.14	48.29	47.96	53.52	57.7	53.04	24.23	27.44791666	0.019967724	0
365.995	60.49	58.15	48.26	47.94	53.49	57.71	53.05	24.21	16.46874999	0.019978862	0
368.995	60.48	58.13	48.27	47.95	53.51	57.72	53.06	24.22	16.46874999	0.019943809	0
371.87	60.64	58.13	48.31	47.95	53.51	57.72	53.06	24.22	27.44791666	0.019858142	0
374.87	60.5	58.15	48.3	47.98	53.53	57.75	53.13	24.22	27.44791666	0.019722188	0
377.87	60.49	58.09	48.27	47.95	53.51	57.72	53.1	24.22	27.44791666	0.01953693	0
380.87	60.5	58.1	48.29	47.96	53.52	57.74	53.08	24.19	16.46874999	0.019308757	0
384	60.5	58.07	48.26	47.94	53.49	57.67	53.13	24.185	27.44791666	0.019037668	0
386.87	60.49	58.07	48.3	48.02	53.49	57.71	53.13	24.205	16.46874999	0.018723335	0
389.87	60.42	58.05	48.27	48.07	53.51	57.72	53.15	24.18	16.46874999	0.01836576	0
393	60.47	58.01	48.31	48.11	53.55	57.68	53.15	24.22	27.44791666	0.017964941	0
396	60.34	58.05	48.39	48.11	53.55	57.72	53.19	24.22	27.44791666	0.017559864	0
398.87	60.35	58.02	48.45	48.08	53.56	57.7	53.16	24.25	16.46874999	0.01718984	0
401.87	60.5	58.03	48.46	48.14	53.57	57.75	53.17	24.24	16.46874999	0.016862404	0
404.87	60.49	58.03	48.46	48.1	53.53	57.71	53.21	24.22	16.46874999	0.016578702	0
408	60.38	58.03	48.46	48.1	53.57	57.75	53.21	24.22	16.46874999	0.016337425	0
410.87	60.34	58.02	48.45	48.08	53.56	57.7	53.16	24.21	16.46874999	0.01613939	0
413.87	60.42	58.01	48.48	48.11	53.51	57.72	53.19	24.24	27.44791666	0.015984599	0
416.87	60.35	57.97	48.43	48.11	53.51	57.72	53.19	24.26	27.44791666	0.015872724	0
420	60.36	57.98	48.45	48.08	53.52	57.66	53.2	24.23	16.46874999	0.015804092	0
422.87	60.34	57.98	48.45	48.12	53.52	57.7	53.2	24.25	16.46874999	0.015778703	0
425.87	60.35	57.93	48.43	48.11	53.55	57.64	53.19	24.22	16.46874999	0.015780996	0
428.87	60.36	57.93	48.43	48.11	53.59	57.64	53.19	24.22	27.44791666	0.015790824	0
432	60.36	57.94	48.49	48.12	53.56	57.66	53.2	24.23	16.46874999	0.015804419	0
435	60.39	57.95	48.46	48.14	53.61	57.67	53.17	24.26	16.46874999	0.015820799	0
437.87	60.35	57.88	48.43	48.15	53.51	57.6	53.1	24.22	27.44791666	0.015840292	0
440.87	60.34	57.86	48.45	48.12	53.52	57.66	53.2	24.25	16.46874999	0.015863224	0
444	60.5	57.91	48.46	48.18	53.53	57.67	53.17	24.305	16.46874999	0.015889923	0
446.87	60.35	57.87	48.42	48.14	53.53	57.59	53.13	24.25	16.46874999	0.015920717	0
449.87	60.34	57.84	48.43	48.15	53.55	57.6	53.19	24.3	16.46874999	0.015954624	0
452.87	60.34	57.83	48.38	48.1	53.53	57.59	53.17	24.29	16.46874999	0.015988531	0
456	60.36	57.87	48.46	48.18	53.53	57.63	53.21	24.305	27.44791666	0.016014247	0
458.87	60.34	57.86	48.45	48.12	53.52	57.58	53.2	24.25	16.46874999	0.016032757	0
461.87	60.38	57.86	48.45	48.17	53.56	57.58	53.12	24.27	16.46874999	0.016043076	0
465	60.34	57.84	48.43	48.15	53.51	57.56	53.15	24.26	27.44791666	0.016046024	0
468	60.39	57.83	48.42	48.14	53.49	57.55	53.13	24.25	16.46874999	0.016041929	0
470.87	60.36	57.84	48.43	48.15	53.55	57.6	53.15	24.22	16.46874999	0.0160303	0
473.87	60.36	57.82	48.49	48.17	53.56	57.58	53.16	24.23	16.46874999	0.016010152	0
477	60.35	57.84	48.43	48.15	53.51	57.56	53.14	24.22	27.44791666	0.015982306	0
479.87	60.35	57.83	48.5	48.18	53.53	57.59	53.17	24.24	27.44791666	0.01595102	0
482.87	60.36	57.83	48.5	48.22	53.53	57.59	53.21	24.24	27.44791666	0.015923502	0
485.87	60.36	57.83	48.5	48.22	53.53	57.55	53.21	24.24	27.44791666	0.015904501	0
488.995	60.37	57.79	48.46	48.22	53.49	57.51	53.13	24.205	16.46874999	0.015892708	0
491.87	60.35	57.83	48.5	48.18	53.53	57.51	53.09	24.24	27.44791666	0.015889432	0
494.87	60.39	57.78	48.57	48.16	53.52	57.54	53.04	24.23	27.44791666	0.015893363	0
497.87	60.36	57.76	48.55	48.15	53.51	57.48	53.06	24.22	16.46874999	0.015904829	0
500.87	60.35	57.78	48.61	48.2	53.52	57.49	53.04	24.23	16.46874999	0.01592383	0
503.87	60.35	57.76	48.6	48.23	53.51	57.48	53.02	24.22	16.46874999	0.015951348	0
507	60.35	57.76	48.55	48.23	53.51	57.48	53.02	24.22	16.46874999	0.015978047	0
510	60.36	57.8	48.59	48.23	53.54	57.48	53.1	24.26	16.46874999	0.015997703	0
513	60.37	57.8	48.63	48.27	53.54	57.52	53.06	24.235	16.46874999	0.016005893	0
516	60.32	57.78	48.57	48.24	53.52	57.45	53.08	24.21	16.46874999	0.016001307	0
519	60.2	57.8	48.63	48.27	53.46	57.48	53.06	24.26	16.46874999	0.015985255	0
522	60.36	57.79	48.62	48.26	53.53	57.47	53.09	24.24	16.46874999	0.015957409	0
525	60.36	57.78	48.61	48.24	53.52	57.45	53.16	24.23	16.46874999	0.015918424	0
528	60.39	57.79	48.62	48.3	53.53	57.47	53.13	24.24	27.44791666	0.015868793	0
531	60.37	57.72	48.55	48.27	53.47	57.44	53.06	24.22	16.46874999	0.015807695	0
534	60.35	57.79	48.58	48.26	53.53	57.47	53.05	24.24	16.46874999	0.015734477	0
537	60.36	57.81	48.64	48.32	53.56	57.49	53.07	24.27	27.44791666	0.015657491	0
539.87	60.36	57.75	48.54	48.3	53.49	57.47	53.05	24.24	16.46874999	0.015571496	0
543	60.37	57.75	48.54	48.3	53.45	57.47	53.05	24.24	27.44791666	0.015477638	0
545.995	60.36	57.68	48.51	48.27	53.47	57.44	53.02	24.24	27.44791666	0.015376738	0
548.995	60.35	57.72	48.51	48.27	53.51	57.4	52.98	24.28	27.44791666	0.015268138	0
552	60.2	57.68	48.55	48.31	53.43	57.4	53.02	24.26	16.46874999	0.015151349	0
555	60.22	57.73	48.56	48.36	53.47	57.49	53.07	24.31	16.46874999	0.015027188	0
558	60.21	57.67	48.5	48.3	53.41	57.43	53.01	24.245	27.44791666	0.014893691	0
561	60.2	57.67	48.58	48.26	53.41	57.39	53.01	24.245	27.44791666	0.014752823	0
564	60.21	57.7	48.57	48.29	53.4	57.45	53.04	24.27	16.46874999	0.014604912	0
567	60.2	57.64	48.55	48.31	53.43	57.4	53.02	24.26	27.44791666	0.014457983	0
570	60.21	57.66	48.61	48.33	53.36	57.41	53.04	24.27	27.44791666	0.014327435	0
573	60.26	57.62	48.61	48.33	53.44	57.41	53.04	24.29	27.44791666	0.014204421	0
576	60.22	57.64	48.6	48.27	53.43	57.36	53.02	24.34	16.46874999	0.014089106	0
579	60.2	57.6	48.6	48.31	53.43	57.4	53.06	24.36	27.44791666	0.013980834	0
582	60.21	57.63	48.66	48.34	53.41	57.43	53.09	24.385	27.44791666	0.013881244	0
585	60.1	57.62	48.65	48.33	53.4	57.37	53.08	24.29	16.46874999	0.013788369	0
588	60.21	57.58	48.61	48.33	53.36	57.37	53.08	24.27	16.46874999	0.013704012	0
590.87	60.21	57.59	48.62	48.34	53.37	57.39	53.05	24.285	16.46874999	0.013626371	0
594	60.2	57.56	48.63	48.35	53.42	57.4	53.1	24.34	16.46874999	0.013555773	0
597	60.2	57.6	48.67	48.35	53.42	57.36	53.06	24.3	27.44791666	0.013485011	0
600	60.21	57.55	48.66	48.34	53.41	57.31	53.05	24.325	16.46874999	0.013406551	0
603	60.13	57.55	48.66	48.3	53.37	57.35	53.01	24.345	27.44791666	0.013336936	0
605.995	60.13	57.54	48.65	48.33	53.4	57.29	53.04	24.29	16.46874999	0.01327502	0
608.995	60.13	57.49	48.65	48.29	53.36	57.37	53.04	24.33	27.44791666	0.013218017	0
612	60.2	57.51	48.66	48.34	53.37	57.31	53.05	24.37	27.44791666	0.013164455	0
615	60.18	57.47	48.62	48.3	53.37	57.31	53.01	24.37	27.44791666	0.013115479	0
618	60.06	57.5	48.7	48.33	53.41	57.34	53.04	24.42	16.46874999	0.013070597	0
621	60.21	57.44	48.63	48.35	53.38	57.32	53.06	24.4	16.46874999	0.013029975	0
624	60.25	57.45	48.73	48.32	53.39	57.33	52.99	24.43	16.46874999	0.012992956	0
627	60.04	57.41	48.61	48.24	53.36	57.29	52.92	24.37	27.44791666	0.012959377	0
629.87	60.05	57.43	48.66	48.3	53.37	57.27	52.93	24.37	27.44791666	0.012928419	0
633	60.02	57.44	48.67	48.31	53.38	57.28	52.94	24.38	16.46874999	0.012892711	0
636	60.08	57.41	48.64	48.28	53.35	57.33	52.95	24.41	27.44791666	0.012853399	0
639	60.11	57.4	48.63	48.31	53.3	57.28	52.9	24.38	16.46874999	0.012817526	0
642	60.05	57.4	48.67	48.31	53.34	57.2	52.9	24.44	16.46874999	0.012785422	0
645	60.04	57.4	48.63	48.31	53.3	57.24	52.9	24.38	16.46874999	0.012753808	0
648	60.06	57.4	48.67	48.27	53.26	57.2	52.86	24.36	27.44791666	0.012721703	0
651	60.06	57.41	48.68	48.28	53.35	57.21	52.91	24.37	16.46874999	0.012690418	0
654	60.06	57.35	48.66	48.3	53.29	57.19	52.81	24.345	27.44791666	0.012660278	0
657	60.06	57.38	48.7	48.29	53.29	57.22	52.8	24.4	27.44791666	0.012630303	0
660	60.06	57.37	48.73	48.32	53.23	57.17	52.83	24.39	16.46874999	0.012601802	0
663	60.12	57.33	48.64	48.28	53.23	57.21	52.83	24.39	16.46874999	0.012573464	0
665.995	60.06	57.36	48.67	48.27	53.22	57.16	52.82	24.38	27.44791666	0.012544963	0
668.995	60.06	57.34	48.66	48.29	53.25	57.18	52.84	24.4	16.46874999	0.012512531	0
672	60.07	57.36	48.67	48.27	53.22	57.16	52.86	24.38	16.46874999	0.012476495	0
675	60.06	57.27	48.66	48.18	53.21	57.15	52.81	24.39	16.46874999	0.012443735	0
678	60.22	57.29	48.68	48.2	53.23	57.13	52.79	24.41	27.44791666	0.012415397	0
681	60.07	57.29	48.64	48.2	53.23	57.13	52.79	24.41	27.44791666	0.0123905	0
684	60.07	57.29	48.64	48.2	53.19	57.09	52.75	24.39	16.46874999	0.012369206	0
687	60.08	57.29	48.64	48.2	53.19	57.09	52.75	24.39	16.46874999	0.012351679	0
690	60.07	57.29	48.64	48.2	53.19	57.09	52.75	24.39	16.46874999	0.012337429	0
693	60.06	57.28	48.63	48.15	53.22	57.08	52.74	24.38	16.46874999	0.012326945	0
696	60.07	57.27	48.62	48.14	53.21	57.03	52.73	24.37	27.44791666	0.01232023	0
699	60.05	57.25	48.64	48.2	53.23	57.05	52.71	24.39	16.46874999	0.012317773	0
702	60.06	57.24	48.63	48.19	53.18	57	52.7	24.36	27.44791666	0.012318592	0
705	60.05	57.25	48.64	48.2	53.19	57.05	52.75	24.35	16.46874999	0.012319411	0
708	60.07	57.21	48.65	48.16	53.16	56.97	52.67	24.31	27.44791666	0.012319574	0
711	60.06	57.24	48.63	48.15	53.14	57.04	52.74	24.34	16.46874999	0.012319083	0
714	60.06	57.23	48.7	48.14	53.13	57.03	52.69	24.325	16.46874999	0.012321868	0
717	60.09	57.23	48.7	48.18	53.17	57.03	52.69	24.325	27.44791666	0.012328256	0
720	60.08	57.23	48.78	48.18	53.17	56.99	52.73	24.325	27.44791666	0.01233792	0
723	60.06	57.21	48.73	48.12	53.12	56.97	52.71	24.31	16.46874999	0.01235086	0
725.995	60.09	57.24	48.79	48.19	53.18	57	52.78	24.34	16.46874999	0.012367895	0
728.995	60.07	57.24	48.75	48.19	53.18	57	52.78	24.34	27.44791666	0.012388207	0
732	60.07	57.23	48.78	48.18	53.13	56.99	52.77	24.325	27.44791666	0.012413268	0
735	60.07	57.23	48.7	48.14	53.13	56.99	52.73	24.325	16.46874999	0.012442097	0
738	60.07	57.23	48.7	48.18	53.17	56.99	52.73	24.325	27.44791666	0.012475184	0
741	60.03	57.25	48.68	48.16	53.15	56.97	52.75	24.35	27.44791666	0.012513186	0
744	60.06	57.21	48.68	48.2	53.15	56.97	52.71	24.35	27.44791666	0.012547748	0
747	60.06	57.23	48.62	48.18	53.13	56.99	52.73	24.35	16.46874999	0.012578706	0
750	60.07	57.17	48.65	48.12	53.12	56.93	52.67	24.31	27.44791666	0.012606716	0
753	60.06	57.2	48.71	48.19	53.1	56.96	52.74	24.38	16.46874999	0.01263145	0
756	60.07	57.21	48.68	48.2	53.11	56.93	52.71	24.35	27.44791666	0.012651761	0
759	60.08	57.19	48.66	48.14	53.05	56.91	52.61	24.37	16.46874999	0.012668468	0
762	60.06	57.2	48.67	48.19	53.1	56.92	52.7	24.36	16.46874999	0.012679934	0
765	60.07	57.24	48.67	48.15	53.14	56.88	52.66	24.38	16.46874999	0.012687469	0
768	60.07	57.15	48.66	48.14	53.13	56.86	52.57	24.37	16.46874999	0.012691237	0
771	60.08	57.21	48.68	48.16	53.07	56.89	52.59	24.39	16.46874999	0.01269009	0
774	60.06	57.17	48.64	48.2	53.07	56.89	52.59	24.39	27.44791666	0.012687961	0
777	60.04	57.17	48.64	48.16	53.07	56.89	52.59	24.45	16.46874999	0.012686323	0
780	59.93	57.17	48.64	48.2	53.07	56.85	52.59	24.47	27.44791666	0.012684357	0
783	60.07	57.17	48.68	48.2	53.03	56.89	52.55	24.47	16.46874999	0.012678788	0
785.995	60.08	57.15	48.66	48.14	53.01	56.86	52.57	24.39	27.44791666	0.012665684	0
788.87	59.94	57.17	48.64	48.16	53.07	56.89	52.55	24.39	27.44791666	0.012645045	0
791.87	60.09	57.17	48.68	48.2	53.03	56.85	52.55	24.39	27.44791666	0.012618346	0
795	60.08	57.17	48.68	48.2	53.03	56.85	52.55	24.39	16.46874999	0.012583456	0
798	60.09	57.17	48.73	48.2	53.03	56.85	52.59	24.39	16.46874999	0.012540213	0
801	60.08	57.16	48.67	48.19	52.98	56.84	52.54	24.38	27.44791666	0.012489926	0
804	60.09	57.17	48.68	48.24	53.03	56.85	52.55	24.39	16.46874999	0.012433579	0
807	59.97	57.17	48.68	48.24	53.03	56.85	52.55	24.39	16.46874999	0.012368551	0
810	60.08	57.17	48.68	48.24	53.03	56.85	52.55	24.39	16.46874999	0.012295823	0
813	60.08	57.18	48.7	48.21	52.96	56.86	52.6	24.445	27.44791666	0.012222932	0
816	59.93	57.18	48.66	48.29	53	56.86	52.56	24.465	27.44791666	0.012158068	0
819	60.08	57.12	48.63	48.27	52.94	56.84	52.54	24.4	16.46874999	0.012108272	0
822	60.08	57.12	48.67	48.27	52.94	56.84	52.58	24.4	27.44791666	0.012072728	0
825	60.08	57.18	48.7	48.25	52.96	56.86	52.56	24.445	27.44791666	0.012053563	0
828	60.08	57.17	48.69	48.28	52.99	56.85	52.55	24.49	27.44791666	0.012050287	0
831	60.07	57.16	48.71	48.27	52.94	56.84	52.54	24.46	16.46874999	0.012061753	0
834	60.07	57.12	48.67	48.27	52.94	56.84	52.54	24.48	16.46874999	0.012087306	0
836.87	60.08	57.14	48.7	48.3	53.05	56.86	52.6	24.45	16.46874999	0.012128911	0
840	60.07	57.12	48.67	48.31	52.98	56.84	52.46	24.4	16.46874999	0.012185914	0
843	60.06	57.13	48.73	48.32	52.95	56.85	52.55	24.39	16.46874999	0.012254546	0
846	60.08	57.14	48.78	48.34	52.97	56.86	52.6	24.405	27.44791666	0.012330713	0
848.995	59.97	57.18	48.82	48.34	52.97	56.86	52.56	24.405	16.46874999	0.012399017	0
852	60.07	57.15	48.78	48.26	52.97	56.83	52.53	24.37	16.46874999	0.012459787	0
855	60.08	57.12	48.75	48.31	52.98	56.84	52.58	24.36	27.44791666	0.012513022	0
