126,1.05631,0,-68.0949,9068.44,1.08474
127.2,1.0661,0,-68.0588,9152.4,1.09478
128.4,1.07588,0,-68.0226,9236.31,1.10482
129.6,1.08566,0,-67.9865,9320.18,1.11485
130.8,1.09543,0,-67.9504,9404,1.12488
132,1.1052,0,-67.9144,9487.78,1.1349
133.2,1.11496,0,-67.8783,9571.51,1.14492
134.4,1.12472,0,-67.8423,9655.2,1.15493
135.6,1.13447,0,-67.8062,9738.84,1.16493
136.8,1.14422,0,-67.7702,9822.44,1.17493
138,1.15396,0,-67.7343,9905.99,1.18493
139.2,1.1637,0,-67.6983,9989.49,1.19492
140.4,1.17343,0,-67.6624,10073,1.2049
141.6,1.18316,0,-67.6264,10156.4,1.21488
142.8,1.19288,0,-67.5905,10239.7,1.22485
144,1.2026,0,-67.5547,10323.1,1.23482
145.2,1.21231,0,-67.5188,10406.4,1.24478
146.4,1.22202,0,-67.4829,10489.6,1.25474
147.6,1.23172,0,-67.4471,10572.8,1.26469
148.8,1.24141,0,-67.4113,10655.9,1.27463
150,1.25111,0,-67.3755,10739,1.28457
151.2,1.26079,0,-67.3398,10822.1,1.29451
152.4,1.27047,0,-67.304,10905.1,1.30444
153.6,1.28015,0,-67.2683,10988.1,1.31436
154.8,1.28982,0,-67.2326,11071,1.32428
156,1.29949,0,-67.1969,11153.9,1.3342
157.2,1.30915,0,-67.1612,11236.7,1.3441
158.4,1.31881,0,-67.1256,11319.5,1.35401
159.6,1.32846,0,-67.0899,11402.3,1.36391
160.8,1.3381,0,-67.0543,11485,1.3738
162,1.34775,0,-67.0187,11567.7,1.38369
163.2,1.35738,0,-66.9831,11650.3,1.39357
164.4,1.36702,0,-66.9476,11732.9,1.40345
165.6,1.37664,0,-66.912,11815.4,1.41333
166.8,1.38627,0,-66.8765,11897.9,1.42319
168,1.39588,0,-66.841,11980.3,1.43306
169.2,1.4055,0,-66.8055,12062.7,1.44291
170.4,1.4151,0,-66.77,12145.1,1.45276
171.6,1.42471,0,-66.7346,12227.4,1.46261
172.8,1.4343,0,-66.6992,12309.7,1.47245
174,1.4439,0,-66.6638,12391.9,1.48229
175.2,1.45348,0,-66.6284,12474.1,1.49212
176.4,1.46307,0,-66.593,12556.2,1.50194
177.6,1.47264,0,-66.5577,12638.3,1.51176
178.8,1.48222,0,-66.5223,12720.4,1.52158
180,1.49178,0,-66.487,12802.4,1.53139
181.2,1.50135,0,-66.4517,12884.4,1.54119
182.4,1.5109,0,-66.4164,12966.3,1.55099
183.6,1.52046,0,-66.3812,13048.2,1.56078
184.8,1.53,0,-66.3459,13130,1.57057
186,1.53955,0,-66.3107,13211.8,1.58036
187.2,1.54908,0,-66.2755,13293.5,1.59013
188.4,1.55862,0,-66.2403,13375.2,1.59991
189.6,1.56814,0,-66.2052,13456.9,1.60967
190.8,1.57767,0,-66.17,13538.5,1.61944
192,1.58718,0,-66.1349,13620.1,1.62919
193.2,1.5967,0,-66.0998,13701.6,1.63894
194.4,1.6062,0,-66.0647,13783.1,1.64869
195.6,1.61571,0,-66.0296,13864.5,1.65843
196.8,1.6252,0,-65.9946,13945.9,1.66817
198,1.6347,0,-65.9596,14027.2,1.6779
199.2,1.64419,0,-65.9246,14108.5,1.68762
200.4,1.65367,0,-65.8896,14189.8,1.69735
201.6,1.66315,0,-65.8546,14271,1.70706
202.8,1.67262,0,-65.8196,14352.2,1.71677
204,1.68209,0,-65.7847,14433.3,1.72648
205.2,1.69155,0,-65.7498,14514.4,1.73618
206.4,1.70101,0,-65.7149,14595.5,1.74587
207.6,1.71047,0,-65.68,14676.5,1.75556
208.8,1.71992,0,-65.6451,14757.5,1.76525
210,1.72936,0,-65.6103,14838.4,1.77493
211.2,1.7388,0,-65.5754,14919.3,1.7846
212.4,1.74824,0,-65.5406,15000.1,1.79427
213.6,1.75767,0,-65.5058,15080.9,1.80393
214.8,1.76709,0,-65.4711,15161.6,1.81359
216,1.77651,0,-65.4363,15242.3,1.82325
217.2,1.78593,0,-65.4016,15323,1.83289
218.4,1.79534,0,-65.3669,15403.6,1.84254
219.6,1.80474,0,-65.3322,15484.2,1.85218
220.8,1.81414,0,-65.2975,15564.7,1.86181
222,1.82354,0,-65.2628,15645.2,1.87144
223.2,1.83293,0,-65.2282,15725.7,1.88106
224.4,1.84231,0,-65.1936,15806.1,1.89068
225.6,1.8517,0,-65.159,15886.4,1.90029
226.8,1.86107,0,-65.1244,15966.7,1.9099
228,1.87044,0,-65.0898,16047,1.9195
229.2,1.87981,0,-65.0553,16127.3,1.9291
230.4,1.88917,0,-65.0207,16207.4,1.93869
231.6,1.89853,0,-64.9862,16287.6,1.94828
232.8,1.90788,0,-64.9517,16367.7,1.95786
234,1.91723,0,-64.9172,16447.7,1.96743
235.2,1.92657,0,-64.8828,16527.8,1.97701
236.4,1.93591,0,-64.8483,16607.7,1.98657
237.6,1.94524,0,-64.8139,16687.7,1.99613
238.8,1.95457,0,-64.7795,16767.6,2.00569
240,1.96389,0,-64.7451,16847.4,2.01524
241.2,1.97321,0,-64.7108,16927.2,2.02479
242.4,1.98252,0,-64.6764,17007,2.03433
243.6,1.99183,0,-64.6421,17086.7,2.04386
244.8,2.00113,0,-64.6078,17166.4,2.05339
246,2.01043,0,-64.5735,17246,2.06292
247.2,2.01973,0,-64.5392,17325.6,2.07244
248.4,2.02902,0,-64.505,17405.1,2.08196
249.6,2.0383,0,-64.4707,17484.7,2.09147
250.8,2.04758,0,-64.4365,17564.1,2.10097
252,2.05685,0,-64.4023,17643.5,2.11047
253.2,2.06612,0,-64.3681,17722.9,2.11997
254.4,2.07539,0,-64.334,17802.3,2.12946
255.6,2.08465,0,-64.2998,17881.5,2.13894
256.8,2.09391,0,-64.2657,17960.8,2.14842
258,2.10316,0,-64.2316,18040,2.1579
259.2,2.1124,0,-64.1975,18119.2,2.16737
260.4,2.12164,0,-64.1634,18198.3,2.17683
261.6,2.13088,0,-64.1294,18277.4,2.18629
262.8,2.14011,0,-64.0953,18356.4,2.19574
264,2.14934,0,-64.0613,18435.4,2.20519
265.2,2.15856,0,-64.0273,18514.4,2.21464
266.4,2.16778,0,-63.9933,18593.3,2.22408
267.6,2.17699,0,-63.9594,18672.2,2.23351
268.8,2.1862,0,-63.9254,18751,2.24294
270,2.1954,0,-63.8915,18829.8,2.25236
271.2,2.2046,0,-63.8576,18908.5,2.26178
272.4,2.21379,0,-63.8237,18987.2,2.2712
273.6,2.22298,0,-63.7898,19065.9,2.28061
274.8,2.23216,0,-63.756,19144.5,2.29001
276,2.24134,0,-63.7221,19223.1,2.29941
277.2,2.25052,0,-63.6883,19301.6,2.3088
278.4,2.25969,0,-63.6545,19380.1,2.31819
279.6,2.26885,0,-63.6207,19458.6,2.32758
280.8,2.27801,0,-63.587,19537,2.33696
282,2.28717,0,-63.5532,19615.3,2.34633
283.2,2.29632,0,-63.5195,19693.7,2.3557
284.4,2.30546,0,-63.4858,19771.9,2.36507
285.6,2.31461,0,-63.4521,19850.2,2.37442
286.8,2.32374,0,-63.4184,19928.4,2.38378
288,2.33287,0,-63.3847,20006.6,2.39313
289.2,2.342,0,-63.3511,20084.7,2.40247
290.4,2.35112,0,-63.3175,20162.8,2.41181
291.6,2.36024,0,-63.2839,20240.8,2.42115
292.8,2.36935,0,-63.2503,20318.8,2.43048
294,2.37846,0,-63.2167,20396.7,2.4398
295.2,2.38757,0,-63.1832,20474.6,2.44912
296.4,2.39666,0,-63.1496,20552.5,2.45843
297.6,2.40576,0,-63.1161,20630.3,2.46774
298.8,2.41485,0,-63.0826,20708.1,2.47705
300,2.42393,0,-63.0491,20785.9,2.48635
301.2,2.43301,0,-63.0157,20863.6,2.49564
302.4,2.44209,0,-62.9822,20941.2,2.50493
303.6,2.45116,0,-62.9488,21018.9,2.51422
304.8,2.46022,0,-62.9154,21096.4,2.5235
306,2.46929,0,-62.882,21174,2.53277
307.2,2.47834,0,-62.8487,21251.5,2.54204
308.4,2.48739,0,-62.8153,21328.9,2.55131
309.6,2.49644,0,-62.782,21406.3,2.56057
310.8,2.50548,0,-62.7486,21483.7,2.56982
312,2.51452,0,-62.7153,21561,2.57907
313.2,2.52356,0,-62.6821,21638.3,2.58832
314.4,2.53258,0,-62.6488,21715.6,2.59756
315.6,2.54161,0,-62.6155,21792.8,2.60679
316.8,2.55063,0,-62.5823,21870,2.61602
318,2.55964,0,-62.5491,21947.1,2.62525
319.2,2.56865,0,-62.5159,22024.2,2.63447
320.4,2.57766,0,-62.4827,22101.2,2.64368
321.6,2.58666,0,-62.4496,22178.2,2.6529
322.8,2.59565,0,-62.4164,22255.2,2.6621
324,2.60464,0,-62.3833,22332.1,2.6713
325.2,2.61363,0,-62.3502,22409,2.6805
326.4,2.62261,0,-62.3171,22485.8,2.68969
327.6,2.63159,0,-62.284,22562.6,2.69888
328.8,2.64056,0,-62.251,22639.4,2.70806
330,2.64953,0,-62.218,22716.1,2.71723
331.2,2.65849,0,-62.1849,22792.7,2.72641
332.4,2.66745,0,-62.1519,22869.4,2.73557
333.6,2.67641,0,-62.119,22946,2.74473
334.8,2.68536,0,-62.086,23022.5,2.75389
336,2.6943,0,-62.053,23099,2.76304
337.2,2.70324,0,-62.0201,23175.5,2.77219
338.4,2.71218,0,-61.9872,23251.9,2.78133
339.6,2.72111,0,-61.9543,23328.3,2.79047
340.8,2.73004,0,-61.9214,23404.7,2.7996
342,2.73896,0,-61.8886,23481,2.80873
343.2,2.74787,0,-61.8557,23557.3,2.81785
344.4,2.75679,0,-61.8229,23633.5,2.82697
345.6,2.7657,0,-61.7901,23709.7,2.83608
346.8,2.7746,0,-61.7573,23785.8,2.84519
348,2.7835,0,-61.7245,23861.9,2.8543
349.2,2.79239,0,-61.6918,23938,2.86339
350.4,2.80128,0,-61.659,24014,2.87249
351.6,2.81017,0,-61.6263,24090,2.88158
352.8,2.81905,0,-61.5936,24165.9,2.89066
354,2.82792,0,-61.5609,24241.8,2.89974
355.2,2.83679,0,-61.5283,24317.7,2.90881
356.4,2.84566,0,-61.4956,24393.5,2.91788
357.6,2.85452,0,-61.463,24469.3,2.92695
358.8,2.86338,0,-61.4304,24545,2.93601
360,2.87223,0,-61.3978,24620.7,2.94506
361.2,2.88108,0,-61.3652,24696.4,2.95411
362.4,2.88992,0,-61.3326,24772,2.96316
363.6,2.89876,0,-61.3001,24847.6,2.9722
364.8,2.9076,0,-61.2676,24923.1,2.98124
366,2.91643,0,-61.235,24998.6,2.99027
367.2,2.92525,0,-61.2025,25074.1,2.99929
368.4,2.93407,0,-61.1701,25149.5,3.00831
369.6,2.94289,0,-61.1376,25224.9,3.01733
370.8,2.9517,0,-61.1052,25300.2,3.02634
372,2.96051,0,-61.0727,25375.5,3.03535
373.2,2.96931,0,-61.0403,25450.8,3.04435
374.4,2.97811,0,-61.0079,25526,3.05335
375.6,2.9869,0,-60.9756,25601.2,3.06234
376.8,2.99569,0,-60.9432,25676.3,3.07133
378,3.00448,0,-60.9109,25751.4,3.08031
379.2,3.01326,0,-60.8786,25826.5,3.08929
380.4,3.02203,0,-60.8463,25901.5,3.09826
381.6,3.0308,0,-60.814,25976.5,3.10723
382.8,3.03957,0,-60.7817,26051.4,3.1162
384,3.04833,0,-60.7494,26126.3,3.12515
385.2,3.05709,0,-60.7172,26201.1,3.13411
386.4,3.06584,0,-60.685,26276,3.14306
387.6,3.07459,0,-60.6528,26350.7,3.152
388.8,3.08333,0,-60.6206,26425.5,3.16094
390,3.09207,0,-60.5884,26500.2,3.16988
391.2,3.10081,0,-60.5563,26574.8,3.17881
392.4,3.10954,0,-60.5242,26649.5,3.18773
393.6,3.11826,0,-60.492,26724,3.19665
394.8,3.12699,0,-60.4599,26798.6,3.20557
396,3.1357,0,-60.4279,26873.1,3.21448
397.2,3.14441,0,-60.3958,26947.5,3.22339
398.4,3.15312,0,-60.3638,27022,3.23229
399.6,3.16183,0,-60.3317,27096.3,3.24119
400.8,3.17052,0,-60.2997,27170.7,3.25008
402,3.17922,0,-60.2677,27245,3.25897
403.2,3.18791,0,-60.2357,27319.2,3.26785
404.4,3.19659,0,-60.2038,27393.5,3.27673
405.6,3.20527,0,-60.1718,27467.6,3.2856
406.8,3.21395,0,-60.1399,27541.8,3.29447
408,3.22262,0,-60.108,27615.9,3.30334
409.2,3.23129,0,-60.0761,27690,3.3122
410.4,3.23995,0,-60.0442,27764,3.32105
411.6,3.24861,0,-60.0124,27838,3.3299
412.8,3.25726,0,-59.9805,27911.9,3.33875
414,3.26591,0,-59.9487,27985.8,3.34759
415.2,3.27456,0,-59.9169,28059.7,3.35642
416.4,3.2832,0,-59.8851,28133.5,3.36525
417.6,3.29184,0,-59.8533,28207.3,3.37408
418.8,3.30047,0,-59.8216,28281.1,3.3829
420,3.30909,0,-59.7898,28354.8,3.39172
421.2,3.31772,0,-59.7581,28428.4,3.40053
422.4,3.32633,0,-59.7264,28502.1,3.40934
423.6,3.33495,0,-59.6947,28575.7,3.41814
424.8,3.34356,0,-59.663,28649.2,3.42694
426,3.35216,0,-59.6314,28722.7,3.43574
427.2,3.36076,0,-59.5997,28796.2,3.44452
428.4,3.36936,0,-59.5681,28869.7,3.45331
429.6,3.37795,0,-59.5365,28943.1,3.46209
430.8,3.38654,0,-59.5049,29016.4,3.47086
432,3.39512,0,-59.4733,29089.7,3.47963
433.2,3.4037,0,-59.4418,29163,3.4884
434.4,3.41227,0,-59.4102,29236.3,3.49716
435.6,3.42084,0,-59.3787,29309.5,3.50592
436.8,3.42941,0,-59.3472,29382.6,3.51467
438,3.43797,0,-59.3157,29455.7,3.52341
439.2,3.44652,0,-59.2842,29528.8,3.53216
440.4,3.45507,0,-59.2528,29601.9,3.54089
441.6,3.46362,0,-59.2213,29674.9,3.54963
442.8,3.47216,0,-59.1899,29747.8,3.55835
444,3.4807,0,-59.1585,29820.8,3.56708
445.2,3.48924,0,-59.1271,29893.7,3.5758
446.4,3.49777,0,-59.0958,29966.5,3.58451
447.6,3.50629,0,-59.0644,30039.3,3.59322
448.8,3.51481,0,-59.0331,30112.1,3.60193
450,3.52333,0,-59.0017,30184.8,3.61063
451.2,3.53184,0,-58.9704,30257.5,3.61932
452.4,3.54035,0,-58.9392,30330.2,3.62801
453.6,3.54885,0,-58.9079,30402.8,3.6367
454.8,3.55735,0,-58.8766,30475.4,3.64538
456,3.56584,0,-58.8454,30547.9,3.65406
457.2,3.57433,0,-58.8142,30620.4,3.66273
458.4,3.58282,0,-58.783,30692.9,3.6714
459.6,3.5913,0,-58.7518,30765.3,3.68006
460.8,3.59977,0,-58.7206,30837.7,3.68872
462,3.60825,0,-58.6895,30910,3.69737
463.2,3.61671,0,-58.6583,30982.3,3.70602
464.4,3.62518,0,-58.6272,31054.6,3.71467
465.6,3.63364,0,-58.5961,31126.8,3.72331
466.8,3.64209,0,-58.565,31199,3.73194
468,3.65054,0,-58.5339,31271.2,3.74057
469.2,3.65899,0,-58.5029,31343.3,3.7492
470.4,3.66743,0,-58.4718,31415.4,3.75782
471.6,3.67587,0,-58.4408,31487.4,3.76644
472.8,3.6843,0,-58.4098,31559.4,3.77505
474,3.69273,0,-58.3788,31631.4,3.78366
475.2,3.70115,0,-58.3479,31703.3,3.79226
476.4,3.70957,0,-58.3169,31775.2,3.80086
477.6,3.71799,0,-58.286,31847,3.80945
478.8,3.7264,0,-58.255,31918.9,3.81804
480,3.7348,0,-58.2241,31990.6,3.82663
481.2,3.74321,0,-58.1932,32062.4,3.83521
482.4,3.75161,0,-58.1624,32134,3.84379
483.6,3.76,0,-58.1315,32205.7,3.85236
484.8,3.76839,0,-58.1007,32277.3,3.86092
486,3.77677,0,-58.0699,32348.9,3.86949
487.2,3.78515,0,-58.039,32420.4,3.87804
488.4,3.79353,0,-58.0083,32491.9,3.8866
489.6,3.8019,0,-57.9775,32563.4,3.89515
490.8,3.81027,0,-57.9467,32634.8,3.90369
492,3.81863,0,-57.916,32706.2,3.91223
493.2,3.82699,0,-57.8853,32777.6,3.92076
494.4,3.83535,0,-57.8545,32848.9,3.92929
495.6,3.8437,0,-57.8239,32920.2,3.93782
496.8,3.85204,0,-57.7932,32991.4,3.94634
498,3.86038,0,-57.7625,33062.6,3.95486
499.2,3.86872,0,-57.7319,33133.8,3.96337
500.4,3.87706,0,-57.7012,33204.9,3.97188
501.6,3.88538,0,-57.6706,33276,3.98038
502.8,3.89371,0,-57.64,33347,3.98888
504,3.90203,0,-57.6095,33418,3.99737
505.2,3.91034,0,-57.5789,33489,4.00586
506.4,3.91866,0,-57.5484,33559.9,4.01435
507.6,3.92696,0,-57.5178,33630.8,4.02283
508.8,3.93527,0,-57.4873,33701.7,4.0313
510,3.94357,0,-57.4568,33772.5,4.03977
511.2,3.95186,0,-57.4263,33843.3,4.04824
512.4,3.96015,0,-57.3959,33914,4.0567
513.6,3.96844,0,-57.3654,33984.7,4.06516
514.8,3.97672,0,-57.335,34055.4,4.07361
516,3.98499,0,-57.3046,34126,4.08206
517.2,3.99327,0,-57.2742,34196.6,4.09051
518.4,4.00154,0,-57.2438,34267.2,4.09895
519.6,4.0098,0,-57.2134,34337.7,4.10738
520.8,4.01806,0,-57.1831,34408.2,4.11581
522,4.02632,0,-57.1527,34478.6,4.12424
523.2,4.03457,0,-57.1224,34549.1,4.13266
524.4,4.04282,0,-57.0921,34619.4,4.14108
525.6,4.05106,0,-57.0618,34689.8,4.14949
526.8,4.0593,0,-57.0316,34760,4.1579
528,4.06753,0,-57.0013,34830.3,4.1663
529.2,4.07576,0,-56.9711,34900.5,4.1747
530.4,4.08399,0,-56.9408,34970.7,4.1831
531.6,4.09221,0,-56.9106,35040.8,4.19149
532.8,4.10043,0,-56.8804,35111,4.19988
534,4.10864,0,-56.8503,35181,4.20826
535.2,4.11685,0,-56.8201,35251.1,4.21663
536.4,4.12505,0,-56.79,35321.1,4.22501
537.6,4.13326,0,-56.7599,35391,4.23337
538.8,4.14145,0,-56.7297,35460.9,4.24174
540,4.14964,0,-56.6996,35530.8,4.2501
541.2,4.15783,0,-56.6696,35600.7,4.25845
542.4,4.16602,0,-56.6395,35670.5,4.2668
543.6,4.17419,0,-56.6095,35740.2,4.27515
544.8,4.18237,0,-56.5794,35810,4.28349
546,4.19054,0,-56.5494,35879.7,4.29183
547.2,4.19871,0,-56.5194,35949.3,4.30016
548.4,4.20687,0,-56.4894,36019,4.30849
549.6,4.21503,0,-56.4595,36088.5,4.31681
550.8,4.22318,0,-56.4295,36158.1,4.32513
552,4.23133,0,-56.3996,36227.6,4.33345
553.2,4.23948,0,-56.3697,36297.1,4.34176
554.4,4.24762,0,-56.3398,36366.5,4.35006
555.6,4.25576,0,-56.3099,36435.9,4.35836
556.8,4.26389,0,-56.28,36505.3,4.36666
558,4.27202,0,-56.2502,36574.6,4.37495
559.2,4.28014,0,-56.2203,36643.9,4.38324
560.4,4.28826,0,-56.1905,36713.2,4.39153
561.6,4.29638,0,-56.1607,36782.4,4.39981
562.8,4.30449,0,-56.1309,36851.6,4.40808
564,4.3126,0,-56.1011,36920.7,4.41635
565.2,4.3207,0,-56.0714,36989.8,4.42462
566.4,4.3288,0,-56.0416,37058.9,4.43288
567.6,4.3369,0,-56.0119,37127.9,4.44114
568.8,4.34499,0,-55.9822,37196.9,4.44939
570,4.35308,0,-55.9525,37265.9,4.45764
571.2,4.36116,0,-55.9228,37334.8,4.46588
572.4,4.36924,0,-55.8932,37403.7,4.47412
573.6,4.37731,0,-55.8635,37472.5,4.48236
574.8,4.38538,0,-55.8339,37541.3,4.49059
576,4.39345,0,-55.8043,37610.1,4.49882
577.2,4.40151,0,-55.7747,37678.8,4.50704
578.4,4.40957,0,-55.7451,37747.6,4.51526
579.6,4.41762,0,-55.7155,37816.2,4.52347
580.8,4.42567,0,-55.686,37884.8,4.53168
582,4.43372,0,-55.6564,37953.4,4.53989
583.2,4.44176,0,-55.6269,38022,4.54809
584.4,4.4498,0,-55.5974,38090.5,4.55628
585.6,4.45783,0,-55.5679,38159,4.56447
586.8,4.46586,0,-55.5384,38227.4,4.57266
588,4.47388,0,-55.509,38295.9,4.58084
589.2,4.4819,0,-55.4795,38364.2,4.58902
590.4,4.48992,0,-55.4501,38432.6,4.5972
591.6,4.49793,0,-55.4207,38500.9,4.60537
592.8,4.50594,0,-55.3913,38569.1,4.61353
594,4.51394,0,-55.3619,38637.4,4.6217
595.2,4.52194,0,-55.3325,38705.6,4.62985
596.4,4.52994,0,-55.3032,38773.7,4.63801
597.6,4.53793,0,-55.2738,38841.9,4.64616
598.8,4.54592,0,-55.2445,38909.9,4.6543
600,4.5539,0,-55.2152,38978,4.66244
600,4.5539,0,-55.2152,38978,4.66244
