Time.y;nonCondensing.T_Out;nonCondensing.T_Inlet;nonCondensing.Qdot_Environment;nonCondensing.Qdot_in;nonCondensing.Qdot_Delivered;nonCondensing.mdot_water;nonCondensing.T_amb;nonCondensing.ControlConstant
1364.25;57.7433;60.135;129.794;0;-133.85;0.0133566;24.6525;0
1374.2;57.7483;60.2798;129.852;0;-142.409;0.0134259;24.64;0
1384.16;57.753;60.1261;130.198;0;-133.738;0.0134499;24.5531;0
1394.12;57.7574;60.1781;130.108;0;-136.377;0.0134453;24.5833;0
1404.08;57.7611;60.1303;129.937;0;-132.741;0.0133718;24.6304;0
1414.04;57.7636;60.1335;129.835;0;-131.219;0.0132147;24.6585;0
1423.99;57.7646;60.1434;129.607;0;-129.393;0.0129819;24.7184;0
1433.95;57.7644;60.1387;130.067;0;-127.532;0.0128194;24.5961;0
1443.91;57.7637;60.137;129.778;0;-127.113;0.0127828;24.6704;0
1453.87;57.7631;60.12;129.563;0;-127.079;0.0128679;24.7251;0
1463.83;57.7629;60.1335;129.607;0;-128.818;0.0129688;24.7123;0
1473.78;57.7627;60.1618;129.784;0;-130.603;0.0129926;24.6659;0
1483.74;57.7622;60.14;129.679;0;-128.821;0.01293;24.6932;0
1493.7;57.7612;60.122;129.461;0;-126.713;0.0128098;24.749;0
1503.66;57.7598;60.14;129.176;0;-127.115;0.0127459;24.8222;0
1513.62;57.7588;60.14;129.163;0;-127.447;0.0127736;24.8244;0
1523.57;57.7583;60.1514;129.182;0;-129.173;0.0128826;24.8165;0
1533.53;57.7584;60.12;129.408;0;-128.553;0.0129913;24.7556;0
1543.49;57.7588;60.13;129.534;0;-129.684;0.0130526;24.7226;0
1553.45;57.7594;60.1563;129.402;0;-131.284;0.0130719;24.7582;0
1563.41;57.7598;60.1414;129.556;0;-130.431;0.013071;24.7185;0
1573.36;57.7602;60.1318;129.419;0;-129.878;0.0130701;24.7555;0
1583.32;57.761;60.1423;129.631;0;-130.398;0.013069;24.7008;0
1593.28;57.7693;60.1491;130.058;0;-166.891;0.0167371;24.5977;0
1596.92;57.7918;60.1431;130.185;0;-248.264;0.0252;24.5873;0
1596.92;57.7918;60.1431;130.185;0;-248.264;0.0252;24.5873;0
1603.24;57.9017;60.1541;130.56;0;-475.692;0.0504044;24.5965;0
1613.2;58.4037;60.1573;131.98;0;-865.98;0.11786;24.6406;0
1615.01;58.556;50.5981;131.564;0;4464.84;0.133904;24.6517;0
1615.01;58.556;50.5981;131.564;0;4464.84;0.133904;24.6517;0
1623.15;59.0274;22.7407;79.136;0;32298.8;0.212435;24.6058;0
1633.11;32.5877;22.2081;0.79985;0;12259.1;0.281879;24.6789;0
1634.17;29.6939;22.1589;-2.39644;0;9071.09;0.287316;24.6683;0
1643.07;22.3119;21.6496;-10.2451;0;881.205;0.317528;24.6731;0
1653.03;21.6507;21.239;-12.3533;0;556.379;0.322519;24.6796;0
1662.99;21.2223;20.7374;-13.6014;0;655.278;0.32251;24.6019;0
1672.94;20.7351;20.2941;-15.3949;0;595.937;0.32251;24.557;0
1682.9;20.2908;20.0426;-17.0989;0;335.423;0.32251;24.6671;0
1692.86;20.0429;19.7943;-17.6636;0;335.994;0.32251;24.5815;0
1702.82;19.8099;19.5409;-18.55;0;363.418;0.32251;24.582;0
1712.78;19.5614;19.2945;-19.5868;0;360.675;0.322505;24.5995;0
1722.73;19.326;19.1529;-20.0632;0;233.931;0.322497;24.5111;0
1732.69;19.1457;18.9844;-20.8306;0;217.958;0.322486;24.5444;0
1742.65;19.0071;18.8298;-21.2626;0;239.47;0.322473;24.565;0
1752.61;18.8719;18.6296;-22.1207;0;327.33;0.322455;24.577;0
1762.57;18.5993;18.1499;-23.2976;0;607.112;0.32244;24.5409;0
1772.52;18.1241;17.2055;-25.434;0;1240.93;0.322436;24.4537;0
1782.48;17.1888;15.7529;-29.8504;0;1939.92;0.322439;24.4476;0
1792.44;15.741;14.2843;-35.7443;0;1967.95;0.322433;24.455;0
1802.4;14.2829;13.1482;-40.7706;0;1532.94;0.322417;24.468;0
1812.36;13.1711;12.1475;-44.5644;0;1382.84;0.322401;24.45;0
1822.31;12.2026;11.4468;-47.8479;0;1021.06;0.322398;24.4238;0
1832.27;11.4382;10.7064;-50.7912;0;988.546;0.322395;24.4424;0
1842.23;10.7477;10.3162;-52.7278;0;582.932;0.322385;24.4392;0
1852.19;10.343;9.93684;-54.0103;0;548.544;0.322365;24.38;0
1862.15;9.96303;9.5727;-55.544;0;527.204;0.322352;24.41;0
1872.1;9.61823;9.35272;-56.7594;0;358.6;0.322346;24.41;0
1882.06;9.33004;8.97646;-57.9765;0;477.557;0.32235;24.4229;0
1892.02;9.04509;8.82327;-58.834;0;299.611;0.322355;24.43;0
1901.98;8.88096;8.65993;-59.487;0;298.55;0.322361;24.4297;0
1911.94;8.71188;8.59696;-59.9207;0;155.22;0.322358;24.4438;0
1921.89;8.61052;8.5296;-60.2616;0;109.303;0.322353;24.395;0
1931.85;8.56087;8.48951;-60.3056;0;96.3895;0.322348;24.3972;0
1941.81;8.5284;8.48;-60.3468;0;65.3742;0.322346;24.3846;0
1951.77;8.5313;8.49821;-60.3969;0;44.6888;0.322346;24.4218;0
1961.73;8.54489;8.49;-60.5066;0;74.1369;0.322346;24.44;0
1971.68;8.52471;8.31684;-60.8702;0;280.756;0.322346;24.4418;0
1981.64;8.40134;8.38716;-60.5897;0;19.152;0.322346;24.3827;0
1991.6;8.43309;8.48471;-60.7117;0;-69.713;0.322346;24.3703;0
2001.56;8.49319;8.37442;-60.2944;0;160.416;0.322346;24.3547;0
2011.52;8.45635;8.39559;-60.6958;0;82.0735;0.322346;24.4101;0
2021.47;8.44896;8.34175;-60.6369;0;144.305;0.321253;24.3535;0
2031.43;8.3929;8.49432;-60.5756;0;-127.688;0.300464;24.375;0
2041.39;8.52712;8.35;-60.4294;0;186.156;0.250843;24.3982;0
2046.94;8.54372;8.41327;-60.7615;0;115.195;0.210758;24.436;0
2051.35;8.50621;8.52217;-60.7164;0;-11.6714;0.174583;24.4365;0
2061.31;8.48521;8.51898;-60.4917;0;-15.288;0.108048;24.4445;0
2071.26;8.5539;8.65371;-59.9954;0;-29.3773;0.0702514;24.3671;0
2081.22;8.62051;8.86;-59.6664;0;-60.4088;0.0601992;24.3685;0
2091.18;8.67566;9.02125;-59.0812;0;-86.8911;0.0600057;24.306;0
2101.14;8.73271;8.86379;-59.3262;0;-32.9703;0.0600283;24.4576;0
2111.1;8.81307;9.03098;-58.9646;0;-54.8434;0.0600687;24.445;0
2121.05;8.91457;8.87982;-58.764;0;8.75644;0.0601396;24.444;0
2131.01;9.01136;8.87647;-58.4075;0;33.9568;0.0600822;24.3871;0
2140.97;9.08367;8.9761;-58.4595;0;27.019;0.0599457;24.4137;0
2150.93;9.12556;8.86976;-58.314;0;64.191;0.0598914;24.3898;0
2160.89;9.14254;8.99979;-58.2956;0;35.8975;0.0600192;24.397;0
2170.84;9.14778;8.96647;-58.3773;0;45.7323;0.0601993;24.4171;0
2180.8;9.15222;8.87976;-58.5519;0;68.7151;0.0601931;24.4602;0
2190.76;9.15843;9.13133;-58.5001;0;6.81876;0.0600486;24.4624;0
2200.72;9.16224;8.98872;-58.3459;0;43.5352;0.0598785;24.4215;0
2210.68;9.16289;8.86216;-58.5128;0;75.4617;0.0598865;24.4646;0
2220.63;9.16763;9.02012;-58.3995;0;37.0293;0.0599124;24.43;0
2230.59;9.17395;8.99783;-58.4896;0;44.2125;0.0599143;24.46;0
2240.55;9.17355;8.982;-58.4056;0;48.0014;0.0598066;24.4555;0
2250.51;9.17004;9.09323;-58.2832;0;19.2179;0.0597083;24.4408;0
2260.47;9.17507;9.07532;-58.2899;0;24.9474;0.0596919;24.4649;0
2270.42;9.19312;9.05816;-58.1891;0;33.7134;0.0596173;24.4618;0
2280.38;9.21884;9.05382;-58.2057;0;41.3153;0.0597538;24.48;0
2290.34;9.24475;9.09597;-58.2046;0;37.2863;0.0598101;24.494;0
2300.3;9.26541;9.05801;-58.2793;0;52.1721;0.0600358;24.522;0
2310.26;9.27943;9.05;-58.0854;0;57.5973;0.0599149;24.4834;0
2320.21;9.28918;9.2114;-58.1504;0;19.4736;0.0597524;24.504;0
2330.17;9.29793;9.08172;-58.0043;0;53.8594;0.0594528;24.4866;0
2340.13;9.3066;9.2122;-57.9657;0;23.4684;0.0593336;24.5;0
2350.09;9.31844;9.21406;-57.8751;0;25.9651;0.0593672;24.4978;0
2360.05;9.33696;9.23318;-57.8233;0;25.8788;0.0595117;24.51;0
2370;9.36021;9.35005;-57.7594;0;2.53599;0.0595746;24.52;0
2379.96;9.38631;9.38245;-57.4396;0;0.966793;0.0597476;24.48;0
2389.92;9.41377;9.4444;-57.2234;0;-7.65647;0.0596624;24.4728;0
2399.88;9.44668;9.4;-57.1714;0;11.6586;0.0596072;24.4988;0
2409.84;9.49017;9.5628;-56.7898;0;-18.0275;0.0592394;24.4556;0
2419.79;9.54059;9.68578;-56.6604;0;-35.9855;0.0591532;24.48;0
2429.75;9.59226;9.56165;-56.3717;0;7.58415;0.0591342;24.4558;0
2430;9.59476;9.56;-56.3417;1.63008e-005;8.61313;0.0591411;24.45;4.39589e-010
2430;9.59476;9.56;-56.3417;1.63008e-005;8.61313;0.0591411;24.45;4.39589e-010
2439.71;21.7859;9.73195;-14.432;15508;2986.31;0.0591277;24.4627;0.418207
2449.67;30.4351;9.74888;6.47057;12199.1;5131.02;0.0591982;24.5078;0.328975
2459.63;37.1604;9.75875;16.0324;10578.4;6829.61;0.0594847;24.4688;0.28527
2469.58;42.3594;9.77608;20.0703;11405.6;8189.57;0.0599861;24.4759;0.307578
2479.54;46.3546;9.73056;24.4293;13399;9234.32;0.0601762;24.4897;0.361334
2489.5;49.4265;9.88333;30.4004;14607.5;9932.06;0.059945;24.4867;0.393925
2499.46;51.803;9.92847;36.1041;14641.7;10452.2;0.0595722;24.4737;0.394846
2509.42;53.6484;9.91528;39.6405;14289.8;10867.8;0.0593085;24.5247;0.385357
2519.37;55.0797;9.92165;41.7668;14176.4;11197.1;0.0591776;24.5017;0.382299
2529.33;56.1855;9.92888;43.1996;14362.7;11451.1;0.0590826;24.4716;0.387323
2539.29;57.0378;9.9157;44.7773;14607.9;11640.3;0.0589556;24.3836;0.393935
2549.25;57.6958;9.94997;45.9113;14699.5;11744.3;0.0587052;24.41;0.396404
2559.21;58.2058;9.92785;47.026;14664.4;11826.1;0.0584625;24.3884;0.395458
2569.16;58.6013;9.94224;47.4972;14623.6;11896.3;0.0583489;24.4469;0.394358
2579.12;58.9068;9.93585;47.9611;14688.9;12016.5;0.058563;24.4429;0.396118
2589.08;59.1427;9.94057;48.1069;14729.4;12070.2;0.0585483;24.4917;0.397212
2599.04;59.3251;9.93346;48.2317;14749.4;12097.2;0.0584546;24.5362;0.397752
2609;59.4667;9.93665;48.6265;14713.9;12082.3;0.0582194;24.5;0.396794
2618.95;59.576;9.95954;48.9199;14739.7;12123.4;0.0583154;24.476;0.39749
2628.91;59.6602;9.95392;48.8413;14763.3;12161.8;0.0583944;24.5339;0.398126
2638.87;59.7251;9.95247;49.0197;14782.2;12187.3;0.0584392;24.5138;0.398637
2648.83;59.7752;9.93056;49.039;14791.3;12205.6;0.0584422;24.5289;0.398882
2658.79;59.8141;9.91262;48.9282;14791.2;12215.5;0.0584229;24.5723;0.398877
2668.74;59.844;9.94;48.8144;14795.6;12216.3;0.0584238;24.6133;0.398997
2678.7;59.8675;9.94;48.959;14782.4;12207.4;0.0583539;24.586;0.398642
2688.66;59.8854;9.9444;49.0238;14802.2;12223.2;0.0584138;24.5791;0.399176
2698.62;59.8993;9.96;49.4228;14801.8;12221.3;0.0584065;24.4854;0.399164
2708.58;59.9102;9.9286;49.5557;14781.7;12215;0.0583272;24.4564;0.398622
2718.53;59.9193;9.94;49.3042;14732.8;12177.5;0.0581507;24.5256;0.397303
2728.49;59.9265;9.93497;49.1733;14720.7;12169.6;0.0580985;24.5601;0.396977
2738.45;59.9321;9.95649;49.0376;14731.2;12173.1;0.0581337;24.5977;0.397259
2748.41;59.9359;9.83426;49.2355;14764.7;12228.9;0.0582532;24.5386;0.398163
2758.37;59.9389;9.95179;49.3414;14762.9;12198;0.0582394;24.51;0.398116
2768.32;59.9413;9.89237;49.391;14750.5;12199;0.0581721;24.5;0.397782
2778.28;59.9438;9.95436;49.2827;14709.5;12146.8;0.0579922;24.5328;0.396675
2788.24;59.9458;9.94864;49.2649;14705.2;12147.6;0.0579872;24.5427;0.396558
2798.2;59.9473;9.96;49.4532;14710.7;12153.2;0.0580254;24.5;0.396706
2808.16;59.9484;9.87104;49.3582;14717.6;12184.7;0.058071;24.5126;0.396894
2818.11;59.9498;9.91713;49.1585;14668.8;12131.8;0.0578705;24.5574;0.395577
2828.07;59.9517;9.92077;49.1598;14620.6;12084;0.0576443;24.5592;0.394278
2838.03;59.954;9.9699;49.3268;14556.8;12009;0.0573404;24.5196;0.392558
2847.99;59.9562;9.89048;49.3033;14544.9;12022.8;0.0573128;24.53;0.392237
2857.95;59.9579;9.95405;49.2139;14550.6;12018.7;0.0573642;24.557;0.392389
2867.9;59.9582;9.90032;49.4327;14613.1;12086.8;0.0576269;24.4984;0.394076
2877.86;59.9583;9.83138;49.3013;14618;12105.1;0.0576346;24.5143;0.394207
2887.82;59.9583;9.82175;49.3893;14620.1;12105.7;0.0576264;24.4761;0.394264
2897.78;59.9582;9.81;49.21;14638.1;12115.2;0.0576582;24.5093;0.394749
2907.74;59.9571;9.80981;48.8929;14705.2;12162.2;0.057883;24.5875;0.396559
2917.69;59.9555;9.84;48.934;14748;12184.5;0.0580257;24.58;0.397714
2927.65;59.9547;9.82768;49.1148;14717.8;12161;0.0579008;24.5364;0.3969
2937.61;59.955;9.80797;48.9922;14662;12122;0.057692;24.57;0.395394
2947.57;59.9557;9.8;48.9469;14628.4;12098.3;0.0575693;24.5781;0.394487
2957.53;59.9562;9.77;49.0457;14628.8;12106;0.0575707;24.5442;0.394499
2967.48;59.9565;9.66804;49.1853;14647.3;12142.9;0.0576289;24.49;0.394998
2977.44;59.9561;9.80923;48.9676;14679;12129.2;0.0577266;24.5312;0.395852
2987.4;59.9553;9.69;49.0719;14713.6;12176.7;0.0578157;24.494;0.396786
2997.36;59.9548;9.66119;49.0522;14699.8;12163.5;0.0577206;24.49;0.396414
3007.32;59.9555;9.65;48.9915;14635.8;12107.4;0.057441;24.501;0.394688
3017.27;59.9565;9.65;48.8759;14602.3;12076.8;0.0572947;24.525;0.393784
3027.23;59.9571;9.66923;48.9575;14617;12082;0.0573405;24.5019;0.39418
3037.19;59.9569;9.66207;48.8303;14653.4;12111.9;0.0574746;24.5361;0.395163
3047.15;59.9566;9.65716;48.8931;14673;12129.3;0.057552;24.5207;0.395692
3057.11;59.9561;9.65071;48.8806;14680;12136.8;0.0575806;24.525;0.395879
3067.06;59.9559;9.67;48.8672;14679.6;12132.9;0.0575844;24.5303;0.395868
3077.02;59.9558;9.67326;48.716;14667.9;12120;0.0575269;24.5718;0.395554
3086.98;59.9557;9.66007;48.6457;14679.1;12137.3;0.0575939;24.5899;0.395856
3096.94;59.9553;9.67;48.5691;14688;12141.9;0.0576276;24.61;0.396096
3106.9;59.9552;9.68896;48.511;14687.1;12137.3;0.0576277;24.6274;0.39607
3116.85;59.9557;9.67;48.6138;14640.8;12100.8;0.0574324;24.601;0.394822
3126.81;59.956;9.66728;48.5687;14645.4;12108.1;0.0574634;24.6127;0.394946
3136.77;59.9564;9.53833;48.4823;14631.4;12127.5;0.0574079;24.619;0.394568
3146.73;59.9569;9.55453;48.5103;14626.7;12117.7;0.0573795;24.5891;0.394443
3156.69;59.9576;9.67;48.3129;14606.5;12062.6;0.0572488;24.626;0.393897
3166.64;59.9576;9.513;48.3021;14645.8;12117.8;0.0573319;24.633;0.394957
3176.6;59.9573;9.52382;48.3356;14658;12118;0.0573452;24.62;0.395287
3186.56;59.9576;9.5539;48.1047;14616.9;12083.4;0.0572155;24.6787;0.394178
3196.52;59.9582;9.5447;48.2606;14603;12077.7;0.0571774;24.6449;0.393803
3206.48;59.6475;9.50349;47.266;6476.99;12064;0.0574192;24.5935;0.174667
3216.43;50.5096;9.49434;15.7602;0;9932.37;0.0577954;24.6258;0
3226.39;41.2628;9.53464;-9.54977;0;7702.38;0.0579384;24.61;0
3236.35;32.2358;9.52;-28.4918;0;5512.91;0.0579213;24.6065;0
3246.31;24.1753;9.51791;-41.3665;0;3546.97;0.0577546;24.6107;0
3256.27;17.9802;9.52;-49.2886;0;2039.74;0.0575417;24.6466;0
3266.22;13.9436;9.52741;-53.3343;0;1061.17;0.0573493;24.6055;0
3276.18;11.6808;9.52121;-55.5303;0;517.859;0.0572308;24.6488;0
3286.14;10.563;9.53;-56.6749;0;247.889;0.0572705;24.7158;0
3296.1;10.0679;9.52;-56.8715;0;131.587;0.0573161;24.674;0
3306.06;9.86843;9.53;-56.9154;0;81.394;0.0574002;24.65;0
3316.01;9.79548;9.53338;-57.0009;0;63.0055;0.0573713;24.6634;0
3325.97;9.77196;9.54;-56.8496;0;55.6499;0.0572576;24.6237;0
3335.93;9.76607;9.56;-56.8597;0;49.4178;0.0572341;24.6305;0
3345.89;9.76631;9.53;-56.7589;0;56.6582;0.0572222;24.6041;0
