Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)
9:01:13 AM	38.944	20.304	19.311	40.534	38.211	33.329	30.680	29.648	29.144	28.640	29.791	27.846	27.599	27.110	26.432	25.505	25.288	-55198.983	25.205	30.734	1373.115	1372.973	1372.973	0.000	117.390	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:14 AM	38.956	20.296	19.306	40.508	38.193	33.312	30.694	29.630	29.124	28.648	29.784	27.823	27.589	27.102	26.415	25.459	25.383	-55196.605	25.182	30.712	1373.115	1372.973	1372.973	0.000	108.459	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:15 AM	38.993	20.301	19.302	40.507	38.185	33.300	30.718	29.643	29.130	28.650	29.782	27.827	27.599	27.098	26.427	25.483	25.418	-55197.394	25.146	30.709	1373.117	1372.974	1372.974	0.000	61.234	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:16 AM	39.015	20.292	19.305	40.496	38.183	33.287	30.734	29.660	29.123	28.656	29.806	27.818	27.604	27.103	26.440	25.534	25.499	-55197.630	25.122	30.691	1373.115	1372.973	1372.973	0.000	29.547	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:17 AM	39.039	20.302	19.300	40.502	38.177	33.274	30.738	29.676	29.125	28.660	29.809	27.824	27.607	27.090	26.460	25.420	25.426	-55197.852	25.122	30.688	1373.117	1372.975	1372.975	0.000	15.014	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:18 AM	39.027	20.296	19.304	40.505	38.173	33.258	30.745	29.699	29.122	28.665	29.820	27.823	27.606	27.092	26.455	25.495	25.389	-55198.434	25.127	30.691	1373.116	1372.974	1372.974	0.000	9.859	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:19 AM	39.035	20.299	19.303	40.506	38.150	33.244	30.742	29.712	29.117	28.675	29.818	27.813	27.596	27.092	26.438	25.568	25.464	-55197.656	25.123	30.691	1373.117	1372.975	1372.975	0.000	7.318	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:20 AM	39.026	20.283	19.286	40.514	38.149	33.234	30.729	29.718	29.118	28.672	29.825	27.825	27.596	27.089	26.446	25.609	25.468	-55197.858	25.117	30.678	1373.112	1372.970	1372.970	0.000	5.822	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:21 AM	39.030	20.309	19.303	40.509	38.138	33.225	30.735	29.748	29.108	28.673	29.828	27.814	27.589	27.097	26.453	25.623	25.501	-55198.022	25.129	30.679	1373.118	1372.976	1372.976	0.000	4.876	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:22 AM	39.029	20.306	19.293	40.508	38.109	33.238	30.733	29.743	29.094	28.669	29.806	27.813	27.592	27.101	26.455	25.677	25.393	-55196.241	25.147	30.669	1373.116	1372.974	1372.974	0.000	4.295	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:24 AM	39.018	20.305	19.298	40.516	38.119	33.251	30.744	29.730	29.094	28.664	29.795	27.800	27.601	27.096	26.453	25.719	25.348	-55196.416	25.145	30.665	1373.118	1372.976	1372.976	0.000	3.781	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:25 AM	39.012	20.305	19.295	40.524	38.115	33.274	30.751	29.723	29.092	28.664	29.794	27.809	27.605	27.093	26.454	25.696	25.393	-55196.785	25.156	30.649	1373.115	1372.974	1372.974	0.000	3.422	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:26 AM	39.007	20.300	19.295	40.535	38.110	33.317	30.761	29.708	29.100	28.670	29.798	27.819	27.612	27.107	26.452	25.677	25.332	-55197.837	25.158	30.650	1373.117	1372.975	1372.975	0.000	3.139	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:27 AM	39.000	20.297	19.274	40.537	38.109	33.340	30.761	29.686	29.096	28.657	29.788	27.811	27.626	27.102	26.437	25.634	25.328	-55196.659	25.132	30.636	1373.111	1372.969	1372.969	0.000	2.834	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:28 AM	39.001	20.291	19.277	40.542	38.111	33.354	30.746	29.663	29.083	28.655	29.787	27.804	27.636	27.109	26.433	25.606	25.322	-55195.889	25.117	30.629	1373.110	1372.968	1372.968	0.000	2.635	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:29 AM	38.999	20.296	19.301	40.547	38.105	33.361	30.741	29.647	29.092	28.645	29.774	27.793	27.643	27.095	26.435	25.567	25.263	-55194.454	25.103	30.640	1373.118	1372.976	1372.976	3.085	2.480	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:30 AM	38.988	20.291	19.295	40.568	38.116	33.381	30.747	29.661	29.106	28.647	29.801	27.808	27.671	27.116	26.459	25.523	25.311	-55197.179	25.120	30.633	1373.111	1372.969	1372.969	0.000	2.340	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:31 AM	38.987	20.298	19.307	40.571	38.121	33.383	30.736	29.656	29.105	28.651	29.802	27.809	27.684	27.121	26.452	25.517	25.379	-55197.478	25.111	30.639	1373.117	1372.975	1372.975	0.000	2.220	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:32 AM	38.986	20.302	19.312	40.569	38.118	33.363	30.717	29.661	29.099	28.655	29.814	27.810	27.698	27.118	26.457	25.578	25.431	-55197.078	25.119	30.629	1373.119	1372.977	1372.977	0.000	2.006	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:33 AM	38.989	20.316	19.309	40.559	38.127	33.354	30.717	29.668	29.099	28.647	29.815	27.806	27.697	27.118	26.444	25.493	25.496	-55196.110	25.108	30.626	1373.120	1372.978	1372.978	0.000	1.897	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:34 AM	38.974	20.294	19.302	40.572	38.132	33.340	30.718	29.669	29.108	28.655	29.826	27.808	27.716	27.124	26.454	25.401	25.552	-55197.588	25.122	30.609	1373.112	1372.970	1372.970	0.000	1.836	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:35 AM	38.964	20.292	19.310	40.560	38.140	33.314	30.683	29.674	29.098	28.656	29.814	27.796	27.709	27.121	26.446	25.447	25.541	-55195.852	25.121	30.605	1373.116	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:36 AM	38.963	20.291	19.302	40.559	38.132	33.307	30.675	29.679	29.106	28.655	29.811	27.806	27.727	27.137	26.461	25.589	25.569	-55197.393	25.123	30.598	1373.116	1372.974	1372.974	0.000	1.706	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:37 AM	38.952	20.289	19.312	40.548	38.132	33.293	30.646	29.671	29.098	28.658	29.799	27.796	27.713	27.120	26.448	25.688	25.619	-55196.528	25.131	30.595	1373.109	1372.967	1372.967	0.000	1.599	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:38 AM	38.947	20.294	19.311	40.536	38.143	33.292	30.653	29.664	29.093	28.656	29.799	27.801	27.716	27.127	26.463	25.710	25.707	-55197.186	25.140	30.585	1373.113	1372.971	1372.971	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:39 AM	38.935	20.297	19.317	40.535	38.146	33.289	30.649	29.668	29.089	28.659	29.791	27.808	27.713	27.127	26.461	25.691	25.746	-55197.824	25.156	30.575	1373.114	1372.973	1372.973	0.000	1.445	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:40 AM	38.940	20.299	19.320	40.532	38.158	33.298	30.657	29.658	29.103	28.659	29.786	27.812	27.711	27.147	26.469	25.778	25.668	-55198.775	25.158	30.576	1373.117	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:41 AM	38.930	20.287	19.312	40.519	38.148	33.284	30.646	29.630	29.082	28.639	29.772	27.802	27.703	27.120	26.461	25.844	25.558	-55196.608	25.152	30.561	1373.113	1372.971	1372.971	0.000	1.311	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:42 AM	38.934	20.288	19.326	40.527	38.132	33.286	30.663	29.638	29.094	28.661	29.778	27.810	27.703	27.123	26.483	25.886	25.526	-55198.758	25.161	30.572	1373.116	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:43 AM	38.918	20.302	19.326	40.529	38.098	33.278	30.667	29.628	29.085	28.652	29.774	27.809	27.690	27.126	26.481	25.829	25.484	-55198.129	25.160	30.571	1373.119	1372.977	1372.977	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:44 AM	38.917	20.298	19.320	40.523	38.041	33.275	30.660	29.601	29.064	28.636	29.759	27.793	27.669	27.103	26.465	25.788	25.442	-55195.582	25.157	30.559	1373.114	1372.972	1372.972	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:45 AM	38.922	20.282	19.318	40.536	38.037	33.315	30.691	29.622	29.090	28.648	29.764	27.810	27.686	27.113	26.476	25.781	25.488	-55199.348	25.174	30.559	1373.113	1372.972	1372.972	0.000	1.072	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:46 AM	38.902	20.294	19.320	40.535	38.006	33.328	30.668	29.607	29.080	28.637	29.768	27.812	27.669	27.104	26.454	25.700	25.505	-55197.990	25.177	30.559	1373.112	1372.971	1372.971	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:47 AM	38.910	20.307	19.324	40.529	37.977	33.340	30.666	29.591	29.078	28.639	29.754	27.805	27.647	27.096	26.437	25.598	25.508	-55196.752	25.172	30.560	1373.121	1372.980	1372.980	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:49 AM	38.895	20.292	19.319	40.537	37.974	33.347	30.667	29.604	29.087	28.635	29.765	27.808	27.656	27.090	26.441	25.567	25.512	-55197.939	25.189	30.541	1373.114	1372.972	1372.972	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:50 AM	38.903	20.302	19.331	40.530	37.971	33.351	30.656	29.606	29.075	28.624	29.756	27.806	27.644	27.085	26.428	25.540	25.463	-55197.340	25.186	30.550	1373.121	1372.980	1372.980	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:51 AM	38.884	20.294	19.320	40.519	37.968	33.343	30.625	29.609	29.078	28.626	29.772	27.805	27.631	27.078	26.431	25.439	25.475	-55197.024	25.195	30.529	1373.113	1372.971	1372.971	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:52 AM	38.880	20.293	19.327	40.530	37.969	33.346	30.638	29.612	29.089	28.640	29.780	27.815	27.645	27.086	26.436	25.413	25.477	-55199.535	25.218	30.529	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:53 AM	38.869	20.289	19.324	40.505	37.956	33.313	30.608	29.594	29.075	28.627	29.766	27.797	27.621	27.057	26.419	25.424	25.487	-55196.099	25.192	30.516	1373.116	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:54 AM	38.877	20.289	19.328	40.507	37.941	33.298	30.613	29.601	29.072	28.627	29.773	27.815	27.618	27.060	26.438	25.445	25.485	-55197.982	25.225	30.514	1373.120	1372.978	1372.978	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:55 AM	38.873	20.300	19.340	40.498	37.923	33.278	30.613	29.614	29.069	28.635	29.762	27.804	27.616	27.052	26.434	25.401	25.476	-55197.057	25.227	30.513	1373.122	1372.981	1372.981	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:56 AM	38.849	20.293	19.336	40.493	37.927	33.255	30.616	29.600	29.066	28.634	29.753	27.809	27.615	27.042	26.454	25.383	25.462	-55197.519	25.218	30.505	1373.116	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:57 AM	38.855	20.310	19.335	40.493	37.922	33.234	30.621	29.612	29.073	28.638	29.770	27.813	27.619	27.034	26.467	25.380	25.440	-55198.353	25.215	30.516	1373.120	1372.978	1372.978	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:58 AM	38.840	20.289	19.313	40.493	37.906	33.216	30.629	29.611	29.072	28.629	29.771	27.801	27.614	27.021	26.474	25.378	25.401	-55197.438	25.210	30.516	1373.112	1372.970	1372.970	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:01:59 AM	38.841	20.297	19.334	40.487	37.906	33.212	30.634	29.629	29.069	28.636	29.771	27.805	27.611	27.013	26.493	25.396	25.392	-55197.871	25.198	30.505	1373.120	1372.979	1372.979	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:00 AM	38.832	20.296	19.313	40.486	37.900	33.184	30.626	29.630	29.058	28.634	29.782	27.815	27.614	27.012	26.515	25.403	25.401	-55197.096	25.192	30.506	1373.118	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:01 AM	38.828	20.294	19.319	40.485	37.909	33.173	30.629	29.640	29.064	28.648	29.791	27.818	27.613	27.006	26.539	25.439	25.400	-55198.504	25.181	30.512	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:02 AM	38.813	20.282	19.314	40.496	37.906	33.158	30.616	29.631	29.060	28.628	29.785	27.809	27.611	27.000	26.556	25.445	25.393	-55197.632	25.182	30.497	1373.113	1372.972	1372.972	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:03 AM	38.826	20.300	19.324	40.507	37.919	33.146	30.622	29.640	29.061	28.640	29.789	27.820	27.621	27.008	26.578	25.468	25.392	-55199.128	25.189	30.514	1373.124	1372.983	1372.983	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:04 AM	38.812	20.294	19.309	40.508	37.916	33.131	30.632	29.637	29.050	28.636	29.780	27.815	27.617	27.012	26.585	25.459	25.389	-55197.861	25.182	30.486	1373.111	1372.969	1372.969	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:05 AM	38.804	20.284	19.303	40.514	37.910	33.129	30.635	29.639	29.061	28.629	29.785	27.813	27.616	27.013	26.596	25.450	25.390	-55198.287	25.179	30.472	1373.113	1372.971	1372.971	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:06 AM	38.802	20.301	19.314	40.519	37.902	33.124	30.641	29.643	29.051	28.636	29.777	27.816	27.624	27.019	26.617	25.427	25.382	-55198.128	25.182	30.464	1373.114	1372.973	1372.973	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:07 AM	38.784	20.295	19.304	40.530	37.904	33.139	30.642	29.633	29.053	28.626	29.766	27.810	27.632	27.023	26.627	25.395	25.388	-55198.431	25.178	30.472	1373.114	1372.973	1372.973	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:08 AM	38.797	20.290	19.301	40.531	37.888	33.134	30.649	29.623	29.047	28.617	29.761	27.810	27.622	27.019	26.624	25.348	25.410	-55196.831	25.161	30.456	1373.117	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:09 AM	38.798	20.296	19.312	40.540	37.888	33.154	30.667	29.637	29.062	28.635	29.768	27.817	27.636	27.044	26.644	25.356	25.403	-55199.601	25.183	30.468	1373.121	1372.980	1372.980	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:10 AM	38.780	20.287	19.302	40.544	37.879	33.142	30.670	29.636	29.056	28.618	29.752	27.809	27.636	27.050	26.644	25.333	25.331	-55197.819	25.184	30.453	1373.115	1372.973	1372.973	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:11 AM	38.777	20.294	19.307	40.539	37.887	33.129	30.674	29.620	29.040	28.612	29.750	27.804	27.630	27.047	26.630	25.341	25.364	-55196.611	25.170	30.457	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:12 AM	38.779	20.291	19.299	40.536	37.886	33.125	30.691	29.620	29.045	28.609	29.759	27.812	27.641	27.056	26.650	25.389	25.401	-55197.350	25.180	30.469	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:14 AM	38.775	20.289	19.292	40.546	37.907	33.127	30.703	29.623	29.060	28.617	29.759	27.816	27.648	27.065	26.654	25.459	25.351	-55198.773	25.174	30.458	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:15 AM	38.770	20.293	19.304	40.539	37.906	33.111	30.714	29.613	29.043	28.612	29.759	27.799	27.645	27.057	26.636	25.487	25.326	-55196.693	25.162	30.430	1373.119	1372.978	1372.978	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:16 AM	38.776	20.298	19.306	40.551	37.926	33.118	30.758	29.624	29.064	28.616	29.759	27.819	27.660	27.080	26.646	25.501	25.369	-55199.445	25.170	30.420	1373.122	1372.981	1372.981	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:17 AM	38.757	20.284	19.283	40.538	37.950	33.107	30.739	29.623	29.059	28.610	29.748	27.801	27.653	27.081	26.624	25.474	25.346	-55198.045	25.175	30.410	1373.112	1372.971	1372.971	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:18 AM	38.750	20.286	19.289	40.541	37.955	33.110	30.748	29.633	29.059	28.615	29.741	27.813	27.647	27.085	26.609	25.462	25.347	-55198.421	25.181	30.444	1373.116	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:19 AM	38.735	20.290	19.295	40.533	37.973	33.113	30.751	29.621	29.053	28.618	29.745	27.798	27.655	27.089	26.601	25.482	25.353	-55198.279	25.173	30.499	1373.113	1372.972	1372.972	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:20 AM	38.750	20.290	19.305	40.529	37.976	33.112	30.760	29.615	29.057	28.614	29.728	27.804	27.658	27.090	26.587	25.491	25.338	-55197.059	25.170	30.556	1373.118	1372.977	1372.977	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:21 AM	38.737	20.295	19.294	40.520	37.995	33.132	30.768	29.610	29.054	28.623	29.732	27.802	27.657	27.092	26.574	25.498	25.347	-55197.742	25.161	30.610	1373.120	1372.979	1372.979	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:22 AM	38.736	20.292	19.302	40.513	37.987	33.137	30.769	29.600	29.048	28.617	29.725	27.789	27.639	27.099	26.548	25.483	25.382	-55196.613	25.165	30.667	1373.119	1372.978	1372.978	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:23 AM	38.722	20.293	19.298	40.512	37.989	33.142	30.786	29.608	29.048	28.614	29.726	27.803	27.640	27.101	26.531	25.500	25.381	-55196.632	25.164	30.718	1373.116	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:24 AM	38.724	20.287	19.292	40.527	37.995	33.139	30.796	29.621	29.050	28.621	29.739	27.807	27.651	27.119	26.532	25.491	25.398	-55198.517	25.175	30.767	1373.116	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:25 AM	38.713	20.293	19.302	40.518	37.991	33.132	30.801	29.604	29.054	28.614	29.737	27.790	27.625	27.117	26.509	25.447	25.374	-55196.702	25.157	30.821	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:26 AM	38.712	20.299	19.298	40.515	37.991	33.134	30.814	29.623	29.051	28.618	29.740	27.791	27.614	27.121	26.515	25.438	25.332	-55197.157	25.160	30.868	1373.118	1372.977	1372.977	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:27 AM	38.708	20.287	19.296	40.515	37.987	33.128	30.802	29.623	29.043	28.610	29.741	27.784	27.608	27.115	26.499	25.394	25.309	-55196.470	25.159	30.918	1373.114	1372.973	1372.973	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:28 AM	38.706	20.290	19.294	40.528	37.993	33.143	30.811	29.624	29.049	28.605	29.741	27.786	27.599	27.124	26.509	25.390	25.315	-55197.706	25.160	30.964	1373.120	1372.979	1372.979	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:29 AM	38.689	20.297	19.278	40.530	37.983	33.141	30.791	29.618	29.049	28.617	29.746	27.792	27.591	27.119	26.493	25.359	25.320	-55196.894	25.162	31.000	1373.112	1372.972	1372.972	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:30 AM	38.695	20.284	19.295	40.547	37.998	33.163	30.796	29.627	29.056	28.634	29.756	27.805	27.594	27.121	26.513	25.359	25.345	-55198.806	25.169	31.047	1373.116	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:31 AM	38.682	20.290	19.296	40.548	37.988	33.160	30.778	29.624	29.041	28.616	29.748	27.789	27.576	27.106	26.506	25.365	25.328	-55196.280	25.147	31.076	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:32 AM	38.669	20.295	19.301	40.565	38.009	33.190	30.800	29.643	29.062	28.630	29.772	27.802	27.596	27.106	26.528	25.413	25.351	-55199.124	25.169	31.112	1373.118	1372.977	1372.977	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:33 AM	38.673	20.297	19.306	40.539	37.998	33.184	30.795	29.635	29.055	28.616	29.760	27.787	27.574	27.096	26.514	25.411	25.336	-55197.055	25.148	31.149	1373.119	1372.978	1372.978	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:34 AM	38.655	20.287	19.293	40.549	37.999	33.204	30.807	29.636	29.060	28.629	29.763	27.795	27.586	27.088	26.522	25.422	25.349	-55197.339	25.143	31.164	1373.112	1372.971	1372.971	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:35 AM	38.659	20.302	19.310	40.545	37.991	33.213	30.803	29.631	29.059	28.619	29.753	27.782	27.581	27.088	26.521	25.417	25.337	-55196.973	25.141	31.199	1373.122	1372.981	1372.981	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:36 AM	38.640	20.296	19.297	40.541	37.984	33.225	30.811	29.626	29.060	28.619	29.768	27.786	27.587	27.089	26.537	25.458	25.342	-55197.226	25.131	31.218	1373.113	1372.972	1372.972	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:37 AM	38.643	20.293	19.303	40.531	37.980	33.238	30.817	29.637	29.076	28.634	29.770	27.786	27.598	27.099	26.539	25.475	25.359	-55198.290	25.143	31.251	1373.122	1372.981	1372.981	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:39 AM	38.656	20.318	19.319	40.523	37.971	33.238	30.823	29.643	29.081	28.627	29.773	27.781	27.600	27.098	26.545	25.479	25.359	-55197.972	25.149	31.283	1373.128	1372.987	1372.987	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:40 AM	38.632	20.293	19.304	40.513	37.976	33.241	30.820	29.633	29.100	28.630	29.768	27.783	27.607	27.089	26.549	25.494	25.368	-55198.326	25.155	31.291	1373.116	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:41 AM	38.635	20.295	19.316	40.511	37.983	33.250	30.816	29.638	29.101	28.641	29.779	27.787	27.620	27.087	26.568	25.504	25.389	-55199.515	25.162	31.324	1373.125	1372.984	1372.984	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:42 AM	38.618	20.287	19.324	40.503	37.980	33.247	30.804	29.626	29.093	28.637	29.774	27.774	27.616	27.066	26.563	25.507	25.409	-55198.227	25.150	31.333	1373.116	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:43 AM	38.619	20.302	19.335	40.503	37.981	33.247	30.796	29.629	29.102	28.639	29.763	27.790	27.619	27.070	26.571	25.512	25.423	-55198.831	25.140	31.377	1373.125	1372.984	1372.984	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:44 AM	38.597	20.280	19.316	40.487	37.972	33.238	30.767	29.610	29.099	28.621	29.758	27.773	27.605	27.045	26.561	25.486	25.411	-55195.928	25.135	31.401	1373.114	1372.973	1372.973	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:45 AM	38.590	20.286	19.318	40.507	37.997	33.251	30.769	29.622	29.112	28.644	29.769	27.796	27.634	27.050	26.558	25.513	25.425	-55199.192	25.152	31.424	1373.116	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:46 AM	38.602	20.303	19.343	40.501	37.997	33.248	30.761	29.615	29.108	28.636	29.770	27.792	27.624	27.038	26.562	25.524	25.430	-55198.159	25.147	31.452	1373.126	1372.986	1372.986	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:47 AM	38.593	20.304	19.348	40.501	38.006	33.237	30.751	29.604	29.115	28.636	29.755	27.792	27.620	27.024	26.548	25.514	25.421	-55197.415	25.159	31.464	1373.126	1372.985	1372.985	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:48 AM	38.579	20.305	19.357	40.502	38.001	33.240	30.746	29.593	29.113	28.640	29.758	27.799	27.619	27.030	26.546	25.504	25.417	-55197.971	25.153	31.476	1373.123	1372.982	1372.982	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:49 AM	38.579	20.296	19.357	40.504	37.991	33.239	30.744	29.592	29.103	28.637	29.752	27.798	27.618	27.020	26.540	25.501	25.374	-55198.130	25.154	31.493	1373.124	1372.983	1372.983	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:50 AM	38.564	20.285	19.355	40.504	37.989	33.223	30.725	29.591	29.109	28.633	29.752	27.806	27.616	27.005	26.529	25.495	25.368	-55197.265	25.149	31.493	1373.116	1372.975	1372.975	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:51 AM	38.557	20.289	19.349	40.514	37.986	33.231	30.725	29.587	29.124	28.644	29.757	27.831	27.610	27.008	26.533	25.473	25.381	-55199.184	25.155	31.521	1373.117	1372.976	1372.976	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
9:02:52 AM	38.548	20.290	19.358	40.501	37.976	33.232	30.719	29.582	29.113	28.648	29.758	27.825	27.604	27.001	26.510	25.454	25.385	-55198.021	25.155	31.540	1373.114	1372.974	1372.974	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
