#1
double Data(5207,19)
45	303.746	293.695	57.24	57.188	57.19	57.201	57.176	57.269	57.213	57.243	57.173	57.118	57.018	56.966	55.692	0	0	1649.717
46	303.757	293.682	57.243	57.184	57.197	57.204	57.168	57.269	57.21	57.247	57.184	57.125	57.016	56.953	55.692	0	0	1649.72
47	303.795	293.68	57.251	57.195	57.206	57.207	57.174	57.273	57.224	57.252	57.184	57.125	57.026	56.972	55.704	0	0	1649.761
48	303.764	293.684	57.225	57.182	57.186	57.194	57.156	57.259	57.204	57.236	57.171	57.113	57.006	56.95	55.691	0	0	1649.681
49	303.738	293.679	57.243	57.19	57.186	57.198	57.168	57.27	57.214	57.248	57.173	57.111	57.019	56.96	55.698	0	0	1649.711
50	303.741	293.703	57.238	57.181	57.184	57.194	57.153	57.271	57.214	57.24	57.169	57.109	57.007	56.958	55.684	0	0	1649.677
52	303.714	293.702	57.246	57.189	57.191	57.204	57.177	57.271	57.213	57.243	57.166	57.116	57.018	56.962	55.699	0	0	1649.711
53	303.701	293.69	57.225	57.179	57.182	57.194	57.161	57.256	57.198	57.235	57.161	57.098	57.001	56.945	55.684	0	0	1649.639
54	303.677	293.69	57.239	57.182	57.186	57.194	57.161	57.26	57.206	57.239	57.167	57.111	57.011	56.949	55.684	0	0	1649.672
55	303.726	293.694	57.246	57.177	57.195	57.192	57.163	57.27	57.209	57.243	57.17	57.119	57.007	56.955	55.687	0	0	1649.688
56	303.882	293.684	57.242	57.178	57.188	57.19	57.161	57.261	57.199	57.235	57.17	57.107	57.004	56.957	55.685	0	0	1649.673
57	304.056	293.696	57.238	57.186	57.19	57.202	57.163	57.273	57.207	57.251	57.18	57.126	57.019	56.957	55.689	0	0	1649.721
58	304.1	293.693	57.23	57.183	57.176	57.194	57.156	57.264	57.204	57.248	57.167	57.11	57.002	56.947	55.678	0	0	1649.654
59	304.073	293.693	57.232	57.18	57.181	57.187	57.168	57.267	57.21	57.237	57.167	57.107	56.997	56.947	55.688	0	0	1649.656
60	304.049	293.688	57.235	57.186	57.182	57.188	57.169	57.259	57.207	57.242	57.168	57.105	57.011	56.957	55.687	0	0	1649.678
61	304.039	293.702	57.232	57.186	57.177	57.191	57.154	57.265	57.198	57.24	57.171	57.11	57.012	56.947	55.681	0	0	1649.671
62	303.999	293.702	57.251	57.194	57.196	57.199	57.165	57.273	57.22	57.255	57.185	57.121	57.019	56.954	55.692	0	0	1649.721
63	303.958	293.691	57.24	57.186	57.206	57.206	57.169	57.275	57.21	57.247	57.183	57.127	57.023	56.972	55.699	0	0	1649.754
64	303.922	293.693	57.244	57.197	57.194	57.2	57.168	57.276	57.217	57.245	57.177	57.115	57.019	56.96	55.689	0	0	1649.71
65	303.867	293.692	57.247	57.184	57.189	57.187	57.168	57.266	57.21	57.237	57.17	57.111	57.012	56.952	55.683	0	0	1649.678
66	303.824	293.697	57.244	57.185	57.201	57.203	57.168	57.263	57.205	57.248	57.175	57.117	57.013	56.959	55.689	0	0	1649.703
67	303.808	293.692	57.246	57.181	57.194	57.194	57.164	57.271	57.215	57.247	57.174	57.107	57.016	56.957	55.691	0	0	1649.695
68	303.826	293.692	57.237	57.175	57.189	57.187	57.159	57.266	57.204	57.243	57.168	57.11	57.011	56.953	55.678	0	0	1649.67
69	303.845	293.694	57.241	57.19	57.188	57.192	57.168	57.268	57.213	57.247	57.164	57.116	57.018	56.956	55.69	0	0	1649.694
70	303.86	293.696	57.228	57.175	57.184	57.188	57.158	57.255	57.195	57.229	57.173	57.106	57.016	56.949	55.671	0	0	1649.665
71	303.939	293.695	57.248	57.177	57.19	57.188	57.167	57.269	57.21	57.24	57.181	57.1	57.014	56.955	55.683	0	0	1649.683
72	304.15	293.689	57.245	57.189	57.184	57.2	57.165	57.267	57.211	57.244	57.179	57.123	57.023	56.96	55.683	0	0	1649.718
73	304.278	293.699	57.231	57.186	57.183	57.184	57.164	57.259	57.197	57.242	57.171	57.108	57.019	56.95	55.679	0	0	1649.677
74	304.299	293.696	57.229	57.169	57.19	57.188	57.162	57.257	57.201	57.243	57.16	57.108	57.005	56.949	55.668	0	0	1649.64
75	304.286	293.703	57.241	57.189	57.192	57.19	57.171	57.269	57.203	57.244	57.176	57.123	57.018	56.954	55.675	0	0	1649.696
77	304.268	293.692	57.245	57.185	57.183	57.188	57.157	57.252	57.207	57.241	57.17	57.11	57.007	56.946	55.676	0	0	1649.659
78	304.23	293.694	57.247	57.185	57.183	57.188	57.16	57.267	57.207	57.245	57.181	57.114	57.019	56.955	55.677	0	0	1649.696
79	304.2	293.704	57.244	57.187	57.178	57.194	57.162	57.273	57.21	57.241	57.172	57.128	57.017	56.958	55.679	0	0	1649.704
80	304.136	293.701	57.24	57.183	57.175	57.189	57.164	57.25	57.201	57.24	57.173	57.111	57.014	56.954	55.676	0	0	1649.678
81	304.033	293.69	57.248	57.191	57.184	57.199	57.171	57.273	57.21	57.253	57.183	57.129	57.015	56.965	55.685	0	0	1649.727
82	303.982	293.682	57.24	57.182	57.163	57.189	57.164	57.271	57.202	57.244	57.173	57.106	57.016	56.946	55.666	0	0	1649.657
83	304.073	293.694	57.239	57.192	57.185	57.195	57.168	57.266	57.21	57.235	57.173	57.114	57.014	56.945	55.668	0	0	1649.664
84	304.101	293.69	57.236	57.181	57.186	57.19	57.152	57.248	57.211	57.245	57.177	57.107	57.012	56.945	55.665	0	0	1649.656
85	304.049	293.694	57.231	57.188	57.191	57.179	57.158	57.262	57.21	57.236	57.168	57.114	57.005	56.954	55.673	0	0	1649.664
86	303.982	293.693	57.24	57.184	57.187	57.189	57.164	57.268	57.208	57.238	57.173	57.119	57.009	56.957	55.666	0	0	1649.674
87	303.95	293.692	57.23	57.182	57.179	57.189	57.157	57.261	57.213	57.242	57.173	57.113	57.02	56.952	55.669	0	0	1649.677
88	303.892	293.696	57.235	57.179	57.186	57.18	57.158	57.256	57.196	57.237	57.168	57.111	57.004	56.943	55.662	0	0	1649.638
89	303.901	293.688	57.227	57.182	57.185	57.183	57.163	57.259	57.206	57.239	57.172	57.123	57.006	56.943	55.664	0	0	1649.658
90	303.998	293.698	57.241	57.173	57.183	57.181	57.162	57.253	57.211	57.233	57.177	57.108	57.016	56.944	55.666	0	0	1649.661
91	304.125	293.694	57.236	57.179	57.185	57.187	57.17	57.264	57.204	57.233	57.161	57.106	57.013	56.945	55.66	0	0	1649.635
92	304.288	293.686	57.246	57.175	57.177	57.181	57.16	57.257	57.213	57.227	57.163	57.105	57.003	56.945	55.652	0	0	1649.618
93	304.462	293.694	57.231	57.174	57.18	57.187	57.159	57.264	57.209	57.234	57.162	57.112	56.999	56.95	55.666	0	0	1649.639
94	304.454	293.688	57.238	57.185	57.179	57.195	57.164	57.271	57.208	57.234	57.167	57.115	57.021	56.953	55.665	0	0	1649.671
95	304.415	293.698	57.249	57.192	57.199	57.196	57.175	57.277	57.209	57.248	57.18	57.121	57.021	56.956	55.684	0	0	1649.712
96	304.348	293.687	57.243	57.175	57.186	57.182	57.163	57.271	57.204	57.243	57.174	57.107	57.009	56.954	55.666	0	0	1649.66
97	304.26	293.687	57.234	57.189	57.195	57.178	57.154	57.264	57.206	57.228	57.167	57.113	57.015	56.94	55.669	0	0	1649.654
98	304.164	293.686	57.233	57.172	57.185	57.18	57.147	57.257	57.199	57.232	57.157	57.1	56.999	56.948	55.655	0	0	1649.609
99	304.056	293.696	57.244	57.188	57.191	57.188	57.164	57.264	57.214	57.24	57.172	57.111	57.007	56.945	55.665	0	0	1649.65
100	303.963	293.689	57.241	57.187	57.188	57.187	57.152	57.263	57.216	57.245	57.169	57.107	57.011	56.946	55.664	0	0	1649.647
102	303.878	293.695	57.234	57.183	57.181	57.179	57.156	57.258	57.201	57.233	57.167	57.105	57.013	56.943	55.656	0	0	1649.634
103	303.813	293.707	57.224	57.176	57.183	57.175	57.149	57.25	57.205	57.227	57.165	57.1	57.007	56.94	55.655	0	0	1649.617
104	303.763	293.699	57.236	57.176	57.177	57.185	57.159	57.275	57.214	57.25	57.173	57.115	57.009	56.941	55.674	0	0	1649.662
105	303.73	293.694	57.236	57.188	57.181	57.19	57.158	57.259	57.204	57.234	57.16	57.113	57.007	56.948	55.669	0	0	1649.647
106	303.711	293.702	57.239	57.192	57.195	57.193	57.157	57.262	57.212	57.244	57.178	57.119	57.019	56.96	55.671	0	0	1649.697
107	303.72	293.698	57.238	57.176	57.185	57.181	57.16	57.264	57.207	57.234	57.159	57.112	57.007	56.945	55.673	0	0	1649.646
108	303.757	293.703	57.248	57.189	57.188	57.189	57.161	57.266	57.21	57.238	57.179	57.117	57.013	56.953	55.669	0	0	1649.681
109	303.767	293.701	57.226	57.17	57.183	57.181	57.15	57.269	57.202	57.233	57.161	57.111	57.001	56.945	55.667	0	0	1649.635
110	303.831	293.701	57.233	57.182	57.19	57.187	57.156	57.269	57.207	57.234	57.164	57.123	57.013	56.955	55.669	0	0	1649.674
111	303.918	293.691	57.234	57.178	57.188	57.19	57.157	57.265	57.204	57.234	57.169	57.118	57.01	56.955	55.671	0	0	1649.673
112	303.92	293.696	57.237	57.183	57.186	57.183	57.157	57.269	57.207	57.23	57.169	57.114	57.018	56.952	55.662	0	0	1649.665
113	303.875	293.699	57.236	57.176	57.178	57.181	57.163	57.263	57.205	57.228	57.166	57.106	57.011	56.942	55.665	0	0	1649.64
114	303.886	293.697	57.234	57.171	57.172	57.186	57.147	57.262	57.197	57.232	57.153	57.111	57.004	56.941	55.664	0	0	1649.623
115	303.892	293.684	57.25	57.178	57.189	57.192	57.171	57.273	57.209	57.243	57.173	57.116	57.014	56.956	55.68	0	0	1649.689
116	303.918	293.695	57.226	57.178	57.182	57.188	57.159	57.26	57.206	57.237	57.168	57.113	57.011	56.941	55.66	0	0	1649.643
117	303.926	293.678	57.24	57.182	57.197	57.196	57.158	57.261	57.212	57.24	57.17	57.113	57.013	56.957	55.666	0	0	1649.669
118	303.913	293.7	57.234	57.175	57.183	57.184	57.156	57.262	57.204	57.238	57.171	57.11	57.003	56.937	55.655	0	0	1649.626
119	303.892	293.694	57.219	57.162	57.173	57.183	57.144	57.245	57.193	57.218	57.143	57.099	56.99	56.928	55.645	0	0	1649.555
120	303.874	293.706	57.236	57.18	57.177	57.185	57.155	57.262	57.197	57.234	57.163	57.107	57.007	56.948	55.665	0	0	1649.64
121	303.847	293.688	57.237	57.181	57.2	57.188	57.159	57.259	57.204	57.234	57.167	57.121	57.009	56.945	55.665	0	0	1649.657
122	303.836	293.696	57.235	57.177	57.189	57.19	57.161	57.266	57.206	57.233	57.167	57.115	57.017	56.949	55.67	0	0	1649.668
123	303.869	293.69	57.247	57.19	57.2	57.201	57.167	57.273	57.211	57.25	57.166	57.125	57.018	56.952	55.667	0	0	1649.678
124	303.945	293.705	57.228	57.173	57.181	57.178	57.144	57.251	57.195	57.233	57.153	57.106	57.007	56.946	55.658	0	0	1649.62
126	304.039	293.705	57.24	57.182	57.189	57.189	57.169	57.27	57.209	57.235	57.166	57.118	57.01	56.948	55.667	0	0	1649.659
127	304.084	293.704	57.244	57.192	57.19	57.193	57.166	57.266	57.213	57.247	57.17	57.115	57.01	56.949	55.668	0	0	1649.662
128	304.073	293.706	57.229	57.177	57.166	57.176	57.158	57.255	57.189	57.235	57.153	57.102	57.001	56.927	55.657	0	0	1649.59
129	304.058	293.703	57.236	57.176	57.173	57.18	57.156	57.253	57.199	57.231	57.16	57.114	57.008	56.942	55.658	0	0	1649.632
130	304.015	293.71	57.243	57.176	57.184	57.187	57.169	57.264	57.213	57.232	57.157	57.107	57.003	56.95	55.67	0	0	1649.637
131	303.988	293.702	57.237	57.18	57.183	57.196	57.155	57.261	57.203	57.245	57.162	57.111	57.008	56.946	55.671	0	0	1649.648
132	303.988	293.709	57.242	57.179	57.189	57.19	57.158	57.271	57.209	57.244	57.166	57.117	57.001	56.947	55.679	0	0	1649.66
133	303.963	293.695	57.23	57.171	57.183	57.189	57.166	57.258	57.2	57.232	57.161	57.107	57.006	56.939	55.663	0	0	1649.626
134	303.926	293.699	57.237	57.186	57.188	57.181	57.158	57.255	57.197	57.235	57.165	57.118	57.007	56.954	55.674	0	0	1649.668
135	303.901	293.694	57.232	57.175	57.198	57.187	57.168	57.265	57.204	57.236	57.155	57.116	57.001	56.936	55.663	0	0	1649.621
136	303.88	293.699	57.236	57.178	57.189	57.196	57.161	57.269	57.202	57.239	57.164	57.116	57.012	56.945	55.673	0	0	1649.66
137	303.861	293.706	57.235	57.179	57.181	57.19	57.175	57.268	57.205	57.236	57.167	57.111	57.006	56.946	55.658	0	0	1649.638
138	303.827	293.711	57.224	57.171	57.184	57.184	57.158	57.254	57.2	57.233	57.163	57.107	57.01	56.943	55.664	0	0	1649.637
139	303.831	293.699	57.236	57.179	57.182	57.187	57.171	57.269	57.213	57.235	57.163	57.116	57.011	56.937	55.67	0	0	1649.647
140	303.833	293.708	57.235	57.187	57.192	57.187	57.164	57.262	57.209	57.243	57.157	57.117	57.008	56.946	55.668	0	0	1649.646
141	303.832	293.706	57.242	57.181	57.183	57.195	57.167	57.266	57.212	57.237	57.16	57.113	57.01	56.946	55.667	0	0	1649.646
142	303.862	293.693	57.223	57.173	57.176	57.181	57.159	57.264	57.203	57.229	57.159	57.104	57.007	56.929	55.656	0	0	1649.605
143	304.008	293.703	57.235	57.179	57.194	57.181	57.159	57.269	57.21	57.237	57.159	57.108	57.01	56.944	55.663	0	0	1649.634
144	304.142	293.686	57.237	57.194	57.199	57.187	57.169	57.271	57.214	57.238	57.163	57.112	57.021	56.947	55.671	0	0	1649.664
145	304.2	293.7	57.236	57.177	57.195	57.194	57.17	57.269	57.204	57.236	57.153	57.111	57.015	56.955	55.672	0	0	1649.656
146	304.176	293.719	57.241	57.19	57.198	57.195	57.171	57.274	57.22	57.246	57.174	57.119	57.011	56.952	55.668	0	0	1649.674
147	304.143	293.687	57.235	57.189	57.187	57.188	57.167	57.269	57.207	57.242	57.165	57.121	57.014	56.948	55.674	0	0	1649.672
148	304.123	293.7	57.237	57.177	57.189	57.181	57.157	57.256	57.205	57.23	57.153	57.106	57.008	56.94	55.666	0	0	1649.623
149	304.133	293.693	57.233	57.185	57.186	57.189	57.166	57.262	57.206	57.244	57.169	57.11	57.007	56.946	55.671	0	0	1649.653
151	304.159	293.712	57.238	57.181	57.187	57.186	57.165	57.267	57.205	57.239	57.16	57.11	57.015	56.946	55.673	0	0	1649.654
152	304.208	293.688	57.225	57.179	57.171	57.18	57.16	57.261	57.197	57.227	57.157	57.112	57.005	56.946	55.66	0	0	1649.63
153	304.245	293.714	57.227	57.185	57.175	57.184	57.161	57.265	57.21	57.245	57.16	57.105	57.007	56.948	55.658	0	0	1649.628
154	304.233	293.709	57.229	57.178	57.18	57.192	57.156	57.268	57.208	57.236	57.156	57.112	57.01	56.945	55.659	0	0	1649.632
155	304.22	293.685	57.23	57.183	57.182	57.176	57.156	57.256	57.203	57.236	57.155	57.102	57.012	56.936	55.666	0	0	1649.621
156	304.217	293.696	57.226	57.167	57.172	57.175	57.165	57.25	57.2	57.231	57.151	57.108	57.007	56.935	55.653	0	0	1649.604
157	304.198	293.688	57.249	57.173	57.192	57.187	57.163	57.26	57.218	57.24	57.169	57.117	57.013	56.955	55.669	0	0	1649.673
158	304.168	293.695	57.236	57.188	57.183	57.199	57.167	57.261	57.208	57.238	57.164	57.116	57.013	56.949	55.662	0	0	1649.654
159	304.223	293.691	57.241	57.18	57.189	57.189	57.162	57.26	57.22	57.242	57.156	57.119	57.012	56.947	55.662	0	0	1649.646
160	304.252	293.697	57.243	57.19	57.192	57.191	57.168	57.266	57.211	57.244	57.165	57.12	57.016	56.947	55.663	0	0	1649.661
161	304.284	293.693	57.237	57.175	57.176	57.182	57.159	57.259	57.206	57.235	57.161	57.1	57.016	56.94	55.653	0	0	1649.62
162	304.359	293.702	57.22	57.171	57.173	57.178	57.155	57.254	57.2	57.232	57.145	57.109	57.001	56.94	55.645	0	0	1649.59
163	304.524	293.697	57.231	57.176	57.171	57.172	57.144	57.261	57.207	57.225	57.152	57.107	56.998	56.931	55.644	0	0	1649.582
164	304.567	293.703	57.224	57.167	57.176	57.181	57.157	57.256	57.199	57.233	57.15	57.11	57.01	56.944	55.645	0	0	1649.609
165	304.595	293.703	57.227	57.177	57.185	57.186	57.155	57.259	57.204	57.231	57.153	57.112	57.007	56.941	55.642	0	0	1649.605
166	304.582	293.697	57.224	57.176	57.179	57.183	57.157	57.271	57.205	57.234	57.154	57.104	57.009	56.937	55.651	0	0	1649.605
167	304.526	293.694	57.236	57.181	57.18	57.19	57.154	57.27	57.203	57.244	57.164	57.104	57.017	56.95	55.645	0	0	1649.63
168	304.476	293.702	57.219	57.165	57.176	57.179	57.148	57.25	57.198	57.231	57.152	57.093	57.003	56.929	55.634	0	0	1649.561
169	304.419	293.701	57.232	57.179	57.183	57.195	57.157	57.26	57.205	57.238	57.157	57.113	57.018	56.944	55.65	0	0	1649.632
170	304.515	293.707	57.23	57.17	57.178	57.193	57.153	57.258	57.199	57.235	57.156	57.113	57.015	56.935	55.64	0	0	1649.609
171	304.557	293.713	57.235	57.177	57.189	57.193	57.152	57.263	57.202	57.238	57.162	57.114	57.013	56.946	55.642	0	0	1649.627
172	304.57	293.73	57.246	57.178	57.186	57.196	57.159	57.257	57.206	57.246	57.16	57.117	57.022	56.945	55.65	0	0	1649.644
173	304.583	293.705	57.233	57.177	57.19	57.187	57.15	57.256	57.205	57.244	57.164	57.111	57.005	56.934	55.632	0	0	1649.596
174	304.583	293.705	57.228	57.167	57.179	57.182	57.149	57.256	57.2	57.228	57.155	57.106	57	56.929	55.639	0	0	1649.579
176	304.573	293.71	57.231	57.181	57.192	57.191	57.161	57.258	57.205	57.235	57.166	57.11	57.007	56.943	55.633	0	0	1649.609
177	304.536	293.717	57.226	57.167	57.185	57.18	57.154	57.254	57.194	57.232	57.159	57.101	57.005	56.929	55.629	0	0	1649.573
178	304.481	293.703	57.237	57.177	57.19	57.182	57.147	57.254	57.206	57.233	57.159	57.104	57.008	56.945	55.628	0	0	1649.594
179	304.43	293.709	57.236	57.179	57.184	57.182	57.162	57.259	57.213	57.243	57.163	57.113	57	56.941	55.642	0	0	1649.609
180	304.361	293.71	57.234	57.172	57.184	57.186	57.154	57.248	57.207	57.233	57.159	57.104	57.001	56.944	55.636	0	0	1649.594
181	304.274	293.7	57.237	57.172	57.177	57.188	57.167	57.258	57.219	57.238	57.16	57.11	57.013	56.945	55.637	0	0	1649.615
182	304.174	293.708	57.236	57.17	57.184	57.183	57.156	57.249	57.201	57.243	57.154	57.111	56.996	56.948	55.638	0	0	1649.597
183	304.102	293.707	57.229	57.175	57.188	57.189	57.155	57.265	57.214	57.232	57.163	57.112	57.008	56.939	55.647	0	0	1649.619
184	304.044	293.724	57.225	57.176	57.179	57.182	57.15	57.245	57.197	57.231	57.153	57.107	57	56.936	55.626	0	0	1649.572
185	304.003	293.723	57.236	57.171	57.186	57.181	57.162	57.252	57.208	57.23	57.159	57.101	57.001	56.937	55.645	0	0	1649.593
186	303.957	293.72	57.225	57.172	57.186	57.172	57.161	57.25	57.197	57.235	57.155	57.106	57.003	56.939	55.636	0	0	1649.589
187	303.937	293.709	57.221	57.174	57.178	57.175	57.146	57.255	57.205	57.227	57.155	57.096	56.997	56.942	55.634	0	0	1649.574
188	303.97	293.706	57.228	57.176	57.187	57.187	57.158	57.244	57.196	57.227	57.162	57.105	57.003	56.931	55.629	0	0	1649.58
189	304.063	293.706	57.233	57.171	57.18	57.178	57.151	57.249	57.203	57.227	57.163	57.105	57.008	56.931	55.634	0	0	1649.591
190	303.977	293.695	57.24	57.175	57.189	57.19	57.16	57.254	57.202	57.231	57.164	57.111	57.008	56.94	55.639	0	0	1649.612
191	303.932	293.698	57.225	57.176	57.182	57.183	57.154	57.251	57.205	57.236	57.161	57.105	57.004	56.946	55.643	0	0	1649.609
192	303.925	293.7	57.235	57.167	57.178	57.183	57.154	57.26	57.196	57.241	57.166	57.107	57.003	56.942	55.643	0	0	1649.611
193	303.919	293.707	57.222	57.173	57.181	57.182	57.166	57.254	57.197	57.234	57.157	57.111	56.999	56.937	55.646	0	0	1649.6
194	303.899	293.706	57.228	57.173	57.179	57.178	57.148	57.252	57.193	57.223	57.163	57.1	57	56.928	55.643	0	0	1649.584
195	303.887	293.698	57.22	57.168	57.18	57.175	57.148	57.238	57.191	57.224	57.159	57.103	56.996	56.933	55.634	0	0	1649.575
196	303.879	293.709	57.231	57.167	57.182	57.169	57.156	57.244	57.197	57.232	57.158	57.103	57.001	56.933	55.638	0	0	1649.583
197	303.856	293.704	57.223	57.17	57.185	57.177	57.147	57.243	57.191	57.225	57.16	57.105	56.997	56.935	55.633	0	0	1649.58
198	303.877	293.713	57.219	57.174	57.171	57.173	57.15	57.234	57.189	57.229	57.155	57.102	56.995	56.93	55.636	0	0	1649.568
199	303.927	293.701	57.226	57.166	57.178	57.181	57.151	57.248	57.198	57.227	57.162	57.105	57.002	56.937	55.645	0	0	1649.601
201	304.082	293.71	57.226	57.17	57.187	57.182	57.16	57.259	57.189	57.235	57.152	57.109	57.007	56.942	55.647	0	0	1649.607
202	304.175	293.703	57.231	57.162	57.178	57.173	57.152	57.249	57.192	57.228	57.148	57.098	56.999	56.925	55.635	0	0	1649.555
203	304.267	293.709	57.232	57.18	57.193	57.183	57.162	57.255	57.203	57.23	57.17	57.111	57.017	56.945	55.649	0	0	1649.642
204	304.297	293.707	57.216	57.164	57.169	57.173	57.145	57.241	57.183	57.225	57.144	57.096	56.983	56.93	55.637	0	0	1649.54
