Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)	Gas Flow (V)
3:17:50 PM	26.942	27.103	27.052	24.121	-56058.912	-56058.912	-56076.542	-56076.542	-56076.542	-56058.912	-56058.912	-56076.542	-56076.542	-56076.542	-56065.398	-56065.398	-56065.398	-56065.398	-56065.398	-56065.398	1377.033	40.372	39.665	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:17:51 PM	26.940	27.099	27.031	24.117	-56061.355	-56061.355	-56078.974	-56078.974	-56078.974	-56061.355	-56061.355	-56078.974	-56078.974	-56078.974	-56067.828	-56067.828	-56067.828	-56067.828	-56067.828	-56067.828	1377.029	40.354	39.641	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:17:52 PM	26.941	27.096	27.047	24.131	-56060.089	-56060.089	-56077.743	-56077.743	-56077.743	-56060.089	-56060.089	-56077.743	-56077.743	-56077.743	-56066.581	-56066.581	-56066.581	-56066.581	-56066.581	-56066.581	1377.033	40.326	39.621	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:17:53 PM	26.943	27.098	27.043	24.136	-56060.251	-56060.251	-56077.910	-56077.910	-56077.910	-56060.251	-56060.251	-56077.910	-56077.910	-56077.910	-56066.759	-56066.759	-56066.759	-56066.759	-56066.759	-56066.759	1377.033	40.304	39.614	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:17:54 PM	26.948	27.107	27.041	24.149	-56059.975	-56059.975	-56077.633	-56077.633	-56077.633	-56059.975	-56059.975	-56077.633	-56077.633	-56077.633	-56066.450	-56066.450	-56066.450	-56066.450	-56066.450	-56066.450	1377.032	40.284	39.591	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:17:55 PM	26.945	27.093	27.049	24.152	-56060.445	-56060.445	-56078.075	-56078.075	-56078.075	-56060.445	-56060.445	-56078.075	-56078.075	-56078.075	-56066.947	-56066.947	-56066.947	-56066.947	-56066.947	-56066.947	1377.031	40.260	39.575	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:17:56 PM	26.956	27.103	27.051	24.150	-56061.428	-56061.428	-56079.122	-56079.122	-56079.122	-56061.428	-56061.428	-56079.122	-56079.122	-56079.122	-56067.901	-56067.901	-56067.901	-56067.901	-56067.901	-56067.901	1377.035	40.244	39.554	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:17:57 PM	26.957	27.104	27.061	24.160	-56061.419	-56061.419	-56079.060	-56079.060	-56079.060	-56061.419	-56061.419	-56079.060	-56079.060	-56079.060	-56067.919	-56067.919	-56067.919	-56067.919	-56067.919	-56067.919	1377.040	40.224	39.537	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:17:58 PM	26.945	27.098	27.045	24.149	-56061.953	-56061.953	-56079.646	-56079.646	-56079.646	-56061.953	-56061.953	-56079.646	-56079.646	-56079.646	-56068.463	-56068.463	-56068.463	-56068.463	-56068.463	-56068.463	1377.033	40.193	39.514	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:17:59 PM	26.941	27.098	27.049	24.160	-56060.871	-56060.871	-56078.535	-56078.535	-56078.535	-56060.871	-56060.871	-56078.535	-56078.535	-56078.535	-56067.365	-56067.365	-56067.365	-56067.365	-56067.365	-56067.365	1377.033	40.175	39.498	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:00 PM	26.952	27.103	27.049	24.150	-56061.990	-56061.990	-56079.689	-56079.689	-56079.689	-56061.990	-56061.990	-56079.689	-56079.689	-56079.689	-56068.521	-56068.521	-56068.521	-56068.521	-56068.521	-56068.521	1377.037	40.158	39.483	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:01 PM	26.949	27.097	27.056	24.161	-56061.195	-56061.195	-56078.907	-56078.907	-56078.907	-56061.195	-56061.195	-56078.907	-56078.907	-56078.907	-56067.684	-56067.684	-56067.684	-56067.684	-56067.684	-56067.684	1377.034	40.132	39.461	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:02 PM	26.948	27.106	27.053	24.142	-56063.018	-56063.018	-56080.672	-56080.672	-56080.672	-56063.018	-56063.018	-56080.672	-56080.672	-56080.672	-56069.496	-56069.496	-56069.496	-56069.496	-56069.496	-56069.496	1377.034	40.114	39.446	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:18:03 PM	26.945	27.113	27.055	24.143	-56061.565	-56061.565	-56079.251	-56079.251	-56079.251	-56061.565	-56061.565	-56079.251	-56079.251	-56079.251	-56068.065	-56068.065	-56068.065	-56068.065	-56068.065	-56068.065	1377.036	40.092	39.421	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:18:04 PM	26.942	27.104	27.055	24.146	-56060.876	-56060.876	-56078.556	-56078.556	-56078.556	-56060.876	-56060.876	-56078.556	-56078.556	-56078.556	-56067.338	-56067.338	-56067.338	-56067.338	-56067.338	-56067.338	1377.035	40.070	39.411	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:05 PM	26.943	27.109	27.045	24.146	-56059.011	-56059.011	-56076.664	-56076.664	-56076.664	-56059.011	-56059.011	-56076.664	-56076.664	-56076.664	-56065.476	-56065.476	-56065.476	-56065.476	-56065.476	-56065.476	1377.031	40.046	39.391	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:06 PM	26.963	27.114	27.057	24.152	-56061.948	-56061.948	-56079.644	-56079.644	-56079.644	-56061.948	-56061.948	-56079.644	-56079.644	-56079.644	-56068.394	-56068.394	-56068.394	-56068.394	-56068.394	-56068.394	1377.039	40.027	39.371	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:07 PM	26.949	27.102	27.052	24.142	-56061.121	-56061.121	-56078.780	-56078.780	-56078.780	-56061.121	-56061.121	-56078.780	-56078.780	-56078.780	-56067.610	-56067.610	-56067.610	-56067.610	-56067.610	-56067.610	1377.032	40.005	39.347	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.225
3:18:09 PM	26.950	27.115	27.056	24.155	-56062.023	-56062.023	-56079.729	-56079.729	-56079.729	-56062.023	-56062.023	-56079.729	-56079.729	-56079.729	-56068.501	-56068.501	-56068.501	-56068.501	-56068.501	-56068.501	1377.038	39.990	39.343	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:10 PM	26.943	27.109	27.056	24.148	-56060.776	-56060.776	-56078.464	-56078.464	-56078.464	-56060.776	-56060.776	-56078.464	-56078.464	-56078.464	-56067.238	-56067.238	-56067.238	-56067.238	-56067.238	-56067.238	1377.035	39.965	39.321	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:11 PM	26.942	27.096	27.044	24.135	-56060.220	-56060.220	-56077.936	-56077.936	-56077.936	-56060.220	-56060.220	-56077.936	-56077.936	-56077.936	-56066.669	-56066.669	-56066.669	-56066.669	-56066.669	-56066.669	1377.036	39.942	39.300	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:18:12 PM	26.939	27.106	27.038	24.118	-56063.560	-56063.560	-56081.227	-56081.227	-56081.227	-56063.560	-56063.560	-56081.227	-56081.227	-56081.227	-56070.059	-56070.059	-56070.059	-56070.059	-56070.059	-56070.059	1377.032	39.917	39.271	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
3:18:13 PM	26.945	27.102	27.054	24.134	-56060.673	-56060.673	-56078.350	-56078.350	-56078.350	-56060.673	-56060.673	-56078.350	-56078.350	-56078.350	-56067.085	-56067.085	-56067.085	-56067.085	-56067.085	-56067.085	1377.037	39.904	39.267	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:14 PM	26.938	27.095	27.044	24.127	-56059.850	-56059.850	-56077.596	-56077.596	-56077.596	-56059.850	-56059.850	-56077.596	-56077.596	-56077.596	-56066.368	-56066.368	-56066.368	-56066.368	-56066.368	-56066.368	1377.032	39.873	39.241	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:15 PM	26.939	27.096	27.057	24.144	-56061.079	-56061.079	-56078.751	-56078.751	-56078.751	-56061.079	-56061.079	-56078.751	-56078.751	-56078.751	-56067.510	-56067.510	-56067.510	-56067.510	-56067.510	-56067.510	1377.034	39.852	39.227	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:16 PM	26.942	27.109	27.052	24.164	-56062.065	-56062.065	-56079.748	-56079.748	-56079.748	-56062.065	-56062.065	-56079.748	-56079.748	-56079.748	-56068.506	-56068.506	-56068.506	-56068.506	-56068.506	-56068.506	1377.034	39.836	39.220	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:17 PM	26.934	27.094	27.045	24.149	-56061.092	-56061.092	-56078.838	-56078.838	-56078.838	-56061.092	-56061.092	-56078.838	-56078.838	-56078.838	-56067.576	-56067.576	-56067.576	-56067.576	-56067.576	-56067.576	1377.028	39.810	39.194	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:18:18 PM	26.947	27.110	27.053	24.173	-56061.676	-56061.676	-56079.401	-56079.401	-56079.401	-56061.676	-56061.676	-56079.401	-56079.401	-56079.401	-56068.094	-56068.094	-56068.094	-56068.094	-56068.094	-56068.094	1377.035	39.798	39.192	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:19 PM	26.930	27.091	27.050	24.178	-56061.909	-56061.909	-56079.589	-56079.589	-56079.589	-56061.909	-56061.909	-56079.589	-56079.589	-56079.589	-56068.388	-56068.388	-56068.388	-56068.388	-56068.388	-56068.388	1377.033	39.769	39.164	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.225
3:18:20 PM	26.940	27.097	27.036	24.187	-56061.410	-56061.410	-56079.132	-56079.132	-56079.132	-56061.410	-56061.410	-56079.132	-56079.132	-56079.132	-56067.872	-56067.872	-56067.872	-56067.872	-56067.872	-56067.872	1377.031	39.757	39.151	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:18:21 PM	26.942	27.099	27.047	24.180	-56061.394	-56061.394	-56079.106	-56079.106	-56079.106	-56061.394	-56061.394	-56079.106	-56079.106	-56079.106	-56067.870	-56067.870	-56067.870	-56067.870	-56067.870	-56067.870	1377.033	39.733	39.132	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:22 PM	26.919	27.103	27.044	24.180	-56062.728	-56062.728	-56080.413	-56080.413	-56080.413	-56062.728	-56062.728	-56080.413	-56080.413	-56080.413	-56069.175	-56069.175	-56069.175	-56069.175	-56069.175	-56069.175	1377.035	39.715	39.122	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:23 PM	26.929	27.097	27.045	24.173	-56059.593	-56059.593	-56077.323	-56077.323	-56077.323	-56059.593	-56059.593	-56077.323	-56077.323	-56077.323	-56066.042	-56066.042	-56066.042	-56066.042	-56066.042	-56066.042	1377.025	39.677	39.095	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
3:18:24 PM	26.924	27.085	27.039	24.164	-56063.298	-56063.298	-56081.016	-56081.016	-56081.016	-56063.298	-56063.298	-56081.016	-56081.016	-56081.016	-56069.708	-56069.708	-56069.708	-56069.708	-56069.708	-56069.708	1377.027	39.664	39.080	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:25 PM	26.935	27.102	27.052	24.160	-56060.455	-56060.455	-56078.175	-56078.175	-56078.175	-56060.455	-56060.455	-56078.175	-56078.175	-56078.175	-56066.847	-56066.847	-56066.847	-56066.847	-56066.847	-56066.847	1377.033	39.649	39.070	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:26 PM	26.927	27.100	27.032	24.163	-56061.892	-56061.892	-56079.628	-56079.628	-56079.628	-56061.892	-56061.892	-56079.628	-56079.628	-56079.628	-56068.341	-56068.341	-56068.341	-56068.341	-56068.341	-56068.341	1377.028	39.623	39.049	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:18:27 PM	26.925	27.087	27.032	24.142	-56062.236	-56062.236	-56079.995	-56079.995	-56079.995	-56062.236	-56062.236	-56079.995	-56079.995	-56079.995	-56068.709	-56068.709	-56068.709	-56068.709	-56068.709	-56068.709	1377.025	39.601	39.037	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:28 PM	26.917	27.103	27.050	24.150	-56063.505	-56063.505	-56081.202	-56081.202	-56081.202	-56063.505	-56063.505	-56081.202	-56081.202	-56081.202	-56069.958	-56069.958	-56069.958	-56069.958	-56069.958	-56069.958	1377.034	39.590	39.030	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.169
3:18:29 PM	26.929	27.102	27.044	24.137	-56061.986	-56061.986	-56079.716	-56079.716	-56079.716	-56061.986	-56061.986	-56079.716	-56079.716	-56079.716	-56068.448	-56068.448	-56068.448	-56068.448	-56068.448	-56068.448	1377.033	39.565	39.013	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:30 PM	26.925	27.090	27.043	24.119	-56061.663	-56061.663	-56079.419	-56079.419	-56079.419	-56061.663	-56061.663	-56079.419	-56079.419	-56079.419	-56068.091	-56068.091	-56068.091	-56068.091	-56068.091	-56068.091	1377.029	39.534	38.995	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
3:18:31 PM	26.941	27.104	27.058	24.138	-56061.594	-56061.594	-56079.343	-56079.343	-56079.343	-56061.594	-56061.594	-56079.343	-56079.343	-56079.343	-56068.033	-56068.033	-56068.033	-56068.033	-56068.033	-56068.033	1377.039	39.535	38.992	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:18:33 PM	26.930	27.094	27.042	24.138	-56060.953	-56060.953	-56078.678	-56078.678	-56078.678	-56060.953	-56060.953	-56078.678	-56078.678	-56078.678	-56067.329	-56067.329	-56067.329	-56067.329	-56067.329	-56067.329	1377.027	39.501	38.962	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:18:34 PM	26.925	27.099	27.042	24.158	-56061.171	-56061.171	-56078.933	-56078.933	-56078.933	-56061.171	-56061.171	-56078.933	-56078.933	-56078.933	-56067.610	-56067.610	-56067.610	-56067.610	-56067.610	-56067.610	1377.036	39.497	38.965	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:35 PM	26.935	27.102	27.048	24.145	-56061.493	-56061.493	-56079.252	-56079.252	-56079.252	-56061.493	-56061.493	-56079.252	-56079.252	-56079.252	-56067.939	-56067.939	-56067.939	-56067.939	-56067.939	-56067.939	1377.032	39.466	38.937	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:36 PM	26.936	27.098	27.051	24.148	-56063.592	-56063.592	-56081.365	-56081.365	-56081.365	-56063.592	-56063.592	-56081.365	-56081.365	-56081.365	-56070.039	-56070.039	-56070.039	-56070.039	-56070.039	-56070.039	1377.033	39.445	38.915	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:37 PM	26.934	27.103	27.060	24.161	-56060.605	-56060.605	-56078.378	-56078.378	-56078.378	-56060.605	-56060.605	-56078.378	-56078.378	-56078.378	-56067.034	-56067.034	-56067.034	-56067.034	-56067.034	-56067.034	1377.032	39.429	38.911	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:38 PM	26.933	27.094	27.046	24.158	-56062.592	-56062.592	-56080.407	-56080.407	-56080.407	-56062.592	-56062.592	-56080.407	-56080.407	-56080.407	-56069.018	-56069.018	-56069.018	-56069.018	-56069.018	-56069.018	1377.029	39.404	38.886	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:39 PM	26.951	27.098	27.040	24.170	-56062.758	-56062.758	-56080.502	-56080.502	-56080.502	-56062.758	-56062.758	-56080.502	-56080.502	-56080.502	-56069.168	-56069.168	-56069.168	-56069.168	-56069.168	-56069.168	1377.032	39.398	38.881	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:40 PM	26.930	27.095	27.039	24.163	-56061.821	-56061.821	-56079.593	-56079.593	-56079.593	-56061.821	-56061.821	-56079.593	-56079.593	-56079.593	-56068.233	-56068.233	-56068.233	-56068.233	-56068.233	-56068.233	1377.030	39.365	38.857	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:41 PM	26.908	27.093	27.046	24.151	-56062.042	-56062.042	-56079.844	-56079.844	-56079.844	-56062.042	-56062.042	-56079.844	-56079.844	-56079.844	-56068.415	-56068.415	-56068.415	-56068.415	-56068.415	-56068.415	1377.028	39.351	38.841	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:42 PM	26.962	27.098	27.039	24.141	-56061.129	-56061.129	-56078.912	-56078.912	-56078.912	-56061.129	-56061.129	-56078.912	-56078.912	-56078.912	-56067.536	-56067.536	-56067.536	-56067.536	-56067.536	-56067.536	1377.032	39.331	38.835	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:43 PM	26.944	27.100	27.047	24.167	-56061.996	-56061.996	-56079.811	-56079.811	-56079.811	-56061.996	-56061.996	-56079.811	-56079.811	-56079.811	-56068.406	-56068.406	-56068.406	-56068.406	-56068.406	-56068.406	1377.033	39.313	38.818	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:18:44 PM	26.919	27.089	27.042	24.141	-56061.119	-56061.119	-56078.913	-56078.913	-56078.913	-56061.119	-56061.119	-56078.913	-56078.913	-56078.913	-56067.519	-56067.519	-56067.519	-56067.519	-56067.519	-56067.519	1377.025	39.286	38.800	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:45 PM	26.938	27.103	27.045	24.145	-56062.067	-56062.067	-56079.863	-56079.863	-56079.863	-56062.067	-56062.067	-56079.863	-56079.863	-56079.863	-56068.469	-56068.469	-56068.469	-56068.469	-56068.469	-56068.469	1377.037	39.285	38.790	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:46 PM	26.935	27.100	27.038	24.144	-56061.829	-56061.829	-56079.675	-56079.675	-56079.675	-56061.829	-56061.829	-56079.675	-56079.675	-56079.675	-56068.209	-56068.209	-56068.209	-56068.209	-56068.209	-56068.209	1377.028	39.257	38.769	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.158
3:18:47 PM	26.945	27.094	27.040	24.144	-56062.432	-56062.432	-56080.250	-56080.250	-56080.250	-56062.432	-56062.432	-56080.250	-56080.250	-56080.250	-56068.824	-56068.824	-56068.824	-56068.824	-56068.824	-56068.824	1377.032	39.242	38.762	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:48 PM	26.922	27.098	27.038	24.140	-56060.920	-56060.920	-56078.737	-56078.737	-56078.737	-56060.920	-56060.920	-56078.737	-56078.737	-56078.737	-56067.291	-56067.291	-56067.291	-56067.291	-56067.291	-56067.291	1377.027	39.214	38.743	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:49 PM	26.912	27.102	27.030	24.150	-56063.003	-56063.003	-56080.794	-56080.794	-56080.794	-56063.003	-56063.003	-56080.794	-56080.794	-56080.794	-56069.360	-56069.360	-56069.360	-56069.360	-56069.360	-56069.360	1377.029	39.193	38.718	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:18:50 PM	26.910	27.098	27.042	24.145	-56062.929	-56062.929	-56080.741	-56080.741	-56080.741	-56062.929	-56062.929	-56080.741	-56080.741	-56080.741	-56069.268	-56069.268	-56069.268	-56069.268	-56069.268	-56069.268	1377.026	39.174	38.710	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:51 PM	26.921	27.098	27.046	24.164	-56061.815	-56061.815	-56079.646	-56079.646	-56079.646	-56061.815	-56061.815	-56079.646	-56079.646	-56079.646	-56068.170	-56068.170	-56068.170	-56068.170	-56068.170	-56068.170	1377.032	39.161	38.700	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:52 PM	26.934	27.106	27.047	24.187	-56062.822	-56062.822	-56080.640	-56080.640	-56080.640	-56062.822	-56062.822	-56080.640	-56080.640	-56080.640	-56069.158	-56069.158	-56069.158	-56069.158	-56069.158	-56069.158	1377.034	39.145	38.691	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:18:53 PM	26.936	27.100	27.052	24.180	-56061.082	-56061.082	-56078.900	-56078.900	-56078.900	-56061.082	-56061.082	-56078.900	-56078.900	-56078.900	-56067.405	-56067.405	-56067.405	-56067.405	-56067.405	-56067.405	1377.035	39.134	38.672	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:54 PM	26.917	27.083	27.028	24.175	-56063.046	-56063.046	-56080.885	-56080.885	-56080.885	-56063.046	-56063.046	-56080.885	-56080.885	-56080.885	-56069.346	-56069.346	-56069.346	-56069.346	-56069.346	-56069.346	1377.026	39.099	38.652	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:55 PM	26.924	27.081	27.023	24.159	-56062.084	-56062.084	-56079.891	-56079.891	-56079.891	-56062.084	-56062.084	-56079.891	-56079.891	-56079.891	-56068.433	-56068.433	-56068.433	-56068.433	-56068.433	-56068.433	1377.021	39.075	38.628	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:18:56 PM	26.875	27.091	27.021	24.174	-56062.167	-56062.167	-56079.982	-56079.982	-56079.982	-56062.167	-56062.167	-56079.982	-56079.982	-56079.982	-56068.480	-56068.480	-56068.480	-56068.480	-56068.480	-56068.480	1377.022	39.055	38.615	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:18:58 PM	26.930	27.083	27.027	24.162	-56060.514	-56060.514	-56078.323	-56078.323	-56078.323	-56060.514	-56060.514	-56078.323	-56078.323	-56078.323	-56066.819	-56066.819	-56066.819	-56066.819	-56066.819	-56066.819	1377.025	39.041	38.598	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.169
3:18:59 PM	26.885	27.089	27.031	24.152	-56062.026	-56062.026	-56079.875	-56079.875	-56079.875	-56062.026	-56062.026	-56079.875	-56079.875	-56079.875	-56068.341	-56068.341	-56068.341	-56068.341	-56068.341	-56068.341	1377.027	39.026	38.587	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:19:00 PM	26.911	27.087	27.029	24.156	-56064.440	-56064.440	-56082.273	-56082.273	-56082.273	-56064.440	-56064.440	-56082.273	-56082.273	-56082.273	-56070.731	-56070.731	-56070.731	-56070.731	-56070.731	-56070.731	1377.026	39.007	38.574	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:19:01 PM	26.915	27.087	27.029	24.185	-56063.085	-56063.085	-56080.934	-56080.934	-56080.934	-56063.085	-56063.085	-56080.934	-56080.934	-56080.934	-56069.389	-56069.389	-56069.389	-56069.389	-56069.389	-56069.389	1377.031	38.993	38.563	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:19:02 PM	26.914	27.105	27.032	24.184	-56061.089	-56061.089	-56078.901	-56078.901	-56078.901	-56061.089	-56061.089	-56078.901	-56078.901	-56078.901	-56067.349	-56067.349	-56067.349	-56067.349	-56067.349	-56067.349	1377.027	38.973	38.555	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:19:03 PM	26.911	27.100	27.037	24.197	-56062.444	-56062.444	-56080.261	-56080.261	-56080.261	-56062.444	-56062.444	-56080.261	-56080.261	-56080.261	-56068.664	-56068.664	-56068.664	-56068.664	-56068.664	-56068.664	1377.034	38.962	38.542	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:19:04 PM	26.899	27.074	27.009	24.178	-56062.234	-56062.234	-56080.110	-56080.110	-56080.110	-56062.234	-56062.234	-56080.110	-56080.110	-56080.110	-56068.502	-56068.502	-56068.502	-56068.502	-56068.502	-56068.502	1377.021	38.923	38.517	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:19:05 PM	26.909	27.082	27.029	24.186	-56062.019	-56062.019	-56079.803	-56079.803	-56079.803	-56062.019	-56062.019	-56079.803	-56079.803	-56079.803	-56068.240	-56068.240	-56068.240	-56068.240	-56068.240	-56068.240	1377.028	38.913	38.511	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:19:06 PM	26.910	27.100	27.035	24.184	-56061.801	-56061.801	-56079.647	-56079.647	-56079.647	-56061.801	-56061.801	-56079.647	-56079.647	-56079.647	-56068.113	-56068.113	-56068.113	-56068.113	-56068.113	-56068.113	1377.034	38.897	38.501	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
3:19:07 PM	26.909	27.098	27.041	24.192	-56062.081	-56062.081	-56079.928	-56079.928	-56079.928	-56062.081	-56062.081	-56079.928	-56079.928	-56079.928	-56068.304	-56068.304	-56068.304	-56068.304	-56068.304	-56068.304	1377.033	38.880	38.489	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:19:08 PM	26.897	27.079	27.033	24.182	-56062.905	-56062.905	-56080.733	-56080.733	-56080.733	-56062.905	-56062.905	-56080.733	-56080.733	-56080.733	-56069.128	-56069.128	-56069.128	-56069.128	-56069.128	-56069.128	1377.030	38.862	38.471	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:19:09 PM	26.886	27.091	27.038	24.187	-56062.272	-56062.272	-56080.082	-56080.082	-56080.082	-56062.272	-56062.272	-56080.082	-56080.082	-56080.082	-56068.477	-56068.477	-56068.477	-56068.477	-56068.477	-56068.477	1377.028	38.841	38.456	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.230
3:19:10 PM	26.905	27.091	27.027	24.191	-56062.416	-56062.416	-56080.257	-56080.257	-56080.257	-56062.416	-56062.416	-56080.257	-56080.257	-56080.257	-56068.581	-56068.581	-56068.581	-56068.581	-56068.581	-56068.581	1377.032	38.824	38.443	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
