Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)	Gas Flow (V)
3:54:52 PM	25.913	26.585	25.214	23.909	-56063.802	-56063.802	-56083.386	-56083.386	-56083.386	-56063.802	-56063.802	-56083.386	-56083.386	-56083.386	-56068.903	-56068.903	-56068.903	-56068.903	-56068.903	-56068.903	1377.057	34.012	33.605	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
3:54:53 PM	25.916	26.539	25.213	23.910	-56063.168	-56063.168	-56082.736	-56082.736	-56082.736	-56063.168	-56063.168	-56082.736	-56082.736	-56082.736	-56068.272	-56068.272	-56068.272	-56068.272	-56068.272	-56068.272	1377.060	34.009	33.601	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
3:54:54 PM	25.931	26.497	25.217	23.916	-56063.494	-56063.494	-56083.117	-56083.117	-56083.117	-56063.494	-56063.494	-56083.117	-56083.117	-56083.117	-56068.634	-56068.634	-56068.634	-56068.634	-56068.634	-56068.634	1377.059	33.998	33.591	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:54:55 PM	25.919	26.504	25.202	23.908	-56062.121	-56062.121	-56081.720	-56081.720	-56081.720	-56062.121	-56062.121	-56081.720	-56081.720	-56081.720	-56067.221	-56067.221	-56067.221	-56067.221	-56067.221	-56067.221	1377.055	33.994	33.573	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:54:56 PM	25.925	26.650	25.212	23.911	-56062.565	-56062.565	-56082.138	-56082.138	-56082.138	-56062.565	-56062.565	-56082.138	-56082.138	-56082.138	-56067.671	-56067.671	-56067.671	-56067.671	-56067.671	-56067.671	1377.056	33.976	33.571	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:54:57 PM	25.931	26.891	25.221	23.927	-56063.532	-56063.532	-56083.171	-56083.171	-56083.171	-56063.532	-56063.532	-56083.171	-56083.171	-56083.171	-56068.657	-56068.657	-56068.657	-56068.657	-56068.657	-56068.657	1377.062	33.977	33.567	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:54:58 PM	25.921	26.584	25.211	23.920	-56064.289	-56064.289	-56083.897	-56083.897	-56083.897	-56064.289	-56064.289	-56083.897	-56083.897	-56083.897	-56069.455	-56069.455	-56069.455	-56069.455	-56069.455	-56069.455	1377.054	33.957	33.556	0.000	4.052	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:54:59 PM	25.938	26.064	25.205	23.909	-56064.551	-56064.551	-56084.146	-56084.146	-56084.146	-56064.551	-56064.551	-56084.146	-56084.146	-56084.146	-56069.673	-56069.673	-56069.673	-56069.673	-56069.673	-56069.673	1377.057	33.956	33.540	0.000	18.021	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
3:55:00 PM	25.957	25.926	25.203	23.903	-56061.029	-56061.029	-56080.633	-56080.633	-56080.633	-56061.029	-56061.029	-56080.633	-56080.633	-56080.633	-56066.135	-56066.135	-56066.135	-56066.135	-56066.135	-56066.135	1377.058	33.947	33.541	0.000	62.398	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:01 PM	25.971	25.916	25.183	23.894	-56062.929	-56062.929	-56082.517	-56082.517	-56082.517	-56062.929	-56062.929	-56082.517	-56082.517	-56082.517	-56068.053	-56068.053	-56068.053	-56068.053	-56068.053	-56068.053	1377.053	33.922	33.534	0.000	82.433	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:02 PM	26.000	25.941	25.168	23.891	-56061.902	-56061.902	-56081.556	-56081.556	-56081.556	-56061.902	-56061.902	-56081.556	-56081.556	-56081.556	-56067.021	-56067.021	-56067.021	-56067.021	-56067.021	-56067.021	1377.054	33.917	33.519	0.000	92.864	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:03 PM	26.030	25.969	25.169	23.883	-56061.951	-56061.951	-56081.547	-56081.547	-56081.547	-56061.951	-56061.951	-56081.547	-56081.547	-56081.547	-56067.059	-56067.059	-56067.059	-56067.059	-56067.059	-56067.059	1377.053	33.916	33.506	0.000	96.015	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:04 PM	26.034	25.995	25.164	23.901	-56063.655	-56063.655	-56083.247	-56083.247	-56083.247	-56063.655	-56063.655	-56083.247	-56083.247	-56083.247	-56068.800	-56068.800	-56068.800	-56068.800	-56068.800	-56068.800	1377.055	33.900	33.513	0.000	98.708	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:55:05 PM	26.018	25.926	25.141	23.891	-56063.414	-56063.414	-56083.026	-56083.026	-56083.026	-56063.414	-56063.414	-56083.026	-56083.026	-56083.026	-56068.535	-56068.535	-56068.535	-56068.535	-56068.535	-56068.535	1377.044	33.886	33.493	0.000	99.914	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:07 PM	26.020	25.886	25.156	23.928	-56061.504	-56061.504	-56081.103	-56081.103	-56081.103	-56061.504	-56061.504	-56081.103	-56081.103	-56081.103	-56066.617	-56066.617	-56066.617	-56066.617	-56066.617	-56066.617	1377.060	33.891	33.488	0.000	101.731	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:55:08 PM	26.002	25.836	25.146	23.916	-56062.122	-56062.122	-56081.747	-56081.747	-56081.747	-56062.122	-56062.122	-56081.747	-56081.747	-56081.747	-56067.267	-56067.267	-56067.267	-56067.267	-56067.267	-56067.267	1377.054	33.873	33.479	0.000	100.117	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:09 PM	25.983	25.807	25.152	23.944	-56061.003	-56061.003	-56080.612	-56080.612	-56080.612	-56061.003	-56061.003	-56080.612	-56080.612	-56080.612	-56066.161	-56066.161	-56066.161	-56066.161	-56066.161	-56066.161	1377.064	33.879	33.481	0.000	104.575	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
3:55:10 PM	25.957	25.785	25.146	23.926	-56063.531	-56063.531	-56083.144	-56083.144	-56083.144	-56063.531	-56063.531	-56083.144	-56083.144	-56083.144	-56068.663	-56068.663	-56068.663	-56068.663	-56068.663	-56068.663	1377.056	33.850	33.469	0.000	102.440	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:11 PM	25.942	25.751	25.144	23.926	-56062.853	-56062.853	-56082.487	-56082.487	-56082.487	-56062.853	-56062.853	-56082.487	-56082.487	-56082.487	-56068.007	-56068.007	-56068.007	-56068.007	-56068.007	-56068.007	1377.052	33.838	33.460	0.000	105.982	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:12 PM	25.931	25.745	25.151	23.916	-56062.643	-56062.643	-56082.247	-56082.247	-56082.247	-56062.643	-56062.643	-56082.247	-56082.247	-56082.247	-56067.798	-56067.798	-56067.798	-56067.798	-56067.798	-56067.798	1377.052	33.831	33.449	0.000	104.412	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:13 PM	25.903	25.733	25.138	23.907	-56062.442	-56062.442	-56082.047	-56082.047	-56082.047	-56062.442	-56062.442	-56082.047	-56082.047	-56082.047	-56067.609	-56067.609	-56067.609	-56067.609	-56067.609	-56067.609	1377.044	33.814	33.440	0.000	106.082	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:14 PM	25.909	25.736	25.129	23.912	-56061.976	-56061.976	-56081.551	-56081.551	-56081.551	-56061.976	-56061.976	-56081.551	-56081.551	-56081.551	-56067.131	-56067.131	-56067.131	-56067.131	-56067.131	-56067.131	1377.050	33.808	33.429	0.000	105.141	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:15 PM	25.912	25.733	25.140	23.918	-56064.753	-56064.753	-56084.355	-56084.355	-56084.355	-56064.753	-56064.753	-56084.355	-56084.355	-56084.355	-56069.917	-56069.917	-56069.917	-56069.917	-56069.917	-56069.917	1377.056	33.804	33.429	0.000	105.219	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:16 PM	25.883	25.721	25.130	23.922	-56060.499	-56060.499	-56080.111	-56080.111	-56080.111	-56060.499	-56060.499	-56080.111	-56080.111	-56080.111	-56065.647	-56065.647	-56065.647	-56065.647	-56065.647	-56065.647	1377.048	33.784	33.412	0.000	103.978	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.215
3:55:17 PM	25.878	25.714	25.131	23.923	-56063.133	-56063.133	-56082.740	-56082.740	-56082.740	-56063.133	-56063.133	-56082.740	-56082.740	-56082.740	-56068.283	-56068.283	-56068.283	-56068.283	-56068.283	-56068.283	1377.051	33.789	33.410	0.000	105.216	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:18 PM	25.885	25.727	25.141	23.922	-56061.624	-56061.624	-56081.233	-56081.233	-56081.233	-56061.624	-56061.624	-56081.233	-56081.233	-56081.233	-56066.729	-56066.729	-56066.729	-56066.729	-56066.729	-56066.729	1377.056	33.778	33.410	0.000	106.118	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:55:19 PM	25.866	25.706	25.127	23.932	-56062.122	-56062.122	-56081.753	-56081.753	-56081.753	-56062.122	-56062.122	-56081.753	-56081.753	-56081.753	-56067.251	-56067.251	-56067.251	-56067.251	-56067.251	-56067.251	1377.051	33.769	33.401	0.000	107.823	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:20 PM	25.875	25.686	25.144	23.940	-56063.411	-56063.411	-56082.979	-56082.979	-56082.979	-56063.411	-56063.411	-56082.979	-56082.979	-56082.979	-56068.501	-56068.501	-56068.501	-56068.501	-56068.501	-56068.501	1377.056	33.761	33.396	0.000	107.193	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:21 PM	25.841	25.676	25.150	23.915	-56061.408	-56061.408	-56081.062	-56081.062	-56081.062	-56061.408	-56061.408	-56081.062	-56081.062	-56081.062	-56066.576	-56066.576	-56066.576	-56066.576	-56066.576	-56066.576	1377.050	33.749	33.390	0.000	108.003	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:22 PM	25.845	25.666	25.181	23.915	-56064.003	-56064.003	-56083.626	-56083.626	-56083.626	-56064.003	-56064.003	-56083.626	-56083.626	-56083.626	-56069.130	-56069.130	-56069.130	-56069.130	-56069.130	-56069.130	1377.054	33.737	33.380	0.000	109.642	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:23 PM	25.832	25.664	25.203	23.910	-56062.968	-56062.968	-56082.570	-56082.570	-56082.570	-56062.968	-56062.968	-56082.570	-56082.570	-56082.570	-56068.129	-56068.129	-56068.129	-56068.129	-56068.129	-56068.129	1377.054	33.735	33.378	0.000	107.828	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:24 PM	25.816	25.639	25.216	23.909	-56062.824	-56062.824	-56082.448	-56082.448	-56082.448	-56062.824	-56062.824	-56082.448	-56082.448	-56082.448	-56067.972	-56067.972	-56067.972	-56067.972	-56067.972	-56067.972	1377.050	33.713	33.364	0.000	107.493	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:55:25 PM	25.814	25.630	25.226	23.914	-56061.419	-56061.419	-56081.113	-56081.113	-56081.113	-56061.419	-56061.419	-56081.113	-56081.113	-56081.113	-56066.601	-56066.601	-56066.601	-56066.601	-56066.601	-56066.601	1377.054	33.710	33.359	0.000	109.154	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:26 PM	25.800	25.599	25.224	23.919	-56063.592	-56063.592	-56083.225	-56083.225	-56083.225	-56063.592	-56063.592	-56083.225	-56083.225	-56083.225	-56068.734	-56068.734	-56068.734	-56068.734	-56068.734	-56068.734	1377.048	33.701	33.347	0.000	109.910	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:27 PM	25.786	25.593	25.214	23.914	-56063.085	-56063.085	-56082.735	-56082.735	-56082.735	-56063.085	-56063.085	-56082.735	-56082.735	-56082.735	-56068.241	-56068.241	-56068.241	-56068.241	-56068.241	-56068.241	1377.052	33.691	33.342	0.000	109.088	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:28 PM	25.769	25.583	25.200	23.908	-56063.874	-56063.874	-56083.518	-56083.518	-56083.518	-56063.874	-56063.874	-56083.518	-56083.518	-56083.518	-56069.045	-56069.045	-56069.045	-56069.045	-56069.045	-56069.045	1377.050	33.684	33.335	0.000	109.922	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:55:29 PM	25.770	25.562	25.193	23.930	-56061.215	-56061.215	-56080.796	-56080.796	-56080.796	-56061.215	-56061.215	-56080.796	-56080.796	-56080.796	-56066.339	-56066.339	-56066.339	-56066.339	-56066.339	-56066.339	1377.052	33.677	33.331	0.000	110.966	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:30 PM	25.748	25.553	25.188	23.927	-56061.720	-56061.720	-56081.343	-56081.343	-56081.343	-56061.720	-56061.720	-56081.343	-56081.343	-56081.343	-56066.884	-56066.884	-56066.884	-56066.884	-56066.884	-56066.884	1377.056	33.669	33.327	0.000	108.241	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
3:55:32 PM	25.740	25.542	25.177	23.914	-56063.473	-56063.473	-56083.112	-56083.112	-56083.112	-56063.473	-56063.473	-56083.112	-56083.112	-56083.112	-56068.642	-56068.642	-56068.642	-56068.642	-56068.642	-56068.642	1377.050	33.656	33.318	0.000	110.276	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.220
3:55:33 PM	25.726	25.526	25.169	23.899	-56063.107	-56063.107	-56082.703	-56082.703	-56082.703	-56063.107	-56063.107	-56082.703	-56082.703	-56082.703	-56068.231	-56068.231	-56068.231	-56068.231	-56068.231	-56068.231	1377.050	33.640	33.307	0.000	106.680	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:34 PM	25.728	25.544	25.184	23.926	-56062.850	-56062.850	-56082.486	-56082.486	-56082.486	-56062.850	-56062.850	-56082.486	-56082.486	-56082.486	-56068.000	-56068.000	-56068.000	-56068.000	-56068.000	-56068.000	1377.063	33.653	33.310	0.000	108.367	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:35 PM	25.701	25.514	25.149	23.912	-56064.882	-56064.882	-56084.532	-56084.532	-56084.532	-56064.882	-56064.882	-56084.532	-56084.532	-56084.532	-56070.041	-56070.041	-56070.041	-56070.041	-56070.041	-56070.041	1377.050	33.628	33.296	0.000	106.020	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:36 PM	25.693	25.499	25.147	23.905	-56062.693	-56062.693	-56082.308	-56082.308	-56082.308	-56062.693	-56062.693	-56082.308	-56082.308	-56082.308	-56067.870	-56067.870	-56067.870	-56067.870	-56067.870	-56067.870	1377.050	33.615	33.296	0.000	107.602	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:37 PM	25.691	25.503	25.147	23.927	-56062.785	-56062.785	-56082.387	-56082.387	-56082.387	-56062.785	-56062.785	-56082.387	-56082.387	-56082.387	-56067.922	-56067.922	-56067.922	-56067.922	-56067.922	-56067.922	1377.058	33.616	33.283	0.000	107.566	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:38 PM	25.672	25.476	25.135	23.913	-56061.496	-56061.496	-56081.142	-56081.142	-56081.142	-56061.496	-56061.496	-56081.142	-56081.142	-56081.142	-56066.665	-56066.665	-56066.665	-56066.665	-56066.665	-56066.665	1377.049	33.596	33.271	0.000	104.826	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:39 PM	25.677	25.477	25.149	23.910	-56063.734	-56063.734	-56083.381	-56083.381	-56083.381	-56063.734	-56063.734	-56083.381	-56083.381	-56083.381	-56068.887	-56068.887	-56068.887	-56068.887	-56068.887	-56068.887	1377.057	33.598	33.272	0.000	106.559	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
3:55:40 PM	25.658	25.480	25.143	23.919	-56063.499	-56063.499	-56083.070	-56083.070	-56083.070	-56063.499	-56063.499	-56083.070	-56083.070	-56083.070	-56068.592	-56068.592	-56068.592	-56068.592	-56068.592	-56068.592	1377.058	33.593	33.272	0.000	105.943	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:41 PM	25.652	25.466	25.130	23.907	-56063.306	-56063.306	-56082.926	-56082.926	-56082.926	-56063.306	-56063.306	-56082.926	-56082.926	-56082.926	-56068.464	-56068.464	-56068.464	-56068.464	-56068.464	-56068.464	1377.052	33.578	33.258	0.000	105.899	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:55:42 PM	25.646	25.446	25.121	23.904	-56062.451	-56062.451	-56082.045	-56082.045	-56082.045	-56062.451	-56062.451	-56082.045	-56082.045	-56082.045	-56067.531	-56067.531	-56067.531	-56067.531	-56067.531	-56067.531	1377.052	33.568	33.242	0.000	106.715	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.169
3:55:43 PM	25.641	25.446	25.124	23.897	-56063.349	-56063.349	-56082.975	-56082.975	-56082.975	-56063.349	-56063.349	-56082.975	-56082.975	-56082.975	-56068.523	-56068.523	-56068.523	-56068.523	-56068.523	-56068.523	1377.054	33.558	33.245	0.000	108.955	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:44 PM	25.634	25.443	25.130	23.897	-56062.463	-56062.463	-56082.086	-56082.086	-56082.086	-56062.463	-56062.463	-56082.086	-56082.086	-56082.086	-56067.622	-56067.622	-56067.622	-56067.622	-56067.622	-56067.622	1377.051	33.544	33.235	0.000	107.639	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:45 PM	25.635	25.436	25.125	23.899	-56061.629	-56061.629	-56081.236	-56081.236	-56081.236	-56061.629	-56061.629	-56081.236	-56081.236	-56081.236	-56066.801	-56066.801	-56066.801	-56066.801	-56066.801	-56066.801	1377.055	33.536	33.233	0.000	108.129	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:46 PM	25.625	25.435	25.109	23.890	-56062.268	-56062.268	-56081.865	-56081.865	-56081.865	-56062.268	-56062.268	-56081.865	-56081.865	-56081.865	-56067.437	-56067.437	-56067.437	-56067.437	-56067.437	-56067.437	1377.049	33.529	33.217	0.000	108.817	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:47 PM	25.624	25.433	25.107	23.893	-56062.268	-56062.268	-56081.902	-56081.902	-56081.902	-56062.268	-56062.268	-56081.902	-56081.902	-56081.902	-56067.403	-56067.403	-56067.403	-56067.403	-56067.403	-56067.403	1377.050	33.516	33.218	0.000	109.867	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:48 PM	25.623	25.431	25.102	23.902	-56062.114	-56062.114	-56081.729	-56081.729	-56081.729	-56062.114	-56062.114	-56081.729	-56081.729	-56081.729	-56067.254	-56067.254	-56067.254	-56067.254	-56067.254	-56067.254	1377.047	33.506	33.207	0.000	109.434	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:49 PM	25.621	25.422	25.104	23.924	-56061.897	-56061.897	-56081.501	-56081.501	-56081.501	-56061.897	-56061.897	-56081.501	-56081.501	-56081.501	-56067.015	-56067.015	-56067.015	-56067.015	-56067.015	-56067.015	1377.052	33.500	33.208	0.000	110.078	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:50 PM	25.610	25.423	25.101	23.918	-56061.426	-56061.426	-56081.028	-56081.028	-56081.028	-56061.426	-56061.426	-56081.028	-56081.028	-56081.028	-56066.571	-56066.571	-56066.571	-56066.571	-56066.571	-56066.571	1377.050	33.499	33.191	0.000	110.165	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:51 PM	25.619	25.431	25.099	23.931	-56063.448	-56063.448	-56083.053	-56083.053	-56083.053	-56063.448	-56063.448	-56083.053	-56083.053	-56083.053	-56068.588	-56068.588	-56068.588	-56068.588	-56068.588	-56068.588	1377.059	33.493	33.194	0.000	109.252	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
3:55:52 PM	25.619	25.426	25.112	23.942	-56063.076	-56063.076	-56082.676	-56082.676	-56082.676	-56063.076	-56063.076	-56082.676	-56082.676	-56082.676	-56068.208	-56068.208	-56068.208	-56068.208	-56068.208	-56068.208	1377.053	33.479	33.184	0.000	110.208	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:53 PM	25.608	25.417	25.095	23.933	-56061.418	-56061.418	-56080.993	-56080.993	-56080.993	-56061.418	-56061.418	-56080.993	-56080.993	-56080.993	-56066.579	-56066.579	-56066.579	-56066.579	-56066.579	-56066.579	1377.051	33.467	33.170	0.000	109.964	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:54 PM	25.605	25.404	25.082	23.931	-56062.681	-56062.681	-56082.283	-56082.283	-56082.283	-56062.681	-56062.681	-56082.283	-56082.283	-56082.283	-56067.834	-56067.834	-56067.834	-56067.834	-56067.834	-56067.834	1377.046	33.456	33.166	0.000	110.332	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:55:56 PM	25.605	25.411	25.094	23.946	-56061.535	-56061.535	-56081.182	-56081.182	-56081.182	-56061.535	-56061.535	-56081.182	-56081.182	-56081.182	-56066.712	-56066.712	-56066.712	-56066.712	-56066.712	-56066.712	1377.053	33.444	33.162	0.000	111.046	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:57 PM	25.603	25.414	25.094	23.918	-56060.951	-56060.951	-56080.498	-56080.498	-56080.498	-56060.951	-56060.951	-56080.498	-56080.498	-56080.498	-56066.041	-56066.041	-56066.041	-56066.041	-56066.041	-56066.041	1377.045	33.432	33.151	0.000	110.338	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:55:58 PM	25.604	25.399	25.089	23.938	-56065.098	-56065.098	-56084.733	-56084.733	-56084.733	-56065.098	-56065.098	-56084.733	-56084.733	-56084.733	-56070.249	-56070.249	-56070.249	-56070.249	-56070.249	-56070.249	1377.048	33.424	33.135	0.000	108.433	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:55:59 PM	25.599	25.402	25.089	23.951	-56062.765	-56062.765	-56082.370	-56082.370	-56082.370	-56062.765	-56062.765	-56082.370	-56082.370	-56082.370	-56067.900	-56067.900	-56067.900	-56067.900	-56067.900	-56067.900	1377.053	33.428	33.129	0.000	109.476	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.169
3:56:00 PM	25.588	25.400	25.090	23.942	-56061.559	-56061.559	-56081.163	-56081.163	-56081.163	-56061.559	-56061.559	-56081.163	-56081.163	-56081.163	-56066.646	-56066.646	-56066.646	-56066.646	-56066.646	-56066.646	1377.049	33.413	33.127	0.000	112.300	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:56:01 PM	25.594	25.388	25.083	23.941	-56063.751	-56063.751	-56083.367	-56083.367	-56083.367	-56063.751	-56063.751	-56083.367	-56083.367	-56083.367	-56068.881	-56068.881	-56068.881	-56068.881	-56068.881	-56068.881	1377.049	33.409	33.117	0.000	109.999	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:56:02 PM	25.586	25.391	25.085	23.953	-56063.242	-56063.242	-56082.863	-56082.863	-56082.863	-56063.242	-56063.242	-56082.863	-56082.863	-56082.863	-56068.346	-56068.346	-56068.346	-56068.346	-56068.346	-56068.346	1377.049	33.403	33.112	0.000	110.106	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:56:03 PM	25.596	25.394	25.085	23.955	-56061.792	-56061.792	-56081.421	-56081.421	-56081.421	-56061.792	-56061.792	-56081.421	-56081.421	-56081.421	-56066.922	-56066.922	-56066.922	-56066.922	-56066.922	-56066.922	1377.057	33.390	33.111	0.000	109.257	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:56:04 PM	25.586	25.394	25.077	23.947	-56062.811	-56062.811	-56082.424	-56082.424	-56082.424	-56062.811	-56062.811	-56082.424	-56082.424	-56082.424	-56067.917	-56067.917	-56067.917	-56067.917	-56067.917	-56067.917	1377.054	33.385	33.107	0.000	108.228	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:56:05 PM	25.590	25.393	25.079	23.931	-56062.991	-56062.991	-56082.635	-56082.635	-56082.635	-56062.991	-56062.991	-56082.635	-56082.635	-56082.635	-56068.102	-56068.102	-56068.102	-56068.102	-56068.102	-56068.102	1377.055	33.377	33.093	0.000	103.928	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
3:56:06 PM	25.573	25.374	25.077	23.907	-56061.636	-56061.636	-56081.279	-56081.279	-56081.279	-56061.636	-56061.636	-56081.279	-56081.279	-56081.279	-56066.747	-56066.747	-56066.747	-56066.747	-56066.747	-56066.747	1377.046	33.362	33.078	0.000	104.183	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
3:56:07 PM	25.574	25.372	25.074	23.913	-56062.706	-56062.706	-56082.318	-56082.318	-56082.318	-56062.706	-56062.706	-56082.318	-56082.318	-56082.318	-56067.851	-56067.851	-56067.851	-56067.851	-56067.851	-56067.851	1377.050	33.350	33.081	0.000	101.527	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
3:56:08 PM	25.558	25.358	25.062	23.894	-56062.660	-56062.660	-56082.272	-56082.272	-56082.272	-56062.660	-56062.660	-56082.272	-56082.272	-56082.272	-56067.776	-56067.776	-56067.776	-56067.776	-56067.776	-56067.776	1377.045	33.335	33.071	0.000	103.045	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
3:56:09 PM	25.565	25.363	25.073	23.903	-56063.141	-56063.141	-56082.724	-56082.724	-56082.724	-56063.141	-56063.141	-56082.724	-56082.724	-56082.724	-56068.220	-56068.220	-56068.220	-56068.220	-56068.220	-56068.220	1377.046	33.328	33.065	0.000	105.812	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
3:56:10 PM	25.552	25.355	25.063	23.913	-56064.182	-56064.182	-56083.779	-56083.779	-56083.779	-56064.182	-56064.182	-56083.779	-56083.779	-56083.779	-56069.243	-56069.243	-56069.243	-56069.243	-56069.243	-56069.243	1377.045	33.318	33.058	0.000	109.440	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
3:56:11 PM	25.568	25.355	25.068	23.928	-56062.467	-56062.467	-56082.069	-56082.069	-56082.069	-56062.467	-56062.467	-56082.069	-56082.069	-56082.069	-56067.563	-56067.563	-56067.563	-56067.563	-56067.563	-56067.563	1377.051	33.320	33.058	0.000	110.574	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
3:56:12 PM	25.555	25.353	25.064	23.936	-56062.557	-56062.557	-56082.219	-56082.219	-56082.219	-56062.557	-56062.557	-56082.219	-56082.219	-56082.219	-56067.663	-56067.663	-56067.663	-56067.663	-56067.663	-56067.663	1377.050	33.313	33.042	0.000	111.213	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
