Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)	Gas Flow (V)
4:57:21 PM	23.847	23.800	24.193	-56097.041	-56097.041	-56114.958	-56114.958	-56114.958	-56097.041	-56097.041	-56114.958	-56114.958	-56114.958	-56098.280	-56098.280	-56098.280	-56098.280	-56098.280	-56098.280	1377.170	1377.170	24.146	24.108	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:57:22 PM	23.842	23.782	24.189	-56096.081	-56096.081	-56113.969	-56113.969	-56113.969	-56096.081	-56096.081	-56113.969	-56113.969	-56113.969	-56097.307	-56097.307	-56097.307	-56097.307	-56097.307	-56097.307	1377.163	1377.163	24.142	24.099	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:23 PM	23.855	23.786	24.206	-56097.111	-56097.111	-56114.962	-56114.962	-56114.962	-56097.111	-56097.111	-56114.962	-56114.962	-56114.962	-56098.348	-56098.348	-56098.348	-56098.348	-56098.348	-56098.348	1377.165	1377.165	24.146	24.103	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:24 PM	23.845	23.782	24.211	-56095.282	-56095.282	-56113.169	-56113.169	-56113.169	-56095.282	-56095.282	-56113.169	-56113.169	-56113.169	-56096.571	-56096.571	-56096.571	-56096.571	-56096.571	-56096.571	1377.167	1377.167	24.148	24.104	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:57:25 PM	23.853	23.777	24.213	-56095.827	-56095.827	-56113.712	-56113.712	-56113.712	-56095.827	-56095.827	-56113.712	-56113.712	-56113.712	-56097.079	-56097.079	-56097.079	-56097.079	-56097.079	-56097.079	1377.170	1377.170	24.147	24.108	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.220
4:57:26 PM	23.852	23.790	24.226	-56096.304	-56096.304	-56114.213	-56114.213	-56114.213	-56096.304	-56096.304	-56114.213	-56114.213	-56114.213	-56097.596	-56097.596	-56097.596	-56097.596	-56097.596	-56097.596	1377.175	1377.175	24.144	24.114	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
4:57:27 PM	23.847	23.779	24.210	-56098.087	-56098.087	-56115.986	-56115.986	-56115.986	-56098.087	-56098.087	-56115.986	-56115.986	-56115.986	-56099.355	-56099.355	-56099.355	-56099.355	-56099.355	-56099.355	1377.167	1377.167	24.141	24.104	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:57:28 PM	23.856	23.783	24.208	-56096.366	-56096.366	-56114.251	-56114.251	-56114.251	-56096.366	-56096.366	-56114.251	-56114.251	-56114.251	-56097.650	-56097.650	-56097.650	-56097.650	-56097.650	-56097.650	1377.170	1377.170	24.145	24.102	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:57:29 PM	23.845	23.783	24.198	-56096.271	-56096.271	-56114.119	-56114.119	-56114.119	-56096.271	-56096.271	-56114.119	-56114.119	-56114.119	-56097.513	-56097.513	-56097.513	-56097.513	-56097.513	-56097.513	1377.166	1377.166	24.133	24.105	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:30 PM	23.857	23.786	24.202	-56096.309	-56096.309	-56114.205	-56114.205	-56114.205	-56096.309	-56096.309	-56114.205	-56114.205	-56114.205	-56097.622	-56097.622	-56097.622	-56097.622	-56097.622	-56097.622	1377.170	1377.170	24.146	24.107	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
4:57:31 PM	23.854	23.779	24.198	-56096.729	-56096.729	-56114.606	-56114.606	-56114.606	-56096.729	-56096.729	-56114.606	-56114.606	-56114.606	-56098.007	-56098.007	-56098.007	-56098.007	-56098.007	-56098.007	1377.169	1377.169	24.141	24.105	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:57:32 PM	23.900	23.711	24.180	-56097.930	-56097.930	-56115.831	-56115.831	-56115.831	-56097.930	-56097.930	-56115.831	-56115.831	-56115.831	-56099.209	-56099.209	-56099.209	-56099.209	-56099.209	-56099.209	1377.164	1377.164	24.132	24.099	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:57:33 PM	23.921	23.707	24.188	-56097.054	-56097.054	-56114.934	-56114.934	-56114.934	-56097.054	-56097.054	-56114.934	-56114.934	-56114.934	-56098.375	-56098.375	-56098.375	-56098.375	-56098.375	-56098.375	1377.164	1377.164	24.133	24.101	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
4:57:34 PM	23.925	23.704	24.182	-56095.899	-56095.899	-56113.760	-56113.760	-56113.760	-56095.899	-56095.899	-56113.760	-56113.760	-56113.760	-56097.188	-56097.188	-56097.188	-56097.188	-56097.188	-56097.188	1377.163	1377.163	24.136	24.096	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
4:57:35 PM	23.937	23.713	24.195	-56097.052	-56097.052	-56114.942	-56114.942	-56114.942	-56097.052	-56097.052	-56114.942	-56114.942	-56114.942	-56098.365	-56098.365	-56098.365	-56098.365	-56098.365	-56098.365	1377.171	1377.171	24.149	24.110	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:36 PM	23.930	23.717	24.198	-56097.432	-56097.432	-56115.359	-56115.359	-56115.359	-56097.432	-56097.432	-56115.359	-56115.359	-56115.359	-56098.795	-56098.795	-56098.795	-56098.795	-56098.795	-56098.795	1377.166	1377.166	24.141	24.100	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
4:57:37 PM	23.934	23.713	24.185	-56096.379	-56096.379	-56114.259	-56114.259	-56114.259	-56096.379	-56096.379	-56114.259	-56114.259	-56114.259	-56097.708	-56097.708	-56097.708	-56097.708	-56097.708	-56097.708	1377.166	1377.166	24.138	24.100	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.220
4:57:38 PM	23.915	23.697	24.170	-56096.097	-56096.097	-56113.935	-56113.935	-56113.935	-56096.097	-56096.097	-56113.935	-56113.935	-56113.935	-56097.434	-56097.434	-56097.434	-56097.434	-56097.434	-56097.434	1377.156	1377.156	24.127	24.095	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:39 PM	23.912	23.717	24.168	-56097.834	-56097.834	-56115.825	-56115.825	-56115.825	-56097.834	-56097.834	-56115.825	-56115.825	-56115.825	-56099.226	-56099.226	-56099.226	-56099.226	-56099.226	-56099.226	1377.167	1377.167	24.137	24.097	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:57:41 PM	23.998	23.705	24.167	-56097.748	-56097.748	-56115.612	-56115.612	-56115.612	-56097.748	-56097.748	-56115.612	-56115.612	-56115.612	-56099.122	-56099.122	-56099.122	-56099.122	-56099.122	-56099.122	1377.169	1377.169	24.144	24.107	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.153
4:57:42 PM	24.403	23.670	24.181	-56095.349	-56095.349	-56113.247	-56113.247	-56113.247	-56095.349	-56095.349	-56113.247	-56113.247	-56113.247	-56096.718	-56096.718	-56096.718	-56096.718	-56096.718	-56096.718	1377.173	1377.173	24.140	24.111	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.215
4:57:43 PM	24.762	23.603	24.166	-56097.350	-56097.350	-56115.227	-56115.227	-56115.227	-56097.350	-56097.350	-56115.227	-56115.227	-56115.227	-56098.747	-56098.747	-56098.747	-56098.747	-56098.747	-56098.747	1377.171	1377.171	24.137	24.111	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:44 PM	25.038	23.521	24.174	-56096.900	-56096.900	-56114.793	-56114.793	-56114.793	-56096.900	-56096.900	-56114.793	-56114.793	-56114.793	-56098.316	-56098.316	-56098.316	-56098.316	-56098.316	-56098.316	1377.167	1377.167	24.135	24.107	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:57:45 PM	25.152	23.431	24.166	-56097.219	-56097.219	-56115.083	-56115.083	-56115.083	-56097.219	-56097.219	-56115.083	-56115.083	-56115.083	-56098.611	-56098.611	-56098.611	-56098.611	-56098.611	-56098.611	1377.167	1377.167	24.142	24.107	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:57:46 PM	25.171	23.358	24.191	-56096.656	-56096.656	-56114.557	-56114.557	-56114.557	-56096.656	-56096.656	-56114.557	-56114.557	-56114.557	-56098.109	-56098.109	-56098.109	-56098.109	-56098.109	-56098.109	1377.168	1377.168	24.145	24.106	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:57:47 PM	25.097	23.286	24.192	-56096.369	-56096.369	-56114.272	-56114.272	-56114.272	-56096.369	-56096.369	-56114.272	-56114.272	-56114.272	-56097.814	-56097.814	-56097.814	-56097.814	-56097.814	-56097.814	1377.172	1377.172	24.146	24.099	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.210
4:57:48 PM	24.943	23.257	24.197	-56098.407	-56098.407	-56116.312	-56116.312	-56116.312	-56098.407	-56098.407	-56116.312	-56116.312	-56116.312	-56099.850	-56099.850	-56099.850	-56099.850	-56099.850	-56099.850	1377.169	1377.169	24.140	24.100	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.163
4:57:49 PM	24.807	23.255	24.195	-56095.393	-56095.393	-56113.288	-56113.288	-56113.288	-56095.393	-56095.393	-56113.288	-56113.288	-56113.288	-56096.819	-56096.819	-56096.819	-56096.819	-56096.819	-56096.819	1377.164	1377.164	24.137	24.101	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:57:50 PM	24.697	23.299	24.216	-56095.854	-56095.854	-56113.763	-56113.763	-56113.763	-56095.854	-56095.854	-56113.763	-56113.763	-56113.763	-56097.360	-56097.360	-56097.360	-56097.360	-56097.360	-56097.360	1377.174	1377.174	24.142	24.111	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:57:51 PM	24.620	23.336	24.204	-56096.824	-56096.824	-56114.711	-56114.711	-56114.711	-56096.824	-56096.824	-56114.711	-56114.711	-56114.711	-56098.295	-56098.295	-56098.295	-56098.295	-56098.295	-56098.295	1377.160	1377.160	24.136	24.099	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:57:52 PM	24.588	23.388	24.219	-56096.683	-56096.683	-56114.541	-56114.541	-56114.541	-56096.683	-56096.683	-56114.541	-56114.541	-56114.541	-56098.127	-56098.127	-56098.127	-56098.127	-56098.127	-56098.127	1377.173	1377.173	24.142	24.110	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:57:53 PM	24.519	23.431	24.217	-56096.552	-56096.552	-56114.398	-56114.398	-56114.398	-56096.552	-56096.552	-56114.398	-56114.398	-56114.398	-56098.015	-56098.015	-56098.015	-56098.015	-56098.015	-56098.015	1377.172	1377.172	24.147	24.105	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:57:54 PM	24.454	23.534	24.213	-56096.282	-56096.282	-56114.198	-56114.198	-56114.198	-56096.282	-56096.282	-56114.198	-56114.198	-56114.198	-56097.784	-56097.784	-56097.784	-56097.784	-56097.784	-56097.784	1377.171	1377.171	24.141	24.105	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:55 PM	24.331	23.611	24.228	-56097.219	-56097.219	-56115.083	-56115.083	-56115.083	-56097.219	-56097.219	-56115.083	-56115.083	-56115.083	-56098.741	-56098.741	-56098.741	-56098.741	-56098.741	-56098.741	1377.169	1377.169	24.145	24.105	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:57:56 PM	24.293	23.699	24.216	-56097.438	-56097.438	-56115.295	-56115.295	-56115.295	-56097.438	-56097.438	-56115.295	-56115.295	-56115.295	-56098.936	-56098.936	-56098.936	-56098.936	-56098.936	-56098.936	1377.168	1377.168	24.137	24.099	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:57:57 PM	24.300	23.751	24.211	-56097.777	-56097.777	-56115.647	-56115.647	-56115.647	-56097.777	-56097.777	-56115.647	-56115.647	-56115.647	-56099.277	-56099.277	-56099.277	-56099.277	-56099.277	-56099.277	1377.165	1377.165	24.132	24.099	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
4:57:58 PM	24.336	23.809	24.228	-56097.143	-56097.143	-56115.012	-56115.012	-56115.012	-56097.143	-56097.143	-56115.012	-56115.012	-56115.012	-56098.651	-56098.651	-56098.651	-56098.651	-56098.651	-56098.651	1377.175	1377.175	24.151	24.114	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
4:57:59 PM	24.357	23.803	24.222	-56098.075	-56098.075	-56115.892	-56115.892	-56115.892	-56098.075	-56098.075	-56115.892	-56115.892	-56115.892	-56099.602	-56099.602	-56099.602	-56099.602	-56099.602	-56099.602	1377.169	1377.169	24.136	24.104	0.000	1.198	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:00 PM	24.394	23.797	24.238	-56096.435	-56096.435	-56114.254	-56114.254	-56114.254	-56096.435	-56096.435	-56114.254	-56114.254	-56114.254	-56097.953	-56097.953	-56097.953	-56097.953	-56097.953	-56097.953	1377.177	1377.177	24.141	24.105	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.174
4:58:01 PM	24.416	23.760	24.210	-56098.091	-56098.091	-56115.958	-56115.958	-56115.958	-56098.091	-56098.091	-56115.958	-56115.958	-56115.958	-56099.639	-56099.639	-56099.639	-56099.639	-56099.639	-56099.639	1377.163	1377.163	24.131	24.092	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:02 PM	24.449	23.738	24.226	-56096.829	-56096.829	-56114.743	-56114.743	-56114.743	-56096.829	-56096.829	-56114.743	-56114.743	-56114.743	-56098.403	-56098.403	-56098.403	-56098.403	-56098.403	-56098.403	1377.167	1377.167	24.136	24.100	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:03 PM	24.462	23.722	24.231	-56096.573	-56096.573	-56114.413	-56114.413	-56114.413	-56096.573	-56096.573	-56114.413	-56114.413	-56114.413	-56098.121	-56098.121	-56098.121	-56098.121	-56098.121	-56098.121	1377.173	1377.173	24.146	24.110	0.000	1.212	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:05 PM	24.476	23.719	24.227	-56098.625	-56098.625	-56116.487	-56116.487	-56116.487	-56098.625	-56098.625	-56116.487	-56116.487	-56116.487	-56100.197	-56100.197	-56100.197	-56100.197	-56100.197	-56100.197	1377.170	1377.170	24.140	24.101	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:06 PM	24.459	23.721	24.219	-56095.315	-56095.315	-56113.147	-56113.147	-56113.147	-56095.315	-56095.315	-56113.147	-56113.147	-56113.147	-56096.857	-56096.857	-56096.857	-56096.857	-56096.857	-56096.857	1377.168	1377.168	24.140	24.108	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:07 PM	24.461	23.741	24.222	-56097.225	-56097.225	-56115.118	-56115.118	-56115.118	-56097.225	-56097.225	-56115.118	-56115.118	-56115.118	-56098.843	-56098.843	-56098.843	-56098.843	-56098.843	-56098.843	1377.168	1377.168	24.139	24.110	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.205
4:58:08 PM	24.448	23.734	24.197	-56096.170	-56096.170	-56114.039	-56114.039	-56114.039	-56096.170	-56096.170	-56114.039	-56114.039	-56114.039	-56097.741	-56097.741	-56097.741	-56097.741	-56097.741	-56097.741	1377.167	1377.167	24.137	24.100	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
4:58:09 PM	24.513	23.743	24.186	-56095.957	-56095.957	-56113.803	-56113.803	-56113.803	-56095.957	-56095.957	-56113.803	-56113.803	-56113.803	-56097.539	-56097.539	-56097.539	-56097.539	-56097.539	-56097.539	1377.164	1377.164	24.138	24.097	0.000	0.000	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:10 PM	24.454	23.809	24.200	-56097.421	-56097.421	-56115.288	-56115.288	-56115.288	-56097.421	-56097.421	-56115.288	-56115.288	-56115.288	-56098.982	-56098.982	-56098.982	-56098.982	-56098.982	-56098.982	1377.177	1377.177	24.150	24.110	0.000	2.156	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:58:11 PM	24.403	23.854	24.172	-56098.007	-56098.007	-56115.847	-56115.847	-56115.847	-56098.007	-56098.007	-56115.847	-56115.847	-56115.847	-56099.581	-56099.581	-56099.581	-56099.581	-56099.581	-56099.581	1377.166	1377.166	24.141	24.101	0.000	2.413	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:12 PM	24.409	23.964	24.184	-56096.692	-56096.692	-56114.551	-56114.551	-56114.551	-56096.692	-56096.692	-56114.551	-56114.551	-56114.551	-56098.258	-56098.258	-56098.258	-56098.258	-56098.258	-56098.258	1377.173	1377.173	24.150	24.107	0.000	2.453	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:13 PM	24.401	24.051	24.172	-56097.581	-56097.581	-56115.442	-56115.442	-56115.442	-56097.581	-56097.581	-56115.442	-56115.442	-56115.442	-56099.189	-56099.189	-56099.189	-56099.189	-56099.189	-56099.189	1377.172	1377.172	24.142	24.100	0.000	2.526	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:58:14 PM	24.401	24.132	24.163	-56096.923	-56096.923	-56114.789	-56114.789	-56114.789	-56096.923	-56096.923	-56114.789	-56114.789	-56114.789	-56098.552	-56098.552	-56098.552	-56098.552	-56098.552	-56098.552	1377.165	1377.165	24.135	24.100	0.000	2.530	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:58:15 PM	24.414	24.167	24.149	-56097.738	-56097.738	-56115.586	-56115.586	-56115.586	-56097.738	-56097.738	-56115.586	-56115.586	-56115.586	-56099.351	-56099.351	-56099.351	-56099.351	-56099.351	-56099.351	1377.170	1377.170	24.137	24.101	0.000	2.565	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:16 PM	24.410	24.194	24.141	-56096.184	-56096.184	-56114.003	-56114.003	-56114.003	-56096.184	-56096.184	-56114.003	-56114.003	-56114.003	-56097.795	-56097.795	-56097.795	-56097.795	-56097.795	-56097.795	1377.166	1377.166	24.138	24.101	0.000	2.614	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:58:17 PM	24.423	24.304	24.161	-56098.708	-56098.708	-56116.544	-56116.544	-56116.544	-56098.708	-56098.708	-56116.544	-56116.544	-56116.544	-56100.338	-56100.338	-56100.338	-56100.338	-56100.338	-56100.338	1377.170	1377.170	24.134	24.104	0.000	2.620	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:18 PM	24.393	24.376	24.148	-56097.987	-56097.987	-56115.846	-56115.846	-56115.846	-56097.987	-56097.987	-56115.846	-56115.846	-56115.846	-56099.600	-56099.600	-56099.600	-56099.600	-56099.600	-56099.600	1377.160	1377.160	24.124	24.094	0.000	2.346	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:19 PM	24.409	24.519	24.175	-56097.355	-56097.355	-56115.180	-56115.180	-56115.180	-56097.355	-56097.355	-56115.180	-56115.180	-56115.180	-56098.990	-56098.990	-56098.990	-56098.990	-56098.990	-56098.990	1377.169	1377.169	24.132	24.098	0.000	3.110	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:58:20 PM	24.469	24.699	24.178	-56098.198	-56098.198	-56116.044	-56116.044	-56116.044	-56098.198	-56098.198	-56116.044	-56116.044	-56116.044	-56099.846	-56099.846	-56099.846	-56099.846	-56099.846	-56099.846	1377.166	1377.166	24.132	24.098	0.000	3.465	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:58:21 PM	24.539	24.875	24.173	-56095.424	-56095.424	-56113.259	-56113.259	-56113.259	-56095.424	-56095.424	-56113.259	-56113.259	-56113.259	-56097.035	-56097.035	-56097.035	-56097.035	-56097.035	-56097.035	1377.170	1377.170	24.135	24.105	0.000	3.592	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:58:22 PM	24.600	24.800	24.170	-56097.343	-56097.343	-56115.171	-56115.171	-56115.171	-56097.343	-56097.343	-56115.171	-56115.171	-56115.171	-56098.978	-56098.978	-56098.978	-56098.978	-56098.978	-56098.978	1377.168	1377.168	24.137	24.102	0.000	3.703	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:23 PM	24.624	24.686	24.158	-56095.514	-56095.514	-56113.362	-56113.362	-56113.362	-56095.514	-56095.514	-56113.362	-56113.362	-56113.362	-56097.175	-56097.175	-56097.175	-56097.175	-56097.175	-56097.175	1377.160	1377.160	24.135	24.091	0.000	3.896	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:24 PM	24.544	24.809	24.164	-56098.799	-56098.799	-56116.611	-56116.611	-56116.611	-56098.799	-56098.799	-56116.611	-56116.611	-56116.611	-56100.431	-56100.431	-56100.431	-56100.431	-56100.431	-56100.431	1377.172	1377.172	24.141	24.099	0.000	3.927	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.179
4:58:25 PM	24.570	24.920	24.170	-56097.097	-56097.097	-56114.911	-56114.911	-56114.911	-56097.097	-56097.097	-56114.911	-56114.911	-56114.911	-56098.731	-56098.731	-56098.731	-56098.731	-56098.731	-56098.731	1377.170	1377.170	24.144	24.104	0.000	4.008	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:26 PM	24.618	25.004	24.178	-56095.445	-56095.445	-56113.259	-56113.259	-56113.259	-56095.445	-56095.445	-56113.259	-56113.259	-56113.259	-56097.104	-56097.104	-56097.104	-56097.104	-56097.104	-56097.104	1377.164	1377.164	24.125	24.089	0.000	4.148	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:27 PM	24.698	25.119	24.191	-56095.649	-56095.649	-56113.462	-56113.462	-56113.462	-56095.649	-56095.649	-56113.462	-56113.462	-56113.462	-56097.289	-56097.289	-56097.289	-56097.289	-56097.289	-56097.289	1377.169	1377.169	24.139	24.101	0.000	4.163	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:28 PM	24.802	25.228	24.202	-56096.196	-56096.196	-56114.033	-56114.033	-56114.033	-56096.196	-56096.196	-56114.033	-56114.033	-56114.033	-56097.817	-56097.817	-56097.817	-56097.817	-56097.817	-56097.817	1377.170	1377.170	24.134	24.104	0.000	4.221	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:30 PM	24.896	25.335	24.214	-56096.806	-56096.806	-56114.644	-56114.644	-56114.644	-56096.806	-56096.806	-56114.644	-56114.644	-56114.644	-56098.470	-56098.470	-56098.470	-56098.470	-56098.470	-56098.470	1377.170	1377.170	24.142	24.099	0.000	4.217	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.199
4:58:31 PM	24.982	25.422	24.215	-56096.888	-56096.888	-56114.744	-56114.744	-56114.744	-56096.888	-56096.888	-56114.744	-56114.744	-56114.744	-56098.568	-56098.568	-56098.568	-56098.568	-56098.568	-56098.568	1377.171	1377.171	24.131	24.100	0.000	4.259	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:58:32 PM	25.068	25.510	24.219	-56097.898	-56097.898	-56115.747	-56115.747	-56115.747	-56097.898	-56097.898	-56115.747	-56115.747	-56115.747	-56099.552	-56099.552	-56099.552	-56099.552	-56099.552	-56099.552	1377.171	1377.171	24.137	24.106	0.000	4.213	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:33 PM	25.133	25.580	24.201	-56097.614	-56097.614	-56115.457	-56115.457	-56115.457	-56097.614	-56097.614	-56115.457	-56115.457	-56115.457	-56099.290	-56099.290	-56099.290	-56099.290	-56099.290	-56099.290	1377.171	1377.171	24.139	24.104	0.000	4.248	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:34 PM	25.196	25.632	24.186	-56096.152	-56096.152	-56113.993	-56113.993	-56113.993	-56096.152	-56096.152	-56113.993	-56113.993	-56113.993	-56097.813	-56097.813	-56097.813	-56097.813	-56097.813	-56097.813	1377.163	1377.163	24.131	24.090	0.000	4.367	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:58:35 PM	25.270	25.722	24.197	-56097.562	-56097.562	-56115.411	-56115.411	-56115.411	-56097.562	-56097.562	-56115.411	-56115.411	-56115.411	-56099.247	-56099.247	-56099.247	-56099.247	-56099.247	-56099.247	1377.166	1377.166	24.124	24.091	0.000	4.298	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.215
4:58:36 PM	25.340	25.795	24.189	-56097.463	-56097.463	-56115.256	-56115.256	-56115.256	-56097.463	-56097.463	-56115.256	-56115.256	-56115.256	-56099.114	-56099.114	-56099.114	-56099.114	-56099.114	-56099.114	1377.168	1377.168	24.128	24.103	0.000	4.197	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
4:58:37 PM	25.407	25.855	24.171	-56096.363	-56096.363	-56114.188	-56114.188	-56114.188	-56096.363	-56096.363	-56114.188	-56114.188	-56114.188	-56098.045	-56098.045	-56098.045	-56098.045	-56098.045	-56098.045	1377.167	1377.167	24.133	24.098	0.000	4.349	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:38 PM	25.499	25.923	24.163	-56096.348	-56096.348	-56114.235	-56114.235	-56114.235	-56096.348	-56096.348	-56114.235	-56114.235	-56114.235	-56098.069	-56098.069	-56098.069	-56098.069	-56098.069	-56098.069	1377.169	1377.169	24.138	24.096	0.000	4.552	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.184
4:58:39 PM	25.555	25.989	24.141	-56096.721	-56096.721	-56114.529	-56114.529	-56114.529	-56096.721	-56096.721	-56114.529	-56114.529	-56114.529	-56098.387	-56098.387	-56098.387	-56098.387	-56098.387	-56098.387	1377.168	1377.168	24.132	24.094	0.000	4.472	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.194
4:58:40 PM	25.635	26.048	24.126	-56096.235	-56096.235	-56114.033	-56114.033	-56114.033	-56096.235	-56096.235	-56114.033	-56114.033	-56114.033	-56097.925	-56097.925	-56097.925	-56097.925	-56097.925	-56097.925	1377.168	1377.168	24.128	24.098	0.000	4.551	1.977	1.587	3.564	-0.060	0.200	0.130	20.990	1.189
