#1

double tab1(26,3)
0	0	295
5.59	0	295
5.601	0.2	295
235.79	0.2	295
235.81	0	295
3615.68	0	295
3615.70	0.2	295
3790.58	0.2	295
3790.60	0	295
7215.79	0	295
7215.81	0.2	295
7410.73	0.2	295
7410.75	0	295
10820	0	295
10820.01	0.2	295
11025	0.2	295
11025.01	0	295
14410	0	295
14410.01	0.2	295
14620	0.2	295
14620.01	0	295
18025	0	295
18025.01	0.2	295
18205	0.2	295
18205.01	0	295
864166	0	295
