Time[1].y;tan.vol[1].T;tan.vol[2].T;tan.vol[3].T;tan.vol[4].T;tan.vol[5].T;tan.vol[6].T;tan.vol[7].T;tan.vol[8].T;tan.vol[9].T;tan.vol[10].T;tan.vol[11].T;tan.vol[12].T;tan.vol[13].T;tan.vol[14].T;tan.vol[15].T;tan.vol[16].T;tan.vol[17].T;tan.vol[18].T;tan.vol[19].T;tan.vol[20].T;onOffController.y
340.8;332.14;332.131;332.064;331.921;331.624;331.055;330.061;328.479;326.199;323.237;319.786;316.188;312.824;310.802;310.859;310.859;310.859;310.859;310.859;310.859;1
343.2;332.137;332.127;332.061;331.918;331.621;331.054;330.06;328.479;326.2;323.239;319.789;316.192;312.829;310.872;310.93;310.93;310.93;310.93;310.93;310.93;1
345.6;332.133;332.123;332.057;331.915;331.619;331.052;330.059;328.478;326.201;323.241;319.792;316.197;312.835;310.941;311;311;311;311;311;311;1
348;332.129;332.119;332.054;331.912;331.616;331.05;330.058;328.478;326.201;323.243;319.795;316.202;312.841;311.011;311.07;311.07;311.07;311.07;311.07;311.07;1
350.4;332.125;332.116;332.051;331.909;331.614;331.048;330.057;328.478;326.202;323.245;319.799;316.206;312.847;311.081;311.14;311.14;311.14;311.14;311.14;311.14;1
352.8;332.122;332.112;332.047;331.906;331.612;331.046;330.055;328.478;326.203;323.247;319.802;316.211;312.853;311.151;311.21;311.21;311.21;311.21;311.21;311.21;1
355.2;332.118;332.108;332.044;331.903;331.609;331.044;330.054;328.477;326.204;323.249;319.805;316.216;312.859;311.221;311.28;311.28;311.28;311.28;311.28;311.28;1
357.6;332.114;332.104;332.041;331.9;331.607;331.043;330.053;328.477;326.205;323.251;319.809;316.22;312.865;311.291;311.35;311.35;311.35;311.35;311.35;311.35;1
360;332.111;332.101;332.037;331.897;331.604;331.041;330.052;328.477;326.206;323.253;319.812;316.225;312.871;311.361;311.42;311.42;311.42;311.42;311.42;311.42;1
362.4;332.107;332.097;332.034;331.894;331.602;331.039;330.051;328.477;326.207;323.256;319.815;316.23;312.877;311.431;311.49;311.49;311.49;311.49;311.49;311.49;1
364.8;332.103;332.093;332.031;331.892;331.6;331.038;330.05;328.477;326.207;323.258;319.819;316.234;312.883;311.501;311.56;311.56;311.56;311.56;311.56;311.56;1
367.2;332.1;332.09;332.028;331.889;331.597;331.036;330.049;328.477;326.208;323.26;319.822;316.239;312.889;311.571;311.63;311.63;311.63;311.63;311.63;311.63;1
369.6;332.096;332.086;332.024;331.886;331.595;331.034;330.048;328.477;326.209;323.262;319.826;316.244;312.895;311.641;311.7;311.7;311.7;311.7;311.7;311.7;1
372;332.093;332.083;332.021;331.883;331.593;331.032;330.047;328.477;326.21;323.264;319.829;316.248;312.901;311.711;311.77;311.77;311.77;311.77;311.77;311.77;1
374.4;332.089;332.079;332.018;331.88;331.591;331.031;330.046;328.477;326.211;323.266;319.832;316.253;312.907;311.781;311.84;311.84;311.84;311.84;311.84;311.84;1
376.8;332.085;332.075;332.015;331.878;331.588;331.029;330.046;328.476;326.212;323.268;319.836;316.258;312.913;311.851;311.91;311.91;311.91;311.91;311.91;311.91;1
379.2;332.082;332.072;332.012;331.875;331.586;331.027;330.045;328.476;326.213;323.27;319.839;316.263;312.919;311.921;311.98;311.98;311.98;311.98;311.98;311.98;1
381.6;332.078;332.068;332.008;331.872;331.584;331.026;330.044;328.476;326.214;323.273;319.843;316.267;312.925;311.991;312.05;312.05;312.05;312.05;312.05;312.05;1
384;332.075;332.065;332.005;331.869;331.582;331.024;330.043;328.476;326.215;323.275;319.846;316.272;312.931;312.061;312.12;312.12;312.12;312.12;312.12;312.12;1
386.4;332.071;332.061;332.002;331.867;331.579;331.023;330.042;328.476;326.216;323.277;319.85;316.277;312.938;312.131;312.19;312.19;312.19;312.19;312.19;312.19;1
388.8;332.068;332.058;331.999;331.864;331.577;331.021;330.041;328.476;326.217;323.279;319.853;316.282;312.944;312.201;312.26;312.26;312.26;312.26;312.26;312.26;1
391.2;332.064;332.054;331.996;331.861;331.575;331.019;330.04;328.476;326.218;323.281;319.857;316.287;312.95;312.271;312.33;312.33;312.33;312.33;312.33;312.33;1
393.6;332.061;332.051;331.993;331.859;331.573;331.018;330.039;328.476;326.219;323.283;319.86;316.291;312.956;312.34;312.4;312.4;312.4;312.4;312.4;312.4;1
396;332.057;332.047;331.99;331.856;331.571;331.016;330.039;328.476;326.22;323.286;319.864;316.296;312.962;312.41;312.469;312.469;312.469;312.469;312.469;312.469;1
398.4;332.054;332.044;331.987;331.853;331.569;331.015;330.038;328.477;326.221;323.288;319.867;316.301;312.968;312.48;312.539;312.539;312.539;312.539;312.539;312.539;1
400.8;332.05;332.04;331.984;331.851;331.566;331.013;330.037;328.477;326.223;323.29;319.871;316.306;312.974;312.55;312.609;312.609;312.609;312.609;312.609;312.609;1
403.2;332.047;332.037;331.98;331.848;331.564;331.012;330.036;328.477;326.224;323.292;319.874;316.311;312.98;312.62;312.679;312.679;312.679;312.679;312.679;312.679;1
405.6;332.044;332.034;331.977;331.845;331.562;331.01;330.035;328.477;326.225;323.295;319.878;316.316;312.986;312.69;312.749;312.749;312.749;312.749;312.749;312.749;1
408;332.04;332.03;331.974;331.843;331.56;331.009;330.035;328.477;326.226;323.297;319.881;316.32;312.992;312.76;312.818;312.818;312.818;312.818;312.818;312.818;1
410.4;332.037;332.027;331.971;331.84;331.558;331.007;330.034;328.477;326.227;323.299;319.885;316.325;312.998;312.83;312.888;312.888;312.888;312.888;312.888;312.888;1
412.8;332.033;332.023;331.968;331.838;331.556;331.006;330.033;328.477;326.228;323.302;319.888;316.33;313.005;312.9;312.958;312.958;312.958;312.958;312.958;312.958;1
415.2;332.031;332.02;331.965;331.835;331.554;331.004;330.032;328.477;326.229;323.304;319.892;316.335;313.015;312.969;313.027;313.027;313.027;313.027;313.027;313.027;1
417.6;332.03;332.017;331.962;331.833;331.552;331.003;330.032;328.477;326.23;323.306;319.895;316.34;313.042;313.036;313.094;313.094;313.094;313.094;313.094;313.094;1
420;332.03;332.013;331.959;331.83;331.55;331.001;330.031;328.478;326.231;323.308;319.899;316.345;313.075;313.102;313.16;313.16;313.16;313.16;313.16;313.16;1
422.4;332.031;332.01;331.956;331.827;331.548;331;330.03;328.478;326.233;323.311;319.903;316.35;313.113;313.167;313.225;313.225;313.225;313.225;313.225;313.225;1
424.8;332.032;332.007;331.954;331.825;331.546;330.999;330.03;328.478;326.234;323.313;319.906;316.354;313.157;313.231;313.289;313.289;313.289;313.289;313.289;313.289;1
427.2;332.034;332.003;331.951;331.822;331.544;330.997;330.029;328.478;326.235;323.315;319.91;316.359;313.207;313.295;313.353;313.353;313.353;313.353;313.353;313.353;1
429.6;332.037;332;331.948;331.82;331.542;330.996;330.028;328.478;326.236;323.318;319.913;316.364;313.262;313.358;313.416;313.416;313.416;313.416;313.416;313.416;1
432;332.039;331.997;331.945;331.818;331.54;330.995;330.028;328.478;326.237;323.32;319.917;316.369;313.317;313.421;313.478;313.478;313.478;313.478;313.478;313.478;1
434.4;332.037;331.993;331.942;331.815;331.538;330.993;330.027;328.479;326.239;323.322;319.921;316.374;313.369;313.484;313.542;313.542;313.542;313.542;313.542;313.542;1
436.8;332.034;331.99;331.939;331.813;331.536;330.992;330.026;328.479;326.24;323.325;319.924;316.379;313.423;313.547;313.604;313.604;313.604;313.604;313.604;313.604;1
439.2;332.03;331.987;331.936;331.81;331.534;330.99;330.026;328.479;326.241;323.327;319.928;316.384;313.479;313.609;313.667;313.667;313.667;313.667;313.667;313.667;1
441.6;332.026;331.984;331.933;331.808;331.532;330.989;330.025;328.479;326.242;323.33;319.931;316.389;313.538;313.672;313.729;313.729;313.729;313.729;313.729;313.729;1
444;332.021;331.98;331.93;331.805;331.53;330.988;330.024;328.48;326.244;323.332;319.935;316.394;313.599;313.734;313.791;313.791;313.791;313.791;313.791;313.791;1
446.4;332.016;331.977;331.927;331.803;331.528;330.986;330.024;328.48;326.245;323.334;319.939;316.399;313.658;313.796;313.853;313.853;313.853;313.853;313.853;313.853;1
448.8;332.012;331.974;331.925;331.8;331.526;330.985;330.023;328.48;326.246;323.337;319.942;316.404;313.717;313.858;313.915;313.915;313.915;313.915;313.915;313.915;1
451.2;332.007;331.971;331.922;331.798;331.524;330.984;330.023;328.48;326.247;323.339;319.946;316.409;313.777;313.92;313.977;313.977;313.977;313.977;313.977;313.977;1
453.6;332.001;331.968;331.919;331.796;331.523;330.983;330.022;328.481;326.249;323.342;319.95;316.413;313.837;313.982;314.039;314.039;314.039;314.039;314.039;314.039;1
456;331.996;331.964;331.916;331.793;331.521;330.981;330.021;328.481;326.25;323.344;319.953;316.418;313.898;314.044;314.101;314.101;314.101;314.101;314.101;314.101;1
458.4;331.99;331.961;331.913;331.791;331.519;330.98;330.021;328.481;326.251;323.346;319.957;316.423;313.959;314.106;314.163;314.163;314.163;314.163;314.163;314.163;1
460.8;331.984;331.958;331.911;331.789;331.517;330.979;330.02;328.482;326.252;323.349;319.961;316.428;314.021;314.168;314.224;314.224;314.224;314.224;314.224;314.224;1
463.2;331.978;331.955;331.908;331.786;331.515;330.978;330.02;328.482;326.254;323.351;319.964;316.433;314.082;314.229;314.286;314.286;314.286;314.286;314.286;314.286;1
465.6;331.972;331.952;331.905;331.784;331.513;330.976;330.019;328.482;326.255;323.354;319.968;316.438;314.144;314.291;314.348;314.348;314.348;314.348;314.348;314.348;1
468;331.966;331.949;331.902;331.781;331.512;330.975;330.019;328.483;326.256;323.356;319.972;316.443;314.206;314.353;314.409;314.409;314.409;314.409;314.409;314.409;1
470.4;331.961;331.945;331.899;331.779;331.51;330.974;330.018;328.483;326.258;323.359;319.975;316.448;314.267;314.415;314.471;314.471;314.471;314.471;314.471;314.471;1
472.8;331.955;331.942;331.897;331.777;331.508;330.973;330.018;328.483;326.259;323.361;319.979;316.453;314.329;314.476;314.533;314.533;314.533;314.533;314.533;314.533;1
475.2;331.949;331.939;331.894;331.775;331.506;330.971;330.017;328.484;326.26;323.364;319.983;316.458;314.391;314.538;314.594;314.594;314.594;314.594;314.594;314.594;1
477.6;331.946;331.936;331.891;331.772;331.504;330.97;330.017;328.484;326.262;323.366;319.987;316.463;314.453;314.6;314.656;314.656;314.656;314.656;314.656;314.656;1
480;331.943;331.933;331.889;331.77;331.503;330.969;330.016;328.484;326.263;323.369;319.99;316.468;314.515;314.661;314.717;314.717;314.717;314.717;314.717;314.717;1
482.4;331.94;331.93;331.886;331.768;331.501;330.968;330.016;328.485;326.265;323.371;319.994;316.473;314.576;314.723;314.779;314.779;314.779;314.779;314.779;314.779;1
484.8;331.937;331.927;331.883;331.766;331.499;330.967;330.016;328.485;326.266;323.374;319.998;316.478;314.638;314.785;314.841;314.841;314.841;314.841;314.841;314.841;1
487.2;331.934;331.924;331.88;331.763;331.497;330.966;330.015;328.486;326.267;323.376;320.002;316.483;314.7;314.846;314.902;314.902;314.902;314.902;314.902;314.902;1
489.6;331.931;331.921;331.878;331.761;331.496;330.964;330.015;328.486;326.269;323.379;320.005;316.488;314.762;314.908;314.964;314.964;314.964;314.964;314.964;314.964;1
492;331.928;331.918;331.875;331.759;331.494;330.963;330.014;328.486;326.27;323.381;320.009;316.493;314.823;314.969;315.025;315.025;315.025;315.025;315.025;315.025;1
494.4;331.925;331.915;331.873;331.757;331.492;330.962;330.014;328.487;326.272;323.384;320.013;316.498;314.885;315.031;315.087;315.087;315.087;315.087;315.087;315.087;1
496.8;331.922;331.912;331.87;331.754;331.491;330.961;330.013;328.487;326.273;323.386;320.017;316.503;314.947;315.093;315.148;315.148;315.148;315.148;315.148;315.148;1
499.2;331.919;331.909;331.867;331.752;331.489;330.96;330.013;328.488;326.274;323.389;320.02;316.508;315.008;315.154;315.21;315.21;315.21;315.21;315.21;315.21;1
501.6;331.916;331.906;331.865;331.75;331.487;330.959;330.013;328.488;326.276;323.391;320.024;316.513;315.07;315.216;315.271;315.271;315.271;315.271;315.271;315.271;1
504;331.913;331.903;331.862;331.748;331.485;330.958;330.012;328.489;326.277;323.394;320.028;316.518;315.132;315.277;315.333;315.333;315.333;315.333;315.333;315.333;1
506.4;331.91;331.9;331.859;331.746;331.484;330.957;330.012;328.489;326.279;323.397;320.032;316.523;315.193;315.339;315.394;315.394;315.394;315.394;315.394;315.394;1
508.8;331.907;331.897;331.857;331.744;331.482;330.956;330.012;328.49;326.28;323.399;320.036;316.529;315.255;315.4;315.456;315.456;315.456;315.456;315.456;315.456;1
511.2;331.904;331.894;331.854;331.741;331.481;330.955;330.011;328.49;326.282;323.402;320.039;316.534;315.317;315.462;315.517;315.517;315.517;315.517;315.517;315.517;1
513.6;331.901;331.891;331.852;331.739;331.479;330.954;330.011;328.491;326.283;323.404;320.043;316.539;315.378;315.523;315.578;315.578;315.578;315.578;315.578;315.578;1
516;331.898;331.888;331.849;331.737;331.477;330.953;330.011;328.491;326.285;323.407;320.047;316.544;315.44;315.585;315.64;315.64;315.64;315.64;315.64;315.64;1
518.4;331.895;331.885;331.847;331.735;331.476;330.952;330.01;328.492;326.286;323.41;320.051;316.549;315.501;315.646;315.701;315.701;315.701;315.701;315.701;315.701;1
520.8;331.892;331.882;331.844;331.733;331.474;330.951;330.01;328.492;326.288;323.412;320.055;316.554;315.563;315.708;315.763;315.763;315.763;315.763;315.763;315.763;1
523.2;331.889;331.879;331.842;331.731;331.473;330.95;330.01;328.493;326.289;323.415;320.058;316.559;315.625;315.769;315.824;315.824;315.824;315.824;315.824;315.824;1
525.6;331.886;331.876;331.839;331.729;331.471;330.949;330.01;328.493;326.291;323.417;320.062;316.564;315.686;315.831;315.885;315.885;315.885;315.885;315.885;315.885;1
528;331.883;331.874;331.837;331.727;331.47;330.948;330.009;328.494;326.292;323.42;320.066;316.569;315.748;315.892;315.947;315.947;315.947;315.947;315.947;315.947;1
530.4;331.881;331.871;331.834;331.725;331.468;330.947;330.009;328.494;326.294;323.423;320.07;316.574;315.809;315.954;316.008;316.008;316.008;316.008;316.008;316.008;1
532.8;331.878;331.868;331.832;331.723;331.466;330.946;330.009;328.495;326.295;323.425;320.074;316.579;315.871;316.015;316.069;316.069;316.069;316.069;316.069;316.069;1
535.2;331.875;331.865;331.829;331.721;331.465;330.945;330.009;328.496;326.297;323.428;320.078;316.584;315.932;316.076;316.131;316.131;316.131;316.131;316.131;316.131;1
537.6;331.872;331.862;331.827;331.719;331.463;330.944;330.008;328.496;326.298;323.431;320.082;316.59;315.994;316.138;316.192;316.192;316.192;316.192;316.192;316.192;1
540;331.869;331.859;331.824;331.717;331.462;330.943;330.008;328.497;326.3;323.433;320.085;316.595;316.055;316.199;316.253;316.253;316.253;316.253;316.253;316.253;1
542.4;331.866;331.856;331.822;331.715;331.46;330.942;330.008;328.497;326.302;323.436;320.089;316.6;316.117;316.261;316.315;316.315;316.315;316.315;316.315;316.315;1
544.8;331.863;331.853;331.819;331.713;331.459;330.941;330.008;328.498;326.303;323.439;320.093;316.605;316.178;316.322;316.376;316.376;316.376;316.376;316.376;316.376;1
547.2;331.861;331.851;331.817;331.711;331.457;330.94;330.007;328.499;326.305;323.441;320.097;316.61;316.24;316.383;316.438;316.438;316.438;316.438;316.438;316.438;1
549.6;331.858;331.848;331.814;331.709;331.456;330.939;330.007;328.499;326.306;323.444;320.101;316.615;316.301;316.445;316.499;316.499;316.499;316.499;316.499;316.499;1
552;331.855;331.845;331.812;331.706;331.454;330.938;330.007;328.5;326.308;323.447;320.105;316.62;316.363;316.506;316.56;316.56;316.56;316.56;316.56;316.56;1
554.4;331.852;331.842;331.81;331.704;331.453;330.938;330.007;328.5;326.309;323.449;320.109;316.625;316.424;316.568;316.621;316.621;316.621;316.621;316.621;316.621;1
556.8;331.849;331.839;331.807;331.702;331.451;330.937;330.006;328.501;326.311;323.452;320.112;316.63;316.486;316.629;316.683;316.683;316.683;316.683;316.683;316.683;1
559.2;331.846;331.837;331.805;331.701;331.45;330.936;330.006;328.502;326.312;323.455;320.116;316.635;316.547;316.69;316.744;316.744;316.744;316.744;316.744;316.744;1
561.6;331.844;331.834;331.802;331.699;331.448;330.935;330.006;328.502;326.314;323.457;320.12;316.641;316.609;316.752;316.805;316.805;316.805;316.805;316.805;316.805;1
564;331.841;331.831;331.8;331.697;331.447;330.934;330.006;328.503;326.316;323.46;320.124;316.68;316.67;316.813;316.867;316.867;316.867;316.867;316.867;316.867;1
566.4;331.838;331.828;331.797;331.695;331.445;330.933;330.006;328.503;326.317;323.463;320.128;316.741;316.732;316.874;316.928;316.928;316.928;316.928;316.928;316.928;1
568.8;331.835;331.825;331.795;331.693;331.444;330.932;330.005;328.504;326.319;323.465;320.132;316.803;316.793;316.936;316.989;316.989;316.989;316.989;316.989;316.989;1
571.2;331.833;331.823;331.793;331.691;331.442;330.931;330.005;328.505;326.32;323.468;320.136;316.864;316.854;316.997;317.05;317.05;317.05;317.05;317.05;317.05;1
573.6;331.83;331.82;331.79;331.689;331.441;330.93;330.005;328.505;326.322;323.471;320.14;316.926;316.916;317.058;317.112;317.112;317.112;317.112;317.112;317.112;1
576;331.827;331.817;331.788;331.687;331.439;330.93;330.005;328.506;326.324;323.474;320.144;316.987;316.977;317.12;317.173;317.173;317.173;317.173;317.173;317.173;1
578.4;331.824;331.814;331.785;331.685;331.438;330.929;330.005;328.507;326.325;323.476;320.148;317.049;317.039;317.181;317.234;317.234;317.234;317.234;317.234;317.234;1
580.8;331.822;331.812;331.783;331.683;331.436;330.928;330.005;328.507;326.327;323.479;320.151;317.11;317.1;317.242;317.295;317.295;317.295;317.295;317.295;317.295;1
583.2;331.819;331.809;331.781;331.681;331.435;330.927;330.005;328.508;326.329;323.482;320.155;317.171;317.161;317.304;317.356;317.356;317.356;317.356;317.356;317.356;1
585.6;331.816;331.806;331.778;331.679;331.434;330.926;330.004;328.509;326.33;323.484;320.159;317.233;317.223;317.365;317.418;317.418;317.418;317.418;317.418;317.418;1
588;331.813;331.803;331.776;331.677;331.432;330.925;330.004;328.509;326.332;323.487;320.163;317.294;317.284;317.426;317.479;317.479;317.479;317.479;317.479;317.479;1
590.4;331.811;331.801;331.774;331.675;331.431;330.925;330.004;328.51;326.334;323.49;320.167;317.355;317.346;317.487;317.54;317.54;317.54;317.54;317.54;317.54;1
592.8;331.808;331.798;331.771;331.673;331.429;330.924;330.004;328.511;326.335;323.493;320.171;317.417;317.407;317.549;317.601;317.601;317.601;317.601;317.601;317.601;1
595.2;331.805;331.795;331.769;331.671;331.428;330.923;330.004;328.512;326.337;323.495;320.175;317.478;317.468;317.61;317.662;317.662;317.662;317.662;317.662;317.662;1
597.6;331.803;331.793;331.767;331.67;331.427;330.922;330.004;328.512;326.339;323.498;320.179;317.54;317.53;317.671;317.724;317.724;317.724;317.724;317.724;317.724;1
600;331.8;331.79;331.765;331.668;331.425;330.921;330.004;328.513;326.34;323.501;320.183;317.603;317.591;317.732;317.785;317.785;317.785;317.785;317.785;317.785;1
602.4;331.797;331.787;331.762;331.666;331.424;330.921;330.004;328.514;326.342;323.504;320.187;317.662;317.652;317.793;317.846;317.846;317.846;317.846;317.846;317.846;1
604.8;331.795;331.785;331.76;331.664;331.423;330.92;330.004;328.514;326.344;323.507;320.191;317.724;317.714;317.855;317.907;317.907;317.907;317.907;317.907;317.907;1
607.2;331.792;331.782;331.758;331.662;331.421;330.919;330.004;328.515;326.345;323.509;320.195;317.786;317.775;317.916;317.968;317.968;317.968;317.968;317.968;317.968;1
609.6;331.789;331.779;331.755;331.66;331.42;330.918;330.003;328.516;326.347;323.512;320.199;317.846;317.836;317.977;318.029;318.029;318.029;318.029;318.029;318.029;1
612;331.787;331.777;331.753;331.658;331.419;330.918;330.003;328.517;326.349;323.515;320.203;317.907;317.897;318.038;318.09;318.09;318.09;318.09;318.09;318.09;1
614.4;331.784;331.774;331.751;331.657;331.417;330.917;330.003;328.517;326.35;323.518;320.207;317.968;317.959;318.099;318.151;318.151;318.151;318.151;318.151;318.151;1
616.8;331.781;331.771;331.749;331.655;331.416;330.916;330.003;328.518;326.352;323.52;320.211;318.03;318.02;318.161;318.212;318.212;318.212;318.212;318.212;318.212;1
619.2;331.779;331.769;331.746;331.653;331.415;330.915;330.003;328.519;326.354;323.523;320.215;318.091;318.081;318.222;318.274;318.274;318.274;318.274;318.274;318.274;1
621.6;331.776;331.766;331.744;331.651;331.413;330.915;330.003;328.52;326.355;323.526;320.219;318.152;318.142;318.283;318.335;318.335;318.335;318.335;318.335;318.335;1
624;331.773;331.764;331.742;331.649;331.412;330.914;330.003;328.52;326.357;323.529;320.223;318.213;318.204;318.344;318.396;318.396;318.396;318.396;318.396;318.396;1
626.4;331.771;331.761;331.74;331.648;331.411;330.913;330.003;328.521;326.359;323.532;320.227;318.275;318.265;318.405;318.457;318.457;318.457;318.457;318.457;318.457;1
628.8;331.768;331.758;331.737;331.646;331.409;330.913;330.003;328.522;326.361;323.535;320.231;318.336;318.326;318.466;318.518;318.518;318.518;318.518;318.518;318.518;1
631.2;331.766;331.756;331.735;331.644;331.408;330.912;330.003;328.523;326.362;323.537;320.235;318.397;318.387;318.527;318.579;318.579;318.579;318.579;318.579;318.579;1
633.6;331.763;331.753;331.733;331.642;331.407;330.911;330.003;328.524;326.364;323.54;320.239;318.458;318.448;318.588;318.64;318.64;318.64;318.64;318.64;318.64;1
636;331.761;331.751;331.731;331.641;331.406;330.91;330.003;328.525;326.366;323.543;320.243;318.519;318.51;318.649;318.701;318.701;318.701;318.701;318.701;318.701;1
638.4;331.758;331.748;331.729;331.639;331.404;330.91;330.003;328.525;326.368;323.546;320.247;318.581;318.571;318.711;318.762;318.762;318.762;318.762;318.762;318.762;1
640.8;331.755;331.746;331.727;331.637;331.403;330.909;330.003;328.526;326.37;323.549;320.251;318.642;318.632;318.772;318.823;318.823;318.823;318.823;318.823;318.823;1
643.2;331.753;331.743;331.724;331.635;331.402;330.908;330.003;328.527;326.371;323.552;320.255;318.703;318.693;318.833;318.884;318.884;318.884;318.884;318.884;318.884;1
645.6;331.75;331.74;331.722;331.634;331.401;330.908;330.003;328.528;326.373;323.554;320.259;318.764;318.754;318.894;318.945;318.945;318.945;318.945;318.945;318.945;1
648;331.748;331.738;331.72;331.632;331.399;330.907;330.003;328.529;326.375;323.557;320.263;318.825;318.815;318.955;319.006;319.006;319.006;319.006;319.006;319.006;1
650.4;331.745;331.735;331.718;331.63;331.398;330.907;330.003;328.53;326.377;323.56;320.267;318.886;318.877;319.016;319.067;319.067;319.067;319.067;319.067;319.067;1
652.8;331.743;331.733;331.716;331.628;331.397;330.906;330.003;328.53;326.378;323.563;320.271;318.947;318.938;319.077;319.128;319.128;319.128;319.128;319.128;319.128;1
655.2;331.74;331.73;331.714;331.627;331.396;330.905;330.004;328.531;326.38;323.566;320.275;319.009;318.999;319.138;319.189;319.189;319.189;319.189;319.189;319.189;1
657.6;331.738;331.728;331.712;331.625;331.395;330.905;330.004;328.532;326.382;323.569;320.279;319.069;319.06;319.199;319.25;319.25;319.25;319.25;319.25;319.25;1
660;331.735;331.725;331.709;331.623;331.393;330.904;330.004;328.533;326.384;323.572;320.283;319.131;319.121;319.26;319.31;319.31;319.31;319.31;319.31;319.31;1
662.4;331.733;331.723;331.707;331.622;331.392;330.903;330.004;328.534;326.386;323.575;320.287;319.192;319.182;319.321;319.371;319.371;319.371;319.371;319.371;319.371;1
664.8;331.73;331.72;331.705;331.62;331.391;330.903;330.004;328.535;326.388;323.577;320.291;319.254;319.243;319.382;319.432;319.432;319.432;319.432;319.432;319.432;1
667.2;331.728;331.718;331.703;331.618;331.39;330.902;330.004;328.536;326.389;323.58;320.295;319.315;319.304;319.443;319.493;319.493;319.493;319.493;319.493;319.493;1
669.6;331.725;331.715;331.701;331.617;331.389;330.902;330.004;328.537;326.391;323.583;320.299;319.377;319.365;319.504;319.554;319.554;319.554;319.554;319.554;319.554;1
672;331.723;331.713;331.699;331.615;331.388;330.901;330.004;328.537;326.393;323.586;320.303;319.435;319.426;319.565;319.615;319.615;319.615;319.615;319.615;319.615;1
674.4;331.72;331.711;331.697;331.613;331.386;330.901;330.004;328.538;326.395;323.589;320.307;319.497;319.487;319.626;319.676;319.676;319.676;319.676;319.676;319.676;1
676.8;331.718;331.708;331.695;331.612;331.385;330.9;330.004;328.539;326.397;323.592;320.312;319.558;319.548;319.687;319.737;319.737;319.737;319.737;319.737;319.737;1
679.2;331.716;331.706;331.693;331.61;331.384;330.899;330.004;328.54;326.399;323.595;320.316;319.619;319.609;319.748;319.798;319.798;319.798;319.798;319.798;319.798;1
681.6;331.713;331.703;331.691;331.608;331.383;330.899;330.005;328.541;326.4;323.598;320.32;319.68;319.67;319.808;319.858;319.858;319.858;319.858;319.858;319.858;1
684;331.711;331.701;331.689;331.607;331.382;330.898;330.005;328.542;326.402;323.601;320.324;319.741;319.732;319.869;319.919;319.919;319.919;319.919;319.919;319.919;1
686.4;331.708;331.698;331.687;331.605;331.381;330.898;330.005;328.543;326.404;323.604;320.328;319.802;319.793;319.93;319.98;319.98;319.98;319.98;319.98;319.98;1
688.8;331.706;331.696;331.685;331.604;331.38;330.897;330.005;328.544;326.406;323.607;320.332;319.864;319.853;319.991;320.041;320.041;320.041;320.041;320.041;320.041;1
691.2;331.703;331.694;331.682;331.602;331.379;330.897;330.005;328.545;326.408;323.61;320.336;319.926;319.914;320.052;320.102;320.102;320.102;320.102;320.102;320.102;1
693.6;331.701;331.691;331.68;331.6;331.377;330.896;330.005;328.546;326.41;323.613;320.34;319.988;319.975;320.113;320.163;320.163;320.163;320.163;320.163;320.163;1
696;331.699;331.689;331.678;331.599;331.376;330.896;330.005;328.547;326.412;323.615;320.344;320.046;320.036;320.174;320.223;320.223;320.223;320.223;320.223;320.223;1
698.4;331.697;331.687;331.676;331.597;331.375;330.895;330.006;328.548;326.414;323.618;320.348;320.107;320.097;320.235;320.284;320.284;320.284;320.284;320.284;320.284;1
700.8;331.694;331.684;331.674;331.596;331.374;330.895;330.006;328.549;326.415;323.621;320.352;320.168;320.158;320.296;320.345;320.345;320.345;320.345;320.345;320.345;1
703.2;331.692;331.682;331.672;331.594;331.373;330.894;330.006;328.55;326.417;323.624;320.357;320.229;320.219;320.356;320.406;320.406;320.406;320.406;320.406;320.406;1
705.6;331.69;331.68;331.67;331.593;331.372;330.894;330.006;328.551;326.419;323.627;320.361;320.29;320.28;320.417;320.467;320.467;320.467;320.467;320.467;320.467;1
708;331.688;331.678;331.668;331.591;331.371;330.893;330.006;328.552;326.421;323.63;320.365;320.351;320.341;320.478;320.527;320.527;320.527;320.527;320.527;320.527;1
710.4;331.686;331.676;331.666;331.589;331.37;330.893;330.007;328.553;326.423;323.633;320.422;320.412;320.402;320.539;320.588;320.588;320.588;320.588;320.588;320.588;1
712.8;331.684;331.674;331.664;331.588;331.369;330.892;330.007;328.554;326.425;323.636;320.483;320.473;320.463;320.6;320.649;320.649;320.649;320.649;320.649;320.649;1
715.2;331.682;331.672;331.663;331.586;331.368;330.892;330.007;328.555;326.427;323.639;320.544;320.534;320.524;320.661;320.71;320.71;320.71;320.71;320.71;320.71;1
717.6;331.68;331.671;331.661;331.585;331.367;330.891;330.007;328.556;326.429;323.642;320.604;320.595;320.585;320.721;320.77;320.77;320.77;320.77;320.77;320.77;1
720;331.679;331.669;331.659;331.583;331.366;330.891;330.007;328.557;326.431;323.645;320.665;320.655;320.646;320.782;320.831;320.831;320.831;320.831;320.831;320.831;1
722.4;331.677;331.667;331.657;331.582;331.365;330.89;330.008;328.558;326.433;323.648;320.726;320.716;320.707;320.843;320.892;320.892;320.892;320.892;320.892;320.892;1
724.8;331.675;331.665;331.655;331.58;331.364;330.89;330.008;328.559;326.435;323.651;320.787;320.777;320.767;320.904;320.952;320.952;320.952;320.952;320.952;320.952;1
