Time[1].y;tan.vol[1].T;tan.vol[2].T;tan.vol[3].T;tan.vol[4].T;tan.vol[5].T;tan.vol[6].T;tan.vol[7].T;tan.vol[8].T;tan.vol[9].T;tan.vol[10].T;tan.vol[11].T;tan.vol[12].T;tan.vol[13].T;tan.vol[14].T;tan.vol[15].T;tan.vol[16].T;tan.vol[17].T;tan.vol[18].T;tan.vol[19].T;tan.vol[20].T;onOffController.y
374.4;332.027;332.017;332.007;331.995;331.97;331.913;331.783;331.498;330.916;329.809;327.867;324.761;320.27;314.463;307.854;301.998;301.988;301.983;301.99;301.989;1
376.8;332.021;332.011;332.001;331.99;331.965;331.908;331.778;331.494;330.913;329.806;327.865;324.76;320.27;314.465;307.858;302.121;302.113;302.107;302.114;302.113;1
379.2;332.016;332.006;331.996;331.985;331.96;331.904;331.774;331.49;330.909;329.803;327.863;324.759;320.27;314.467;307.861;302.242;302.237;302.232;302.238;302.237;1
381.6;332.018;332.009;331.991;331.98;331.955;331.899;331.769;331.486;330.906;329.8;327.861;324.758;320.271;314.468;307.865;302.367;302.362;302.356;302.362;302.361;1
384;332.02;332.011;331.986;331.975;331.951;331.894;331.765;331.482;330.902;329.797;327.859;324.757;320.271;314.47;307.869;302.492;302.486;302.48;302.487;302.486;1
386.4;332.021;332.014;331.98;331.97;331.946;331.89;331.761;331.478;330.899;329.794;327.857;324.756;320.271;314.472;307.872;302.616;302.611;302.605;302.611;302.61;1
388.8;332.022;332.015;331.975;331.964;331.941;331.885;331.756;331.474;330.895;329.791;327.854;324.755;320.271;314.474;307.876;302.741;302.735;302.729;302.735;302.734;1
391.2;332.023;332.017;331.97;331.959;331.936;331.88;331.752;331.471;330.892;329.788;327.852;324.754;320.272;314.476;307.879;302.865;302.859;302.853;302.859;302.858;1
393.6;332.027;332.018;331.965;331.954;331.931;331.876;331.748;331.467;330.888;329.785;327.85;324.753;320.272;314.478;307.883;302.99;302.984;302.977;302.983;302.982;1
396;332.023;332.013;331.96;331.949;331.926;331.871;331.744;331.463;330.885;329.783;327.848;324.752;320.272;314.48;307.886;303.114;303.108;303.102;303.107;303.106;1
398.4;332.017;332.007;331.954;331.944;331.921;331.867;331.739;331.459;330.881;329.78;327.846;324.751;320.273;314.481;307.89;303.239;303.232;303.226;303.231;303.23;1
400.8;332.012;332.002;331.949;331.939;331.917;331.862;331.735;331.455;330.878;329.777;327.844;324.75;320.273;314.483;307.893;303.363;303.357;303.35;303.356;303.354;1
403.2;332.007;331.997;331.944;331.934;331.912;331.858;331.731;331.451;330.875;329.774;327.842;324.749;320.273;314.485;307.897;303.487;303.481;303.474;303.48;303.478;1
405.6;332.001;331.991;331.939;331.929;331.907;331.853;331.726;331.447;330.871;329.771;327.84;324.748;320.274;314.487;307.9;303.612;303.605;303.598;303.604;303.602;1
408;331.997;331.986;331.934;331.924;331.902;331.848;331.722;331.443;330.868;329.769;327.838;324.747;320.274;314.489;307.904;303.736;303.729;303.722;303.728;303.725;1
410.4;331.992;331.981;331.929;331.919;331.897;331.844;331.718;331.439;330.864;329.766;327.836;324.746;320.275;314.491;307.908;303.861;303.854;303.846;303.852;303.849;1
412.8;331.986;331.976;331.924;331.914;331.893;331.839;331.714;331.436;330.861;329.763;327.834;324.745;320.275;314.493;307.911;303.985;303.978;303.971;303.976;303.973;1
415.2;331.98;331.97;331.919;331.909;331.888;331.835;331.71;331.432;330.858;329.76;327.832;324.744;320.275;314.495;307.915;304.109;304.102;304.095;304.099;304.097;1
417.6;331.975;331.965;331.915;331.905;331.883;331.83;331.705;331.428;330.854;329.758;327.831;324.744;320.276;314.497;307.918;304.233;304.226;304.219;304.223;304.221;1
420;331.97;331.96;331.911;331.9;331.879;331.826;331.701;331.424;330.851;329.755;327.829;324.743;320.276;314.499;307.922;304.358;304.35;304.343;304.347;304.344;1
422.4;331.965;331.955;331.908;331.895;331.874;331.822;331.697;331.42;330.848;329.752;327.827;324.742;320.277;314.501;307.926;304.482;304.474;304.466;304.471;304.468;1
424.8;331.959;331.949;331.906;331.89;331.869;331.817;331.693;331.417;330.844;329.75;327.825;324.741;320.277;314.503;307.929;304.606;304.598;304.59;304.595;304.592;1
427.2;331.954;331.944;331.903;331.885;331.865;331.813;331.689;331.413;330.841;329.747;327.823;324.74;320.277;314.505;307.933;304.73;304.722;304.714;304.719;304.715;1
429.6;331.949;331.939;331.9;331.88;331.86;331.808;331.685;331.409;330.838;329.744;327.821;324.739;320.278;314.507;307.937;304.854;304.846;304.838;304.842;304.839;1
432;331.944;331.934;331.898;331.875;331.855;331.804;331.681;331.405;330.835;329.742;327.819;324.739;320.278;314.509;307.94;304.978;304.97;304.962;304.966;304.963;1
434.4;331.939;331.929;331.894;331.87;331.851;331.8;331.677;331.402;330.831;329.739;327.817;324.738;320.279;314.511;307.944;305.102;305.094;305.086;305.09;305.086;1
436.8;331.934;331.924;331.889;331.866;331.846;331.795;331.673;331.398;330.828;329.736;327.816;324.737;320.279;314.513;307.948;305.226;305.218;305.209;305.213;305.21;1
439.2;331.928;331.918;331.884;331.861;331.841;331.791;331.669;331.394;330.825;329.734;327.814;324.736;320.28;314.515;307.951;305.35;305.341;305.333;305.337;305.333;1
441.6;331.923;331.913;331.879;331.856;331.837;331.787;331.665;331.391;330.822;329.731;327.812;324.735;320.28;314.517;307.955;305.474;305.465;305.457;305.46;305.456;1
444;331.918;331.908;331.874;331.851;331.832;331.782;331.66;331.387;330.819;329.729;327.81;324.735;320.281;314.519;307.959;305.598;305.589;305.58;305.584;305.58;1
446.4;331.913;331.903;331.869;331.846;331.828;331.778;331.656;331.383;330.815;329.726;327.809;324.734;320.282;314.521;307.962;305.722;305.713;305.704;305.707;305.703;1
448.8;331.908;331.898;331.864;331.842;331.823;331.774;331.652;331.38;330.812;329.723;327.807;324.733;320.282;314.523;307.966;305.845;305.836;305.827;305.831;305.827;1
451.2;331.903;331.893;331.859;331.837;331.819;331.769;331.648;331.376;330.809;329.721;327.805;324.733;320.283;314.525;307.97;305.969;305.96;305.951;305.954;305.95;1
453.6;331.898;331.888;331.854;331.832;331.814;331.765;331.645;331.373;330.806;329.718;327.803;324.732;320.283;314.527;307.973;306.093;306.084;306.074;306.078;306.073;1
456;331.893;331.883;331.849;331.827;331.81;331.761;331.641;331.369;330.803;329.716;327.802;324.731;320.284;314.529;307.977;306.217;306.207;306.198;306.201;306.196;1
458.4;331.888;331.878;331.844;331.823;331.805;331.756;331.637;331.365;330.8;329.713;327.8;324.73;320.284;314.531;307.981;306.34;306.331;306.321;306.324;306.32;1
460.8;331.883;331.873;331.839;331.818;331.8;331.752;331.633;331.362;330.797;329.711;327.798;324.73;320.285;314.533;307.984;306.464;306.454;306.445;306.448;306.443;1
463.2;331.878;331.868;331.835;331.813;331.796;331.748;331.629;331.358;330.794;329.708;327.796;324.729;320.285;314.535;307.988;306.588;306.578;306.568;306.571;306.566;1
465.6;331.873;331.863;331.83;331.809;331.791;331.744;331.625;331.355;330.79;329.706;327.795;324.728;320.286;314.537;307.992;306.711;306.702;306.692;306.694;306.689;1
468;331.867;331.858;331.825;331.804;331.787;331.739;331.621;331.351;330.787;329.703;327.793;324.728;320.287;314.539;307.995;306.835;306.825;306.815;306.818;306.813;1
470.4;331.862;331.853;331.82;331.799;331.782;331.735;331.617;331.347;330.784;329.701;327.791;324.727;320.287;314.541;307.999;306.958;306.948;306.939;306.941;306.936;1
472.8;331.857;331.847;331.815;331.794;331.778;331.731;331.613;331.344;330.781;329.698;327.79;324.726;320.288;314.543;308.003;307.082;307.072;307.062;307.064;307.059;1
475.2;331.852;331.842;331.81;331.79;331.773;331.727;331.609;331.34;330.778;329.696;327.788;324.726;320.288;314.546;308.007;307.205;307.195;307.185;307.187;307.182;1
477.6;331.847;331.837;331.805;331.785;331.769;331.722;331.605;331.337;330.775;329.693;327.786;324.725;320.289;314.548;308.01;307.328;307.319;307.309;307.311;307.305;1
480;331.842;331.832;331.8;331.78;331.765;331.718;331.601;331.333;330.772;329.691;327.785;324.724;320.29;314.55;308.014;307.447;307.434;307.417;307.419;307.414;1
482.4;331.837;331.827;331.796;331.776;331.76;331.714;331.597;331.33;330.769;329.689;327.783;324.724;320.29;314.552;308.018;307.565;307.547;307.521;307.523;307.517;1
484.8;331.832;331.823;331.791;331.771;331.756;331.71;331.593;331.326;330.766;329.686;327.781;324.723;320.291;314.554;308.021;307.68;307.659;307.624;307.626;307.62;1
487.2;331.828;331.818;331.786;331.767;331.751;331.706;331.59;331.323;330.763;329.684;327.78;324.722;320.292;314.556;308.025;307.747;307.737;307.727;307.729;307.723;1
489.6;331.823;331.813;331.781;331.762;331.747;331.702;331.586;331.319;330.76;329.681;327.778;324.722;320.292;314.558;308.029;307.85;307.841;307.831;307.832;307.826;1
492;331.818;331.808;331.776;331.757;331.742;331.697;331.582;331.316;330.757;329.679;327.776;324.721;320.293;314.56;308.033;307.954;307.944;307.934;307.935;307.929;1
494.4;331.813;331.803;331.772;331.753;331.738;331.693;331.578;331.312;330.754;329.677;327.775;324.721;320.294;314.563;308.065;308.057;308.047;308.037;308.039;308.032;1
496.8;331.808;331.798;331.767;331.748;331.734;331.689;331.574;331.309;330.751;329.674;327.773;324.72;320.294;314.565;308.169;308.16;308.15;308.141;308.142;308.135;1
499.2;331.803;331.793;331.762;331.743;331.729;331.685;331.57;331.306;330.748;329.672;327.772;324.719;320.295;314.567;308.272;308.263;308.254;308.244;308.245;308.238;1
501.6;331.798;331.788;331.757;331.739;331.725;331.681;331.566;331.302;330.745;329.669;327.77;324.719;320.296;314.569;308.376;308.366;308.357;308.347;308.348;308.341;1
504;331.793;331.783;331.753;331.734;331.721;331.677;331.563;331.299;330.742;329.667;327.768;324.718;320.296;314.571;308.48;308.47;308.46;308.45;308.451;308.444;1
506.4;331.788;331.778;331.748;331.73;331.716;331.673;331.559;331.295;330.739;329.665;327.767;324.718;320.297;314.573;308.583;308.573;308.563;308.554;308.554;308.547;1
508.8;331.783;331.773;331.743;331.725;331.712;331.669;331.555;331.292;330.736;329.662;327.765;324.717;320.298;314.575;308.686;308.676;308.667;308.657;308.657;308.65;1
511.2;331.778;331.768;331.738;331.721;331.708;331.665;331.551;331.288;330.733;329.66;327.764;324.717;320.298;314.578;308.789;308.779;308.77;308.76;308.76;308.753;1
513.6;331.773;331.764;331.734;331.716;331.703;331.66;331.548;331.285;330.73;329.658;327.762;324.716;320.299;314.58;308.892;308.883;308.873;308.863;308.863;308.856;1
516;331.769;331.759;331.729;331.712;331.699;331.656;331.544;331.282;330.727;329.655;327.761;324.716;320.3;314.582;308.99;308.984;308.975;308.966;308.966;308.959;1
518.4;331.764;331.754;331.724;331.707;331.695;331.652;331.54;331.278;330.725;329.653;327.759;324.715;320.301;314.584;309.094;309.088;309.078;309.069;309.069;309.062;1
520.8;331.759;331.749;331.72;331.703;331.69;331.648;331.536;331.275;330.722;329.651;327.758;324.715;320.301;314.586;309.197;309.191;309.181;309.172;309.172;309.165;1
523.2;331.754;331.744;331.715;331.698;331.686;331.644;331.533;331.272;330.719;329.649;327.756;324.714;320.302;314.589;309.301;309.295;309.285;309.275;309.275;309.268;1
525.6;331.749;331.739;331.71;331.694;331.682;331.64;331.529;331.268;330.716;329.646;327.755;324.714;320.303;314.591;309.404;309.4;309.388;309.378;309.378;309.371;1
528;331.745;331.735;331.706;331.689;331.678;331.636;331.525;331.265;330.713;329.644;327.753;324.713;320.304;314.593;309.508;309.505;309.491;309.481;309.481;309.473;1
530.4;331.74;331.73;331.701;331.685;331.673;331.632;331.522;331.262;330.71;329.642;327.752;324.713;320.304;314.595;309.611;309.604;309.594;309.584;309.584;309.576;1
532.8;331.735;331.725;331.696;331.68;331.669;331.628;331.518;331.258;330.707;329.64;327.75;324.712;320.305;314.597;309.715;309.707;309.697;309.687;309.687;309.679;1
535.2;331.73;331.72;331.692;331.676;331.665;331.624;331.514;331.255;330.705;329.637;327.749;324.712;320.306;314.6;309.818;309.81;309.8;309.79;309.79;309.782;1
537.6;331.725;331.715;331.687;331.671;331.661;331.62;331.511;331.252;330.702;329.635;327.747;324.711;320.307;314.602;309.921;309.913;309.903;309.893;309.893;309.885;1
540;331.721;331.711;331.682;331.667;331.656;331.616;331.507;331.249;330.699;329.633;327.746;324.711;320.307;314.604;310.025;310.016;310.007;309.996;309.996;309.987;1
542.4;331.716;331.706;331.678;331.663;331.652;331.612;331.503;331.245;330.696;329.631;327.745;324.71;320.308;314.606;310.128;310.12;310.111;310.099;310.098;310.09;1
544.8;331.711;331.701;331.673;331.658;331.648;331.608;331.5;331.242;330.693;329.629;327.743;324.71;320.309;314.609;310.231;310.224;310.216;310.202;310.201;310.193;1
547.2;331.706;331.696;331.669;331.654;331.644;331.605;331.496;331.239;330.691;329.626;327.742;324.71;320.31;314.611;310.334;310.325;310.315;310.305;310.304;310.295;1
549.6;331.702;331.692;331.664;331.65;331.64;331.601;331.492;331.235;330.688;329.624;327.74;324.709;320.311;314.613;310.431;310.421;310.418;310.408;310.407;310.398;1
552;331.697;331.687;331.659;331.645;331.635;331.597;331.489;331.232;330.685;329.622;327.739;324.709;320.311;314.615;310.534;310.524;310.52;310.511;310.509;310.501;1
554.4;331.692;331.682;331.655;331.641;331.631;331.593;331.485;331.229;330.682;329.62;327.738;324.708;320.312;314.618;310.637;310.627;310.623;310.613;310.612;310.603;1
556.8;331.687;331.677;331.65;331.637;331.627;331.589;331.482;331.226;330.679;329.618;327.736;324.708;320.313;314.62;310.74;310.73;310.726;310.716;310.715;310.706;1
559.2;331.683;331.673;331.646;331.633;331.623;331.585;331.478;331.223;330.677;329.616;327.735;324.708;320.314;314.622;310.843;310.833;310.829;310.819;310.817;310.808;1
561.6;331.678;331.668;331.641;331.629;331.619;331.581;331.474;331.219;330.674;329.613;327.733;324.707;320.315;314.624;310.946;310.936;310.931;310.922;310.92;310.911;1
564;331.673;331.663;331.637;331.625;331.615;331.577;331.471;331.216;330.671;329.611;327.732;324.707;320.316;314.627;311.049;311.039;311.033;311.024;311.023;311.013;1
566.4;331.669;331.659;331.632;331.62;331.61;331.573;331.467;331.213;330.669;329.609;327.731;324.706;320.316;314.629;311.152;311.142;311.135;311.127;311.125;311.116;1
568.8;331.664;331.654;331.628;331.616;331.606;331.569;331.464;331.21;330.666;329.607;327.729;324.706;320.317;314.631;311.255;311.245;311.237;311.23;311.228;311.218;1
571.2;331.659;331.649;331.623;331.612;331.602;331.566;331.46;331.207;330.663;329.605;327.728;324.706;320.318;314.634;311.358;311.348;311.34;311.333;311.33;311.321;1
573.6;331.655;331.645;331.619;331.608;331.598;331.562;331.457;331.203;330.66;329.603;327.727;324.705;320.319;314.636;311.461;311.451;311.442;311.435;311.433;311.423;1
576;331.65;331.64;331.614;331.604;331.594;331.558;331.453;331.2;330.658;329.601;327.725;324.705;320.32;314.638;311.563;311.554;311.545;311.538;311.535;311.526;1
578.4;331.645;331.635;331.61;331.6;331.59;331.554;331.45;331.197;330.655;329.599;327.724;324.705;320.321;314.641;311.666;311.656;311.648;311.64;311.638;311.628;1
580.8;331.641;331.631;331.606;331.596;331.586;331.55;331.446;331.194;330.652;329.597;327.723;324.704;320.322;314.643;311.769;311.759;311.75;311.743;311.74;311.73;1
583.2;331.636;331.626;331.602;331.592;331.582;331.546;331.443;331.191;330.65;329.594;327.721;324.704;320.323;314.645;311.872;311.862;311.853;311.846;311.843;311.833;1
585.6;331.631;331.621;331.598;331.588;331.578;331.543;331.439;331.188;330.647;329.592;327.72;324.704;320.323;314.647;311.975;311.965;311.956;311.948;311.945;311.935;1
588;331.627;331.617;331.594;331.584;331.574;331.539;331.436;331.185;330.644;329.59;327.719;324.703;320.324;314.65;312.077;312.068;312.058;312.051;312.047;312.038;1
590.4;331.622;331.612;331.59;331.58;331.57;331.535;331.432;331.182;330.642;329.588;327.717;324.703;320.325;314.652;312.18;312.17;312.161;312.153;312.15;312.14;1
592.8;331.618;331.608;331.586;331.576;331.566;331.531;331.429;331.178;330.639;329.586;327.716;324.703;320.326;314.654;312.283;312.273;312.264;312.256;312.252;312.242;1
595.2;331.613;331.603;331.582;331.572;331.562;331.528;331.425;331.175;330.637;329.584;327.715;324.703;320.327;314.657;312.385;312.376;312.366;312.358;312.354;312.344;1
597.6;331.609;331.599;331.577;331.568;331.558;331.524;331.422;331.172;330.634;329.582;327.714;324.702;320.328;314.659;312.488;312.478;312.469;312.461;312.456;312.447;1
600;331.604;331.594;331.573;331.564;331.554;331.52;331.418;331.169;330.631;329.58;327.712;324.702;320.329;314.661;312.591;312.581;312.571;312.563;312.559;312.549;1
602.4;331.599;331.589;331.569;331.559;331.55;331.516;331.415;331.166;330.629;329.578;327.711;324.702;320.33;314.664;312.693;312.684;312.674;312.665;312.661;312.651;1
604.8;331.595;331.585;331.565;331.555;331.546;331.513;331.411;331.163;330.626;329.576;327.71;324.701;320.331;314.666;312.796;312.786;312.776;312.768;312.763;312.753;1
607.2;331.59;331.58;331.561;331.552;331.542;331.509;331.408;331.16;330.624;329.574;327.709;324.701;320.332;314.668;312.898;312.888;312.879;312.87;312.865;312.855;1
609.6;331.586;331.576;331.557;331.548;331.538;331.505;331.405;331.157;330.621;329.572;327.708;324.701;320.333;314.671;312.998;312.988;312.981;312.972;312.967;312.957;1
612;331.581;331.571;331.553;331.544;331.534;331.501;331.401;331.154;330.618;329.57;327.706;324.701;320.334;314.673;313.101;313.091;313.083;313.075;313.069;313.06;1
614.4;331.577;331.567;331.55;331.54;331.53;331.498;331.398;331.151;330.616;329.568;327.705;324.7;320.335;314.676;313.203;313.193;313.186;313.177;313.172;313.162;1
616.8;331.572;331.562;331.546;331.536;331.526;331.494;331.394;331.148;330.613;329.566;327.704;324.7;320.336;314.678;313.306;313.296;313.288;313.279;313.274;313.264;1
619.2;331.568;331.558;331.542;331.532;331.522;331.49;331.391;331.145;330.611;329.564;327.703;324.7;320.337;314.68;313.408;313.398;313.391;313.382;313.376;313.366;1
621.6;331.563;331.553;331.538;331.528;331.518;331.487;331.388;331.142;330.608;329.562;327.702;324.7;320.338;314.683;313.511;313.501;313.493;313.484;313.478;313.468;1
624;331.559;331.549;331.534;331.524;331.514;331.483;331.384;331.139;330.606;329.561;327.7;324.7;320.339;314.685;313.613;313.603;313.595;313.586;313.58;313.57;1
626.4;331.554;331.544;331.53;331.52;331.51;331.479;331.381;331.136;330.603;329.559;327.699;324.699;320.339;314.688;313.715;313.706;313.698;313.688;313.682;313.672;1
628.8;331.55;331.54;331.526;331.516;331.506;331.476;331.378;331.133;330.601;329.557;327.698;324.699;320.34;314.69;313.818;313.808;313.8;313.79;313.784;313.774;1
631.2;331.545;331.535;331.522;331.512;331.502;331.472;331.374;331.13;330.598;329.555;327.697;324.699;320.341;314.692;313.92;313.91;313.902;313.893;313.886;313.876;1
633.6;331.541;331.531;331.518;331.508;331.498;331.468;331.371;331.127;330.596;329.553;327.696;324.699;320.342;314.695;314.022;314.013;314.004;313.995;313.988;313.978;1
636;331.536;331.526;331.514;331.504;331.494;331.465;331.367;331.124;330.593;329.551;327.695;324.699;320.343;314.697;314.125;314.115;314.107;314.097;314.09;314.08;1
638.4;331.532;331.522;331.51;331.5;331.49;331.461;331.364;331.121;330.591;329.549;327.693;324.698;320.344;314.699;314.221;314.211;314.2;314.19;314.181;314.176;1
640.8;331.527;331.517;331.506;331.496;331.486;331.457;331.361;331.118;330.588;329.547;327.692;324.698;320.346;314.702;314.307;314.297;314.287;314.278;314.268;314.263;1
643.2;331.523;331.513;331.503;331.493;331.483;331.454;331.358;331.115;330.586;329.545;327.691;324.698;320.347;314.704;314.395;314.385;314.375;314.366;314.356;314.351;1
645.6;331.518;331.508;331.499;331.489;331.479;331.45;331.354;331.112;330.583;329.543;327.69;324.698;320.348;314.707;314.483;314.473;314.463;314.453;314.444;314.439;1
648;331.515;331.505;331.495;331.485;331.475;331.447;331.351;331.109;330.581;329.542;327.689;324.698;320.349;314.709;314.57;314.561;314.551;314.541;314.531;314.526;1
650.4;331.511;331.501;331.491;331.481;331.471;331.443;331.348;331.107;330.578;329.54;327.688;324.698;320.35;314.712;314.658;314.648;314.639;314.629;314.619;314.614;1
652.8;331.507;331.497;331.487;331.477;331.467;331.439;331.344;331.104;330.576;329.538;327.687;324.698;320.351;314.755;314.746;314.736;314.726;314.716;314.707;314.701;1
655.2;331.503;331.493;331.483;331.473;331.463;331.436;331.341;331.101;330.574;329.536;327.686;324.697;320.352;314.843;314.834;314.824;314.814;314.804;314.794;314.789;1
657.6;331.499;331.489;331.479;331.469;331.459;331.432;331.338;331.098;330.571;329.534;327.685;324.697;320.353;314.931;314.921;314.911;314.902;314.892;314.882;314.876;1
660;331.496;331.486;331.476;331.466;331.456;331.429;331.335;331.095;330.569;329.532;327.683;324.697;320.354;315.019;315.009;314.999;314.989;314.979;314.97;314.964;1
662.4;331.492;331.482;331.472;331.462;331.452;331.425;331.331;331.092;330.566;329.53;327.682;324.697;320.355;315.106;315.096;315.087;315.077;315.067;315.057;315.052;1
664.8;331.488;331.478;331.468;331.458;331.448;331.421;331.328;331.089;330.564;329.529;327.681;324.697;320.356;315.194;315.184;315.174;315.164;315.155;315.145;315.139;1
667.2;331.484;331.474;331.464;331.454;331.444;331.418;331.325;331.086;330.561;329.527;327.68;324.697;320.357;315.282;315.272;315.262;315.252;315.242;315.232;315.227;1
669.6;331.48;331.47;331.46;331.45;331.44;331.414;331.322;331.083;330.559;329.525;327.679;324.697;320.358;315.369;315.359;315.35;315.34;315.33;315.32;315.314;1
672;331.477;331.467;331.457;331.447;331.437;331.411;331.318;331.081;330.557;329.523;327.678;324.697;320.359;315.457;315.447;315.437;315.427;315.417;315.408;315.401;1
674.4;331.473;331.463;331.453;331.443;331.433;331.407;331.315;331.078;330.554;329.521;327.677;324.697;320.36;315.544;315.534;315.525;315.515;315.505;315.495;315.489;1
676.8;331.469;331.459;331.449;331.439;331.429;331.404;331.312;331.075;330.552;329.52;327.676;324.696;320.361;315.632;315.622;315.612;315.602;315.592;315.583;315.576;1
679.2;331.465;331.455;331.445;331.435;331.425;331.4;331.309;331.072;330.55;329.518;327.675;324.696;320.362;315.719;315.709;315.7;315.69;315.68;315.67;315.664;1
681.6;331.461;331.451;331.441;331.432;331.422;331.397;331.306;331.069;330.547;329.516;327.674;324.696;320.364;315.806;315.797;315.787;315.777;315.767;315.758;315.751;1
684;331.458;331.448;331.438;331.428;331.418;331.393;331.302;331.067;330.545;329.514;327.673;324.696;320.365;315.894;315.884;315.875;315.865;315.855;315.845;315.839;1
686.4;331.454;331.444;331.434;331.424;331.414;331.39;331.299;331.064;330.543;329.513;327.672;324.696;320.366;315.982;315.972;315.962;315.952;315.942;315.933;315.926;1
688.8;331.45;331.44;331.43;331.42;331.41;331.386;331.296;331.061;330.54;329.511;327.671;324.696;320.367;316.069;316.059;316.05;316.04;316.03;316.02;316.013;1
691.2;331.446;331.437;331.427;331.417;331.407;331.383;331.293;331.058;330.538;329.509;327.67;324.696;320.368;316.157;316.147;316.137;316.127;316.117;316.108;316.101;1
693.6;331.443;331.433;331.423;331.413;331.403;331.379;331.29;331.055;330.536;329.507;327.669;324.696;320.369;316.244;316.234;316.224;316.215;316.205;316.195;316.188;1
696;331.439;331.429;331.419;331.409;331.399;331.376;331.287;331.053;330.533;329.506;327.668;324.696;320.37;316.331;316.322;316.312;316.302;316.292;316.282;316.275;1
698.4;331.435;331.425;331.415;331.405;331.395;331.373;331.284;331.05;330.531;329.504;327.667;324.696;320.371;316.419;316.409;316.399;316.389;316.38;316.37;316.363;1
700.8;331.432;331.422;331.412;331.402;331.392;331.369;331.28;331.047;330.529;329.502;327.666;324.696;320.373;316.506;316.496;316.487;316.477;316.467;316.457;316.45;1
703.2;331.428;331.418;331.408;331.398;331.388;331.366;331.277;331.044;330.526;329.501;327.665;324.696;320.374;316.594;316.584;316.574;316.564;316.554;316.544;316.537;1
705.6;331.424;331.414;331.404;331.394;331.384;331.362;331.274;331.042;330.524;329.499;327.664;324.696;320.375;316.681;316.671;316.661;316.652;316.642;316.632;316.624;1
708;331.421;331.411;331.401;331.391;331.381;331.359;331.271;331.039;330.522;329.497;327.663;324.696;320.376;316.768;316.759;316.749;316.739;316.729;316.719;316.712;1
710.4;331.417;331.407;331.397;331.387;331.377;331.355;331.268;331.036;330.52;329.495;327.662;324.696;320.377;316.856;316.846;316.836;316.826;316.816;316.807;316.799;1
712.8;331.413;331.403;331.393;331.383;331.373;331.352;331.265;331.033;330.517;329.494;327.661;324.696;320.378;316.943;316.933;316.923;316.913;316.904;316.894;316.886;1
715.2;331.41;331.4;331.39;331.38;331.37;331.349;331.262;331.031;330.515;329.492;327.66;324.696;320.38;317.03;317.02;317.011;317.001;316.991;316.981;316.973;1
717.6;331.406;331.396;331.386;331.376;331.366;331.345;331.259;331.028;330.513;329.49;327.66;324.696;320.381;317.118;317.108;317.098;317.088;317.078;317.068;317.061;1
720;331.402;331.392;331.382;331.372;331.362;331.342;331.256;331.025;330.511;329.489;327.659;324.696;320.382;317.205;317.195;317.185;317.175;317.165;317.156;317.148;1
722.4;331.399;331.389;331.379;331.369;331.359;331.338;331.253;331.023;330.508;329.487;327.658;324.696;320.383;317.292;317.282;317.272;317.263;317.253;317.243;317.235;1
724.8;331.395;331.385;331.375;331.365;331.355;331.335;331.249;331.02;330.506;329.486;327.657;324.696;320.384;317.379;317.369;317.36;317.35;317.34;317.33;317.322;1
727.2;331.391;331.381;331.371;331.362;331.352;331.332;331.246;331.017;330.504;329.484;327.656;324.696;320.385;317.467;317.457;317.447;317.437;317.427;317.417;317.409;1
729.6;331.388;331.378;331.368;331.358;331.348;331.328;331.243;331.015;330.502;329.482;327.655;324.696;320.387;317.554;317.544;317.534;317.524;317.514;317.505;317.496;1
732;331.384;331.374;331.364;331.354;331.344;331.325;331.24;331.012;330.5;329.481;327.654;324.696;320.388;317.641;317.631;317.621;317.611;317.602;317.592;317.583;1
734.4;331.381;331.371;331.361;331.351;331.341;331.322;331.237;331.009;330.497;329.479;327.653;324.696;320.389;317.728;317.718;317.708;317.699;317.689;317.679;317.67;1
736.8;331.377;331.367;331.357;331.347;331.337;331.318;331.234;331.007;330.495;329.477;327.652;324.696;320.39;317.815;317.805;317.796;317.786;317.776;317.766;317.758;1
739.2;331.373;331.363;331.353;331.344;331.334;331.315;331.231;331.004;330.493;329.476;327.651;324.697;320.392;317.902;317.893;317.883;317.873;317.863;317.853;317.845;1
741.6;331.37;331.36;331.35;331.34;331.33;331.312;331.228;331.001;330.491;329.474;327.651;324.697;320.393;317.99;317.98;317.97;317.96;317.95;317.94;317.932;1
744;331.366;331.356;331.346;331.336;331.326;331.308;331.225;330.999;330.489;329.473;327.65;324.697;320.394;318.077;318.067;318.057;318.047;318.037;318.028;318.019;1
746.4;331.363;331.353;331.343;331.333;331.323;331.305;331.222;330.996;330.486;329.471;327.649;324.697;320.395;318.164;318.154;318.144;318.134;318.125;318.115;318.106;1
748.8;331.359;331.349;331.339;331.329;331.319;331.302;331.219;330.993;330.484;329.469;327.648;324.697;320.396;318.251;318.241;318.231;318.221;318.212;318.202;318.193;1
751.2;331.356;331.346;331.336;331.326;331.316;331.298;331.216;330.991;330.482;329.468;327.647;324.697;320.398;318.338;318.328;318.318;318.309;318.299;318.289;318.28;1
753.6;331.352;331.342;331.332;331.322;331.312;331.295;331.213;330.988;330.48;329.466;327.646;324.697;320.399;318.425;318.415;318.405;318.396;318.386;318.376;318.367;1
756;331.348;331.339;331.329;331.319;331.309;331.292;331.21;330.986;330.478;329.465;327.646;324.697;320.4;318.512;318.502;318.492;318.483;318.473;318.463;318.454;1
758.4;331.345;331.335;331.325;331.315;331.305;331.289;331.207;330.983;330.476;329.463;327.645;324.697;320.401;318.599;318.589;318.579;318.57;318.56;318.55;318.541;1
