#1
double	Data(21290, 6)
79	293.044	292.405	292.645	0.17452875	0
80	292.963	292.426	292.638	0.181676875	0.05934715
81	292.902	292.454	292.63	0.1793553125	0
82	292.845	292.479	292.623	0.1812815625	0
83	292.799	292.494	292.628	0.179875625	0
84	292.773	292.545	292.628	0.1833571875	0
85	292.738	292.566	292.623	0.1847021875	0
86	292.749	292.632	292.618	0.1833315625	0
87	292.752	292.68	292.62	0.1854090625	0.05934715
89	292.739	292.721	292.633	0.182779375	0
90	292.764	292.775	292.644	0.1884984375	0.3678029
91	292.772	292.826	292.635	0.1831234375	0
92	292.78	292.851	292.611	0.1867315625	0
93	292.794	292.9	292.623	0.186126875	0
94	292.818	292.933	292.615	0.1829625	0.3678029
95	292.844	292.974	292.624	0.1871875	0
96	292.851	293	292.595	0.1854228125	0
97	292.876	293.031	292.605	0.187388125	0
98	292.896	293.047	292.596	0.187090625	0
99	292.925	293.088	292.599	0.1848046875	0.05934715
100	292.943	293.096	292.578	0.18746125	0
101	292.973	293.129	292.6	0.185495625	0
102	292.992	293.149	292.598	0.1864765625	0
103	293.014	293.159	292.6	0.1867190625	0
104	293.035	293.18	292.575	0.1829209375	0
105	293.059	293.195	292.568	0.1827125	0
106	293.093	293.21	292.572	0.181605625	0.1210383
107	293.099	293.22	292.552	0.1858184375	0
108	293.122	293.225	292.546	0.1803178125	0
109	293.139	293.219	292.546	0.17702	0
110	293.147	293.237	292.551	0.17925125	0
111	293.151	293.228	292.54	0.1797021875	0
112	293.164	293.225	292.544	0.1829975	0
114	293.189	293.239	292.533	0.1846053125	0
115	293.182	293.243	292.522	0.1921334375	0
116	293.199	293.259	292.536	0.1919990625	0
117	293.213	293.257	292.534	0.1902009375	0
118	293.225	293.266	292.546	0.19367375	0
119	293.23	293.265	292.537	0.187603125	0.05934715
120	293.249	293.295	292.546	0.1890659375	0.1210383
121	293.256	293.3	292.556	0.1900621875	0
122	293.265	293.301	292.54	0.189958125	0
123	293.285	293.308	292.529	0.1889459375	0
124	293.294	293.324	292.553	0.189339375	0
125	293.311	293.319	292.536	0.1888146875	0
126	293.311	293.325	292.527	0.189131875	0
127	293.312	293.32	292.539	0.1889959375	0
128	293.324	293.339	292.549	0.189968125	0
129	293.329	293.325	292.524	0.1868040625	0
130	293.335	293.333	292.521	0.185275625	0
131	293.34	293.334	292.527	0.1882146875	0
132	293.335	293.34	292.539	0.1880221875	0
133	293.355	293.353	292.539	0.1878540625	0
134	293.349	293.351	292.545	0.1893665625	0
135	293.363	293.365	292.531	0.188159375	0
136	293.358	293.359	292.535	0.1825990625	0
138	293.381	293.368	292.545	0.18281	0
139	293.359	293.369	292.546	0.187579375	0
140	293.366	293.363	292.546	0.1837884375	0
141	293.381	293.378	292.576	0.188201875	0
142	293.378	293.379	292.555	0.1821653125	0
143	293.389	293.385	292.581	0.1887475	0
144	293.389	293.393	292.574	0.18713125	0
145	293.381	293.376	292.577	0.18853	0
146	293.39	293.393	292.583	0.18773	0
147	293.391	293.388	292.577	0.1846803125	0
148	293.393	293.395	292.585	0.18882875	0
149	293.413	293.405	292.608	0.1888003125	0
150	293.406	293.411	292.599	0.18586125	0
151	293.421	293.422	292.625	0.1861628125	0
152	293.415	293.419	292.607	0.188535625	0
153	293.427	293.425	292.618	0.1870178125	0
154	293.422	293.44	292.594	0.184546875	0
155	293.435	293.437	292.601	0.18253375	0
156	293.444	293.448	292.6	0.184379375	0
157	293.453	293.456	292.582	0.18282875	0
158	293.453	293.459	292.586	0.1811096875	0
159	293.462	293.453	292.597	0.18623625	0.05934715
160	293.451	293.466	292.603	0.18862375	0
162	293.458	293.456	292.599	0.1898125	0
163	293.475	293.472	292.61	0.1925284375	0
164	293.482	293.467	292.608	0.189695625	0
165	293.466	293.474	292.602	0.1870990625	0
166	293.476	293.485	292.589	0.1881340625	0
167	293.487	293.503	292.596	0.1926796875	0
168	293.493	293.496	292.594	0.190508125	0.18272945
169	293.497	293.507	292.603	0.185509375	0
170	293.492	293.507	292.591	0.18580875	0
171	293.505	293.505	292.585	0.19151375	0
172	293.506	293.514	292.584	0.185775625	0
173	293.523	293.519	292.594	0.1889803125	0
174	293.523	293.527	292.602	0.18742875	0
175	293.506	293.513	292.585	0.1856375	0
176	293.516	293.517	292.584	0.1834634375	0
177	293.539	293.538	292.585	0.18444875	0
178	293.532	293.524	292.573	0.1912821875	0
179	293.516	293.523	292.583	0.186734375	0
180	293.534	293.528	292.566	0.18747375	0
181	293.537	293.529	292.575	0.1872265625	0
182	293.543	293.525	292.576	0.1876425	0
183	293.534	293.533	292.577	0.1853540625	0
184	293.545	293.525	292.563	0.1886109375	0
185	293.547	293.527	292.559	0.1870375	0
187	293.562	293.541	292.569	0.187735625	0
188	293.565	293.537	292.553	0.186649375	0
189	293.566	293.539	292.554	0.188660625	0
190	293.563	293.542	292.546	0.185091875	0.1210383
191	293.564	293.534	292.545	0.188071875	0
192	293.564	293.545	292.547	0.1876440625	0.05934715
193	293.558	293.544	292.542	0.187296875	0
194	293.572	293.556	292.55	0.1867846875	0
195	293.578	293.555	292.552	0.1862890625	0.2444206
196	293.582	293.565	292.554	0.185521875	0.56521458
197	293.576	293.564	292.556	0.188823125	0
198	293.575	293.562	292.577	0.18795875	0
199	293.593	293.573	292.587	0.185399375	0
200	293.59	293.577	292.575	0.1861240625	0
201	293.601	293.58	292.58	0.186611875	0
202	293.586	293.572	292.565	0.189513125	0.05934715
203	293.608	293.606	292.59	0.18808875	0
204	293.593	293.589	292.585	0.18551625	0
205	293.599	293.605	292.578	0.1884075	0
206	293.599	293.589	292.582	0.183284375	0
207	293.611	293.593	292.588	0.18497	0
208	293.609	293.603	292.599	0.1851796875	0
209	293.609	293.61	292.605	0.183900625	0
210	293.627	293.608	292.615	0.1852553125	0
212	293.61	293.588	292.611	0.1872421875	0
213	293.617	293.6	292.612	0.1847103125	0.18272945
214	293.632	293.609	292.615	0.1909375	0.18272945
215	293.624	293.609	292.602	0.1876453125	0
216	293.619	293.606	292.585	0.1874246875	0
217	293.635	293.611	292.591	0.1874371875	0
218	293.63	293.605	292.576	0.1930025	0.05934715
219	293.633	293.607	292.583	0.1911271875	0
220	293.632	293.616	292.571	0.181095	0
221	293.647	293.627	292.57	0.1878809375	0.18272945
222	293.65	293.61	292.547	0.1889215625	0
223	293.638	293.614	292.558	0.1868753125	0
224	293.646	293.622	292.552	0.1913378125	0
225	293.636	293.628	292.551	0.1869046875	0.05934715
226	293.645	293.62	292.54	0.1879571875	0.75028803
227	293.64	293.611	292.524	0.1858915625	0
228	293.647	293.609	292.519	0.18577	0
229	293.637	293.612	292.514	0.1893265625	0.2444206
230	293.652	293.615	292.516	0.1907975	0
231	293.639	293.617	292.493	0.1870053125	0
232	293.637	293.619	292.524	0.189455625	0
233	293.645	293.616	292.537	0.186539375	0
234	293.643	293.633	292.516	0.1888259375	0
236	293.648	293.62	292.526	0.186010625	0
237	293.649	293.623	292.525	0.192595	0
238	293.657	293.629	292.533	0.187160625	0
239	293.644	293.638	292.542	0.1873234375	0
240	293.66	293.649	292.551	0.1902153125	0.05934715
241	293.655	293.656	292.53	0.18648375	0
242	293.658	293.641	292.538	0.186973125	0
243	293.653	293.656	292.544	0.18730375	0
244	293.673	293.656	292.553	0.186368125	0
245	293.658	293.655	292.541	0.189789375	0.05934715
246	293.682	293.683	292.58	0.18942125	0
247	293.666	293.666	292.565	0.191021875	0
248	293.684	293.668	292.569	0.192630625	0
249	293.691	293.679	292.566	0.188485625	0
250	293.689	293.697	292.557	0.19213625	0
251	293.694	293.695	292.55	0.1848703125	0.05934715
252	293.698	293.708	292.548	0.187320625	0
253	293.687	293.705	292.548	0.1850125	0
254	293.701	293.707	292.556	0.18854125	0
255	293.708	293.704	292.547	0.185971875	0
256	293.72	293.707	292.565	0.1850221875	0.1210383
257	293.705	293.706	292.569	0.1863696875	0
258	293.703	293.705	292.562	0.18609375	0
259	293.721	293.711	292.585	0.1858265625	0
261	293.717	293.708	292.591	0.1835171875	0
262	293.723	293.7	292.59	0.18430875	0
263	293.725	293.712	292.606	0.1850809375	0.50352343
264	293.721	293.703	292.602	0.186806875	0
265	293.732	293.721	292.587	0.17951375	0
266	293.749	293.72	292.586	0.1767134375	0
267	293.743	293.706	292.575	0.178295	0
268	293.73	293.697	292.562	0.18889875	0
269	293.731	293.694	292.588	0.187298125	0
270	293.732	293.699	292.588	0.1892590625	0
271	293.735	293.697	292.57	0.187824375	0
272	293.741	293.696	292.573	0.185615625	0
273	293.722	293.698	292.564	0.1889503125	0
274	293.724	293.716	292.556	0.1887903125	0
275	293.745	293.72	292.559	0.19131125	0
276	293.739	293.711	292.548	0.1857203125	0.1210383
277	293.739	293.71	292.546	0.192108125	0
278	293.731	293.72	292.565	0.188730625	0
279	293.748	293.724	292.58	0.1843753125	0
280	293.743	293.719	292.593	0.1831046875	0
281	293.746	293.722	292.606	0.1872478125	0.05934715
282	293.755	293.719	292.6	0.185075625	0
283	293.752	293.716	292.62	0.1858184375	0
285	293.733	293.702	292.601	0.1868809375	0.05934715
286	293.74	293.706	292.606	0.1827296875	0
287	293.729	293.694	292.593	0.1851521875	0
288	293.739	293.701	292.598	0.1801659375	0.18272945
289	293.734	293.698	292.617	0.18111625	0
290	293.73	293.689	292.617	0.1830990625	0
291	293.739	293.688	292.628	0.1821571875	0
292	293.735	293.692	292.645	0.1933203125	0
293	293.731	293.685	292.635	0.19158125	0
294	293.72	293.681	292.615	0.1863934375	0
295	293.708	293.686	292.611	0.1856790625	0
296	293.716	293.684	292.596	0.18829	0
297	293.727	293.7	292.615	0.1881440625	0
298	293.739	293.717	292.618	0.18745	0
299	293.74	293.711	292.636	0.1916884375	0.1210383
300	293.737	293.718	292.655	0.18546125	0
301	293.74	293.713	292.656	0.189201875	0
302	293.731	293.716	292.65	0.192725625	0
303	293.745	293.742	292.666	0.1879671875	0
304	293.749	293.718	292.668	0.1860546875	0
305	293.733	293.727	292.646	0.1874809375	0
306	293.74	293.729	292.652	0.190561875	0
307	293.745	293.734	292.629	0.189359375	0
308	293.755	293.735	292.637	0.1894328125	0
310	293.737	293.736	292.624	0.1943421875	0
311	293.767	293.747	292.648	0.18543375	0
312	293.746	293.724	292.637	0.1907728125	0
313	293.743	293.74	292.658	0.1926603125	0.1210383
314	293.759	293.742	292.66	0.186553125	0
315	293.776	293.744	292.657	0.188695	0
316	293.755	293.742	292.635	0.18775125	0
317	293.751	293.74	292.635	0.1896078125	0
318	293.767	293.754	292.648	0.1926484375	0
319	293.782	293.744	292.669	0.1889303125	0
320	293.764	293.744	292.671	0.1880109375	0
321	293.781	293.767	292.67	0.189695625	0
322	293.763	293.736	292.669	0.1864128125	0.1210383
323	293.768	293.741	292.653	0.1886778125	0
324	293.785	293.749	292.662	0.18743875	0
325	293.769	293.743	292.655	0.186514375	0
326	293.763	293.731	292.643	0.18581	0
327	293.766	293.743	292.651	0.183264375	0
328	293.773	293.739	292.68	0.18833375	0
329	293.781	293.749	292.676	0.189339375	0
330	293.773	293.752	292.665	0.18800375	0
331	293.77	293.756	292.686	0.1868278125	0
332	293.778	293.757	292.677	0.1867565625	0.05934715
333	293.777	293.756	292.683	0.1905503125	0
335	293.78	293.761	292.692	0.1891046875	0
336	293.788	293.764	292.691	0.18949	0
337	293.787	293.767	292.695	0.1894084375	0
338	293.79	293.771	292.689	0.1938225	0.2444206
339	293.786	293.764	292.666	0.189628125	0.1210383
340	293.773	293.767	292.627	0.1918959375	0
341	293.791	293.769	292.629	0.1895359375	0
342	293.791	293.775	292.626	0.189348125	0
343	293.787	293.775	292.635	0.1889915625	0
344	293.789	293.761	292.63	0.18476375	0
345	293.791	293.781	292.659	0.185828125	0
346	293.787	293.779	292.655	0.187665	0
347	293.798	293.779	292.664	0.1872828125	0
348	293.799	293.789	292.665	0.1868221875	0.42949405
349	293.797	293.772	292.641	0.182953125	0
350	293.792	293.773	292.641	0.192083125	0.05934715
351	293.799	293.774	292.635	0.1919546875	0
352	293.811	293.782	292.615	0.191969375	0
353	293.807	293.777	292.613	0.188265625	0.3678029
354	293.817	293.788	292.611	0.1881128125	0
355	293.798	293.773	292.59	0.1862571875	0
356	293.807	293.791	292.618	0.18998125	0
357	293.816	293.778	292.619	0.186889375	0
359	293.805	293.772	292.604	0.19334875	0
360	293.818	293.778	292.613	0.18888875	0
361	293.809	293.774	292.619	0.1901315625	0
362	293.803	293.767	292.607	0.190290625	0
363	293.807	293.764	292.597	0.191860625	0
364	293.808	293.789	292.59	0.18708375	0
365	293.793	293.753	292.601	0.186698125	0.05934715
366	293.809	293.769	292.618	0.1894528125	0
367	293.81	293.768	292.638	0.18750625	0
368	293.818	293.773	292.632	0.187274375	0
369	293.802	293.771	292.644	0.18511375	0
370	293.822	293.766	292.657	0.188410625	0
371	293.798	293.77	292.65	0.1868140625	0
372	293.802	293.753	292.643	0.189173125	0
373	293.808	293.766	292.642	0.18839625	0.05934715
374	293.798	293.755	292.626	0.187585	0
375	293.802	293.757	292.614	0.1895390625	0
376	293.799	293.761	292.627	0.1849659375	0
377	293.8	293.748	292.617	0.188923125	0
378	293.8	293.759	292.622	0.18783	0
379	293.801	293.765	292.626	0.18728125	0
380	293.791	293.761	292.618	0.1861353125	0.18272945
381	293.802	293.769	292.62	0.1859428125	0.1210383
382	293.796	293.758	292.617	0.1910525	0
384	293.791	293.762	292.607	0.1876453125	0.18272945
385	293.794	293.778	292.62	0.1892978125	0
386	293.791	293.762	292.612	0.18594	0
387	293.802	293.771	292.618	0.1851371875	0
388	293.791	293.763	292.609	0.1860784375	0
389	293.8	293.764	292.606	0.1845684375	0
390	293.794	293.774	292.624	0.1864059375	0
391	293.793	293.768	292.605	0.1888646875	0
392	293.806	293.77	292.62	0.1911915625	0
393	293.804	293.758	292.613	0.1852496875	0
394	293.797	293.752	292.601	0.187746875	0.1210383
395	293.791	293.761	292.615	0.191358125	0
396	293.798	293.766	292.612	0.1924128125	0
397	293.79	293.763	292.581	0.1894871875	0
398	293.8	293.766	292.582	0.189513125	0
399	293.803	293.759	292.574	0.193900625	0
400	293.794	293.763	292.55	0.19229	0
401	293.798	293.76	292.572	0.190153125	0
402	293.8	293.765	292.585	0.1890659375	0
403	293.795	293.763	292.585	0.1916590625	0
404	293.795	293.763	292.579	0.1882515625	0
405	293.795	293.765	292.594	0.1894959375	0
406	293.781	293.738	292.579	0.18940125	0
408	293.767	293.755	292.585	0.1885996875	0.05934715
409	293.791	293.759	292.6	0.18597875	0
410	293.803	293.76	292.609	0.18999125	0
411	293.779	293.756	292.597	0.1881665625	0
412	293.801	293.774	292.623	0.188751875	0
413	293.785	293.761	292.598	0.19078	0
414	293.803	293.761	292.616	0.190731875	0
415	293.797	293.77	292.6	0.1885228125	0
416	293.796	293.762	292.61	0.1903803125	0
417	293.778	293.748	292.593	0.187758125	0
418	293.806	293.771	292.618	0.18376	0
419	293.801	293.763	292.614	0.1884971875	0
420	293.801	293.755	292.624	0.1871103125	0
421	293.785	293.752	292.612	0.1837571875	0.1210383
422	293.791	293.745	292.613	0.188423125	0
423	293.805	293.752	292.604	0.1859040625	0
424	293.79	293.76	292.59	0.1873696875	0
425	293.786	293.745	292.609	0.1883621875	0
426	293.788	293.758	292.645	0.1880065625	0
427	293.797	293.759	292.647	0.1877778125	0
428	293.792	293.77	292.652	0.18829125	0
429	293.806	293.771	292.63	0.1853596875	0.30611175
430	293.797	293.775	292.625	0.185629375	0
431	293.804	293.766	292.63	0.190096875	0
433	293.799	293.783	292.64	0.1768734375	0
434	293.808	293.766	292.635	0.164349375	0
435	293.794	293.776	292.638	0.148559375	0.2444206
436	293.802	293.776	292.65	0.1356534375	0
437	293.799	293.771	292.641	0.120779375	0
438	293.776	293.756	292.642	0.1105915625	0
439	293.8	293.779	292.655	0.0898484375	0
440	293.816	293.774	292.654	0.073841875	0
441	293.804	293.771	292.668	0.0587365625	0
442	293.786	293.762	292.641	0.046028125	0
443	293.793	293.776	292.626	0.0335721875	0.3678029
444	293.799	293.782	292.649	0.0251025	0
445	293.796	293.779	292.641	0.019911875	0.18272945
446	293.798	293.773	292.639	0.015708125	0
447	293.795	293.771	292.648	0.013220625	0
448	293.803	293.764	292.666	0.01132125	0
449	293.789	293.773	292.65	0.0096878125	0
450	293.805	293.782	292.65	0.008700625	0
451	293.8	293.767	292.635	0.0075778125	0
452	293.805	293.775	292.638	0.0067278125	0
453	293.799	293.773	292.625	0.0057175	0
454	293.797	293.78	292.635	0.0051390625	0
455	293.794	293.775	292.651	0.0046375	0
456	293.797	293.784	292.649	0.004245625	0
458	293.805	293.767	292.631	0.0039246875	0
459	293.798	293.781	292.634	0.0036775	0
460	293.797	293.786	292.639	0.0034215625	0
461	293.796	293.768	292.624	0.0031253125	0
462	293.801	293.768	292.641	0.00288	0
463	293.793	293.772	292.624	0.00269125	0
464	293.799	293.78	292.625	0.002485625	0
465	293.8	293.778	292.617	0.0022525	0
466	293.791	293.771	292.622	0.0020859375	0
467	293.806	293.775	292.617	0.00194875	0
468	293.816	293.782	292.606	0.001784375	0
469	293.8	293.769	292.597	0.0016596875	0
470	293.805	293.771	292.587	0.001539375	0.05934715
471	293.79	293.762	292.586	0.0013965625	0.05934715
472	293.808	293.787	292.606	0.0012203125	0.2444206
473	293.802	293.782	292.59	0.0010678125	0
474	293.8	293.776	292.587	0.0009596875	0
475	293.789	293.766	292.573	0.000846875	0
476	293.795	293.77	292.586	0.00074625	0
477	293.795	293.768	292.586	0.0006825	0
478	293.783	293.763	292.61	0.000603125	0
479	293.793	293.775	292.632	0.0005834375	0
480	293.803	293.779	292.621	0	0.05934715
482	293.794	293.781	292.619	0	0
483	293.792	293.766	292.607	0.00054875	0
484	293.792	293.773	292.626	0.0005309375	0
485	293.796	293.761	292.636	0.00052125	0
486	293.807	293.778	292.636	0	0
487	293.79	293.772	292.645	0.000436875	0
488	293.794	293.781	292.628	0	0
489	293.797	293.765	292.608	0	0
490	293.804	293.79	292.613	0	0
491	293.793	293.77	292.598	0	0
492	293.785	293.771	292.589	0	0
493	293.793	293.772	292.598	0	0.05934715
494	293.801	293.771	292.597	0	0
495	293.807	293.785	292.6	0	0
496	293.801	293.779	292.588	0	0
497	293.796	293.77	292.584	0	0.05934715
498	293.794	293.771	292.589	0	0
499	293.791	293.779	292.577	0	0
500	293.791	293.772	292.593	0	0
501	293.787	293.772	292.574	0	0
502	293.784	293.751	292.583	0	0
503	293.789	293.767	292.584	0	0
504	293.79	293.776	292.596	0	0
505	293.799	293.773	292.597	0	0
507	293.793	293.77	292.615	0	0
508	293.801	293.766	292.616	0	0
509	293.783	293.76	292.596	0	0
510	293.789	293.76	292.599	0	0.05934715
511	293.795	293.77	292.609	0	0
512	293.785	293.761	292.604	0	0
513	293.798	293.769	292.63	0	0
514	293.786	293.765	292.609	0	0
515	293.786	293.776	292.611	0	0.1210383
516	293.805	293.771	292.604	0	0
517	293.785	293.766	292.6	0	0
518	293.798	293.779	292.61	0	0
519	293.808	293.785	292.612	0	0
520	293.788	293.759	292.601	0	0
521	293.793	293.767	292.594	0	0
522	293.792	293.772	292.598	0	0.1210383
523	293.787	293.775	292.582	0	0
524	293.783	293.769	292.605	0	0
525	293.793	293.757	292.607	0	0
526	293.8	293.759	292.6	0	0
527	293.801	293.764	292.611	0	0
528	293.785	293.76	292.605	0	0
529	293.802	293.772	292.608	0	0.05934715
531	293.799	293.77	292.586	0	0
532	293.801	293.77	292.563	0	0
533	293.782	293.759	292.537	0	0
534	293.789	293.761	292.527	0	0
535	293.776	293.772	292.55	0.0007415625	0.1210383
536	293.772	293.764	292.559	0.0034578125	0
537	293.766	293.743	292.548	0.0109334375	0
538	293.757	293.738	292.522	0.0145509375	0
539	293.767	293.732	292.527	0.0155334375	0
540	293.79	293.745	292.539	0.0165696875	0
541	293.786	293.726	292.534	0.0173440625	0.05934715
542	293.784	293.728	292.534	0.0169234375	0
543	293.781	293.726	292.538	0.0173603125	0
544	293.778	293.718	292.538	0.017490625	0
545	293.772	293.716	292.545	0.0172909375	0
546	293.784	293.719	292.556	0.01769	0
547	293.776	293.718	292.538	0.0179709375	0
548	293.788	293.706	292.547	0.0177640625	0
549	293.776	293.701	292.538	0.017564375	0
550	293.784	293.709	292.551	0.0177434375	0
551	293.779	293.692	292.533	0.0181634375	0
552	293.773	293.7	292.539	0.01777125	0
553	293.782	293.693	292.519	0.0178715625	0.05934715
554	293.774	293.694	292.503	0.0183953125	0
556	293.783	293.7	292.495	0.0179540625	0
557	293.779	293.702	292.474	0.0179475	0.05934715
558	293.782	293.697	292.474	0.018404375	0
559	293.779	293.68	292.471	0.018223125	0
560	293.782	293.701	292.498	0.0180346875	0
561	293.78	293.695	292.51	0.017901875	0
562	293.77	293.703	292.516	0.018356875	0
563	293.782	293.696	292.51	0.018395	0
564	293.792	293.703	292.518	0.01811125	0
565	293.779	293.699	292.508	0.0187221875	0
566	293.791	293.699	292.495	0.0185896875	0
567	293.773	293.704	292.5	0.018548125	0
568	293.79	293.701	292.505	0.0182940625	0
569	293.783	293.706	292.489	0.0186371875	0
570	293.787	293.699	292.492	0.0187315625	0
571	293.775	293.693	292.503	0.0185203125	0
572	293.776	293.694	292.521	0.0177771875	0
573	293.775	293.694	292.511	0.0171475	0.1210383
574	293.774	293.684	292.53	0.0168375	0
575	293.781	293.657	292.527	0.017556875	0
576	293.772	293.635	292.524	0.017535	0
577	293.774	293.625	292.518	0.0178953125	0.2444206
578	293.782	293.634	292.513	0.0179521875	0.05934715
580	293.779	293.62	292.527	0.01825	0
581	293.772	293.609	292.519	0.0181190625	0
582	293.782	293.615	292.532	0.018310625	0
583	293.777	293.61	292.54	0.018438125	0
584	293.764	293.611	292.532	0.0182996875	0
585	293.784	293.623	292.538	0.018205	0
586	293.776	293.614	292.525	0.0181484375	0
587	293.761	293.616	292.516	0.018655625	0.3678029
588	293.781	293.622	292.518	0.0178434375	0
589	293.766	293.61	292.486	0.018354375	0
590	293.76	293.627	292.481	0.0181840625	0
591	293.783	293.639	292.485	0.0184559375	0
592	293.769	293.626	292.469	0.0182246875	0
593	293.75	293.617	292.48	0.0186425	0.05934715
594	293.754	293.632	292.469	0.018333125	0
595	293.76	293.641	292.463	0.0184484375	0
596	293.761	293.642	292.462	0.018176875	0
597	293.76	293.636	292.45	0.01865625	0
598	293.755	293.633	292.433	0.0187325	0
599	293.755	293.633	292.424	0.0185578125	0
600	293.749	293.635	292.432	0.0188565625	0
601	293.751	293.636	292.432	0.018723125	0
602	293.764	293.642	292.439	0.01775125	0
603	293.752	293.647	292.441	0.0185609375	0
605	293.752	293.644	292.452	0.018293125	0
606	293.749	293.647	292.444	0.017898125	0
607	293.74	293.641	292.432	0.0180178125	0
608	293.751	293.654	292.431	0.0179346875	0
609	293.753	293.644	292.438	0.01771	0
610	293.743	293.643	292.441	0.0180296875	0.1210383
611	293.749	293.644	292.45	0.018255625	0.42949405
612	293.749	293.65	292.451	0.0178559375	0
613	293.746	293.646	292.446	0.0183459375	0
614	293.729	293.646	292.453	0.018760625	0
615	293.739	293.642	292.437	0.0183315625	0.05934715
616	293.726	293.638	292.461	0.018681875	0
617	293.735	293.644	292.471	0.0182703125	0
618	293.739	293.644	292.493	0.018723125	0
619	293.742	293.642	292.504	0.0184846875	0
620	293.747	293.651	292.51	0.018840625	0
621	293.736	293.636	292.5	0.0186553125	0
622	293.727	293.633	292.487	0.0190234375	0
623	293.718	293.633	292.472	0.0183865625	0
624	293.723	293.64	292.457	0.0183253125	0
625	293.726	293.633	292.448	0.018	0
626	293.715	293.639	292.448	0.0177578125	0
627	293.712	293.642	292.457	0.0182459375	0
629	293.701	293.636	292.465	0.01807875	0
630	293.707	293.634	292.48	0.017875	0
631	293.721	293.654	292.489	0.018245	0.05934715
632	293.703	293.637	292.497	0.018399375	0
633	293.705	293.632	292.489	0.018381875	0
634	293.709	293.634	292.499	0.018605	0
635	293.712	293.631	292.476	0.0189153125	0
636	293.693	293.63	292.469	0.0188840625	0
637	293.707	293.637	292.483	0.018546875	0
638	293.716	293.627	292.495	0.0188971875	0
639	293.686	293.635	292.477	0.0190296875	0
640	293.711	293.644	292.499	0.018974375	0
641	293.699	293.636	292.492	0.019303125	0
642	293.704	293.651	292.496	0.0194059375	0
643	293.699	293.629	292.474	0.01904875	0
644	293.696	293.628	292.489	0.0190203125	0
645	293.696	293.638	292.487	0.01881625	0.18272945
646	293.688	293.631	292.483	0.0189075	0.05934715
647	293.698	293.654	292.491	0.019059375	0
648	293.702	293.639	292.476	0.018913125	0
649	293.699	293.639	292.498	0.0186396875	0
