Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)
11:28:45 AM	42.150	29.937	19.862	73.750	72.734	70.613	69.757	69.353	69.220	68.957	69.547	68.350	68.471	68.192	67.870	67.584	67.677	-55199.741	67.428	1373.246	1373.246	1373.120	1373.120	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:46 AM	42.152	29.803	19.861	73.719	72.704	70.741	69.775	69.307	69.272	68.943	69.507	68.289	68.367	68.193	67.920	67.488	67.657	-55201.388	67.435	1373.250	1373.250	1373.124	1373.124	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:47 AM	42.129	29.609	19.859	73.677	72.686	70.847	69.801	69.298	69.275	68.937	69.459	68.390	68.333	68.158	67.892	67.523	67.674	-55199.886	67.413	1373.251	1373.251	1373.125	1373.125	0.000	5.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:48 AM	42.117	29.702	19.837	73.658	72.681	70.889	69.835	69.330	69.353	68.991	69.451	68.458	68.101	68.173	67.935	67.607	67.747	-55201.060	67.425	1373.247	1373.247	1373.121	1373.121	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:49 AM	42.098	29.929	19.819	73.635	72.665	70.951	69.845	69.353	69.367	69.004	69.450	68.445	68.058	68.137	67.949	67.621	67.718	-55200.253	67.430	1373.247	1373.247	1373.121	1373.121	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:50 AM	42.086	29.982	19.812	73.610	72.659	70.963	69.855	69.372	69.376	68.992	69.472	68.435	68.042	68.088	67.987	67.724	67.652	-55199.314	67.405	1373.253	1373.253	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:51 AM	42.085	30.254	19.815	73.611	72.658	70.955	69.892	69.414	69.395	69.062	69.448	68.445	68.100	68.106	68.015	67.743	67.719	-55201.375	67.408	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:52 AM	42.088	30.490	19.793	73.636	72.644	70.994	69.888	69.431	69.424	69.105	69.452	68.371	68.113	68.093	68.035	67.663	67.720	-55201.257	67.430	1373.253	1373.253	1373.127	1373.127	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:53 AM	42.083	30.321	19.793	73.668	72.620	70.970	69.920	69.415	69.450	69.119	69.454	68.341	68.144	68.100	68.032	67.714	67.644	-55200.787	67.444	1373.254	1373.254	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:54 AM	42.075	29.918	19.781	73.704	72.600	70.979	69.939	69.420	69.466	69.104	69.462	68.359	68.234	68.153	68.018	67.736	67.594	-55201.078	67.447	1373.259	1373.259	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:55 AM	42.048	29.642	19.771	73.736	72.617	71.031	69.948	69.414	69.479	69.079	69.464	68.460	68.291	68.217	68.030	67.847	67.573	-55201.760	67.454	1373.253	1373.253	1373.127	1373.127	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:56 AM	42.027	29.487	19.760	73.750	72.651	71.045	69.947	69.432	69.467	69.048	69.472	68.490	68.373	68.249	68.028	67.977	67.584	-55200.180	67.450	1373.255	1373.255	1373.130	1373.130	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:57 AM	42.025	29.448	19.748	73.777	72.692	71.033	69.962	69.448	69.470	69.085	69.502	68.528	68.551	68.265	68.034	67.934	67.615	-55202.484	67.447	1373.256	1373.256	1373.130	1373.130	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:58 AM	42.003	29.450	19.735	73.779	72.731	70.980	69.953	69.453	69.457	69.098	69.526	68.537	68.670	68.254	68.032	67.853	67.684	-55198.684	67.418	1373.252	1373.252	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:28:59 AM	41.997	29.467	19.726	73.803	72.784	70.962	69.921	69.470	69.461	69.116	69.572	68.627	68.794	68.246	68.042	67.797	67.642	-55199.659	67.446	1373.253	1373.253	1373.127	1373.127	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:00 AM	42.000	29.623	19.719	73.832	72.830	70.967	69.957	69.503	69.461	69.145	69.610	68.680	68.796	68.275	68.105	67.786	67.655	-55201.934	67.454	1373.258	1373.258	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:01 AM	41.988	29.583	19.706	73.846	72.856	70.939	70.002	69.561	69.460	69.149	69.631	68.693	68.801	68.275	68.169	67.761	67.686	-55202.842	67.449	1373.254	1373.254	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:02 AM	41.995	29.583	19.702	73.845	72.810	70.898	69.850	69.587	69.455	69.153	69.653	68.685	68.766	68.275	68.229	67.743	67.649	-55199.714	67.448	1373.253	1373.253	1373.127	1373.127	0.000	555555.556	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:03 AM	41.973	29.720	19.687	73.842	72.758	70.879	69.799	69.608	69.459	69.143	69.671	68.691	68.747	68.263	68.248	67.735	67.607	-55199.511	67.439	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:04 AM	41.945	29.915	19.682	73.821	72.740	70.857	69.779	69.614	69.459	69.123	69.697	68.668	68.729	68.267	68.240	67.734	67.607	-55198.685	67.422	1373.252	1373.252	1373.127	1373.127	0.000	2.857	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:05 AM	41.918	30.325	19.680	73.817	72.738	70.823	69.808	69.614	69.469	69.117	69.681	68.665	68.709	68.263	68.231	67.745	67.641	-55197.282	67.409	1373.250	1373.250	1373.124	1373.124	0.000	9.999	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:06 AM	41.929	30.790	19.680	73.824	72.761	70.825	69.887	69.633	69.483	69.148	69.688	68.708	68.692	68.293	68.226	67.779	67.685	-55200.982	67.427	1373.258	1373.258	1373.133	1373.133	0.000	19.998	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:07 AM	41.926	30.864	19.667	73.799	72.776	70.797	69.844	69.630	69.468	69.142	69.666	68.694	68.647	68.316	68.150	67.800	67.680	-55199.795	67.442	1373.252	1373.252	1373.127	1373.127	0.000	2.400	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:08 AM	41.947	30.823	19.657	73.780	72.800	70.812	69.826	69.627	69.454	69.161	69.669	68.710	68.611	68.338	68.028	67.820	67.675	-55200.509	67.485	1373.254	1373.254	1373.128	1373.128	0.000	1.428	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:10 AM	41.945	30.719	19.653	73.761	72.805	70.805	69.871	69.635	69.467	69.172	69.682	68.719	68.571	68.368	68.040	67.895	67.662	-55201.559	67.485	1373.256	1373.256	1373.130	1373.130	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:11 AM	41.919	30.906	19.642	73.763	72.816	70.806	69.903	69.642	69.491	69.179	69.703	68.721	68.573	68.366	68.047	67.933	67.699	-55202.341	67.482	1373.249	1373.249	1373.123	1373.123	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:12 AM	41.922	30.908	19.645	73.732	72.805	70.787	69.902	69.629	69.510	69.171	69.683	68.696	68.555	68.337	68.052	67.921	67.694	-55199.182	67.492	1373.250	1373.250	1373.124	1373.124	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:13 AM	41.917	30.820	19.640	73.734	72.829	70.793	69.920	69.627	69.546	69.185	69.701	68.710	68.573	68.356	68.073	67.945	67.721	-55202.177	67.520	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:14 AM	41.919	30.814	19.632	73.723	72.831	70.804	69.940	69.621	69.563	69.202	69.690	68.710	68.480	68.345	68.107	67.954	67.711	-55202.678	67.546	1373.256	1373.256	1373.130	1373.130	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:15 AM	41.910	30.758	19.632	73.726	72.833	70.796	69.963	69.619	69.547	69.201	69.682	68.698	68.392	68.317	68.141	67.918	67.750	-55200.699	67.566	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:16 AM	41.908	30.781	19.617	73.727	72.845	70.796	69.984	69.614	69.549	69.207	69.691	68.702	68.351	68.302	68.090	67.942	67.766	-55202.071	67.562	1373.249	1373.249	1373.123	1373.123	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:17 AM	41.879	30.826	19.608	73.756	72.847	70.795	69.997	69.600	69.546	69.204	69.690	68.692	68.329	68.282	68.120	67.940	67.758	-55201.512	67.552	1373.250	1373.250	1373.124	1373.124	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:18 AM	41.893	30.949	19.606	73.811	72.842	70.793	70.003	69.595	69.547	69.215	69.698	68.646	68.365	68.294	68.186	67.941	67.751	-55201.644	67.555	1373.252	1373.252	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:19 AM	41.915	30.970	19.589	73.860	72.855	70.798	70.014	69.586	69.554	69.220	69.707	68.634	68.367	68.291	68.220	67.963	67.728	-55202.626	67.559	1373.252	1373.252	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:20 AM	41.924	31.060	19.609	73.892	72.839	70.792	70.016	69.595	69.534	69.216	69.698	68.580	68.349	68.280	68.163	67.943	67.719	-55200.411	67.580	1373.259	1373.259	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:21 AM	41.904	31.295	19.593	73.936	72.837	70.794	70.018	69.597	69.532	69.224	69.711	68.573	68.383	68.291	68.149	67.935	67.751	-55201.198	67.593	1373.252	1373.252	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:22 AM	41.916	31.389	19.579	73.967	72.825	70.795	70.015	69.601	69.516	69.210	69.706	68.577	68.430	68.288	68.160	67.926	67.757	-55200.699	67.580	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:23 AM	41.920	31.418	19.592	74.002	72.815	70.797	70.028	69.622	69.497	69.218	69.660	68.599	68.495	68.295	68.175	67.932	67.755	-55201.597	67.558	1373.262	1373.262	1373.136	1373.136	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:24 AM	41.908	31.226	19.579	74.001	72.794	70.816	70.037	69.603	69.440	69.209	69.616	68.580	68.568	68.303	68.186	67.939	67.751	-55201.857	67.558	1373.255	1373.255	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:25 AM	41.904	31.061	19.566	74.015	72.769	70.810	70.036	69.595	69.405	69.172	69.635	68.610	68.568	68.310	68.212	67.910	67.768	-55202.533	67.573	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:26 AM	41.898	30.962	19.561	74.000	72.739	70.822	70.037	69.558	69.425	69.154	69.613	68.643	68.455	68.318	68.224	67.877	67.752	-55202.928	67.594	1373.252	1373.252	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:27 AM	41.909	30.920	19.553	73.984	72.702	70.816	70.030	69.529	69.449	69.140	69.632	68.649	68.478	68.329	68.190	67.800	67.753	-55202.232	67.611	1373.253	1373.253	1373.127	1373.127	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:28 AM	41.897	30.863	19.543	73.951	72.662	70.808	70.025	69.527	69.457	69.106	69.640	68.672	68.454	68.342	68.110	67.733	67.754	-55200.000	67.605	1373.251	1373.251	1373.125	1373.125	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:29 AM	41.907	30.808	19.552	73.870	72.623	70.819	70.028	69.569	69.482	69.123	69.669	68.721	68.457	68.381	68.072	67.736	67.802	-55202.944	67.652	1373.253	1373.253	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:30 AM	41.897	30.751	19.543	73.804	72.577	70.811	70.026	69.589	69.489	69.106	69.670	68.743	68.334	68.374	68.031	67.727	67.754	-55200.681	67.694	1373.258	1373.258	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:31 AM	41.880	31.016	19.543	73.784	72.545	70.813	70.029	69.601	69.496	69.112	69.684	68.763	68.356	68.363	68.024	67.716	67.748	-55201.222	67.753	1373.260	1373.260	1373.134	1373.134	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:32 AM	41.861	31.089	19.527	73.773	72.536	70.817	70.030	69.620	69.506	69.124	69.694	68.758	68.372	68.372	68.033	67.717	67.752	-55201.703	67.791	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:34 AM	41.894	31.041	19.529	73.763	72.548	70.819	70.051	69.629	69.507	69.158	69.697	68.697	68.392	68.379	68.000	67.715	67.743	-55201.607	67.713	1373.262	1373.262	1373.135	1373.135	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:35 AM	41.888	31.108	19.527	73.746	72.588	70.824	70.041	69.646	69.502	69.147	69.698	68.675	68.461	68.399	67.982	67.700	67.750	-55201.301	67.704	1373.258	1373.258	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:36 AM	41.887	31.088	19.541	73.740	72.659	70.838	70.052	69.668	69.521	69.156	69.714	68.670	68.447	68.436	68.000	67.724	67.761	-55203.831	67.759	1373.262	1373.262	1373.136	1373.136	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:37 AM	41.887	31.090	19.517	73.725	72.723	70.827	70.047	69.661	69.534	69.161	69.702	68.635	68.447	68.440	67.984	67.702	67.752	-55201.363	67.777	1373.258	1373.258	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:38 AM	41.888	31.044	19.508	73.722	72.775	70.835	70.049	69.678	69.542	69.164	69.712	68.638	68.476	68.431	68.005	67.691	67.759	-55201.312	67.806	1373.258	1373.258	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:39 AM	41.887	30.933	19.512	73.729	72.814	70.829	70.045	69.679	69.547	69.165	69.720	68.642	68.565	68.450	68.025	67.698	67.761	-55201.507	67.811	1373.256	1373.256	1373.130	1373.130	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:40 AM	41.879	30.858	19.504	73.744	72.845	70.853	70.056	69.690	69.566	69.188	69.717	68.667	68.618	68.458	68.044	67.709	67.774	-55202.800	67.831	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:41 AM	41.864	30.934	19.499	73.748	72.868	70.860	70.069	69.691	69.569	69.212	69.726	68.673	68.554	68.459	68.031	67.712	67.792	-55202.884	67.790	1373.256	1373.256	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:42 AM	41.852	30.948	19.489	73.756	72.887	70.854	70.059	69.687	69.572	69.258	69.726	68.667	68.546	68.447	68.033	67.700	67.796	-55201.090	67.752	1373.255	1373.255	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:43 AM	41.832	30.803	19.496	73.760	72.923	70.853	70.067	69.693	69.571	69.279	69.737	68.664	68.601	68.460	68.065	67.719	67.801	-55201.593	67.752	1373.259	1373.259	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:44 AM	41.852	31.050	19.492	73.769	72.954	70.848	70.072	69.688	69.591	69.293	69.741	68.652	68.642	68.462	68.089	67.740	67.810	-55201.369	67.747	1373.254	1373.254	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:45 AM	41.879	31.190	19.501	73.774	72.961	70.855	70.073	69.700	69.599	69.303	69.746	68.641	68.613	68.459	68.151	67.764	67.809	-55202.274	67.733	1373.260	1373.260	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:46 AM	41.877	31.113	19.486	73.773	72.940	70.853	70.078	69.693	69.609	69.304	69.748	68.646	68.575	68.455	68.166	67.796	67.825	-55202.546	67.730	1373.259	1373.259	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:47 AM	41.864	30.967	19.482	73.777	72.887	70.834	70.068	69.692	69.596	69.319	69.744	68.622	68.558	68.434	68.183	67.802	67.836	-55201.377	67.713	1373.253	1373.253	1373.126	1373.126	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:48 AM	41.871	30.873	19.490	73.777	72.817	70.838	70.061	69.686	69.586	69.332	69.754	68.626	68.557	68.415	68.150	67.813	67.828	-55201.587	67.699	1373.259	1373.259	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:49 AM	41.868	31.098	19.495	73.773	72.757	70.815	70.068	69.706	69.521	69.349	69.776	68.631	68.577	68.399	68.151	67.830	67.841	-55203.202	67.695	1373.264	1373.264	1373.137	1373.137	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:50 AM	41.846	31.242	19.481	73.764	72.657	70.790	70.032	69.680	69.478	69.322	69.770	68.632	68.630	68.400	68.157	67.799	67.838	-55201.841	67.675	1373.258	1373.258	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:51 AM	41.843	32.021	19.488	73.770	72.623	70.754	69.997	69.671	69.470	69.299	69.758	68.666	68.669	68.374	68.195	67.770	67.838	-55201.251	67.685	1373.257	1373.257	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:52 AM	41.847	32.221	19.484	73.759	72.592	70.729	69.998	69.681	69.476	69.275	69.750	68.717	68.668	68.397	68.257	67.781	67.821	-55201.579	67.709	1373.257	1373.257	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:53 AM	41.839	32.191	19.490	73.740	72.560	70.725	70.013	69.674	69.470	69.225	69.751	68.706	68.661	68.400	68.276	67.786	67.863	-55201.239	67.723	1373.258	1373.258	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:54 AM	41.853	32.005	19.480	73.620	72.548	70.731	70.006	69.653	69.470	69.171	69.759	68.667	68.700	68.427	68.291	67.782	67.892	-55200.547	67.728	1373.255	1373.255	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:55 AM	41.859	31.710	19.479	73.523	72.560	70.733	70.013	69.623	69.479	69.132	69.772	68.705	68.724	68.442	68.279	67.803	67.910	-55201.330	67.702	1373.256	1373.256	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:56 AM	41.885	31.147	19.474	73.562	72.563	70.731	70.005	69.612	69.470	69.135	69.769	68.731	68.744	68.449	68.233	67.860	67.897	-55201.255	67.681	1373.258	1373.258	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:57 AM	41.877	31.112	19.477	73.623	72.611	70.748	69.999	69.595	69.470	69.132	69.758	68.728	68.760	68.435	68.216	67.909	67.908	-55201.103	67.670	1373.261	1373.261	1373.134	1373.134	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:29:59 AM	41.881	31.060	19.487	73.699	72.657	70.753	70.012	69.607	69.465	69.152	69.767	68.736	68.767	68.431	68.228	67.887	67.915	-55203.205	67.697	1373.269	1373.269	1373.142	1373.142	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:00 AM	41.856	31.180	19.468	73.746	72.707	70.751	70.001	69.603	69.462	69.143	69.746	68.730	68.758	68.425	68.234	67.866	67.918	-55202.364	67.686	1373.260	1373.260	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:01 AM	41.864	31.238	19.475	73.805	72.774	70.761	69.993	69.595	69.455	69.140	69.754	68.708	68.750	68.421	68.221	67.871	67.908	-55201.104	67.695	1373.258	1373.258	1373.131	1373.131	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:02 AM	41.860	31.258	19.457	73.835	72.798	70.757	69.985	69.601	69.462	69.148	69.748	68.703	68.741	68.434	68.231	67.899	67.918	-55201.299	67.706	1373.252	1373.252	1373.125	1373.125	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:03 AM	41.851	31.208	19.444	73.875	72.813	70.767	69.999	69.606	69.475	69.164	69.748	68.728	68.753	68.437	68.217	67.913	67.914	-55201.884	67.701	1373.249	1373.249	1373.122	1373.122	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:04 AM	41.852	31.201	19.460	73.889	72.831	70.769	69.996	69.605	69.478	69.176	69.757	68.779	68.760	68.424	68.188	67.897	67.916	-55202.596	67.710	1373.255	1373.255	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:05 AM	41.857	31.542	19.457	73.931	72.853	70.778	69.996	69.610	69.488	69.193	69.765	68.783	68.755	68.452	68.165	67.905	67.907	-55203.716	67.705	1373.262	1373.262	1373.134	1373.134	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:06 AM	41.852	31.800	19.450	73.924	72.862	70.771	69.983	69.605	69.479	69.192	69.764	68.775	68.748	68.437	68.134	67.892	67.889	-55201.949	67.700	1373.255	1373.255	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:07 AM	41.836	31.822	19.460	73.940	72.869	70.789	69.991	69.616	69.489	69.207	69.774	68.772	68.751	68.442	68.112	67.892	67.893	-55202.800	67.703	1373.260	1373.260	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:08 AM	41.826	31.790	19.453	73.951	72.880	70.797	69.998	69.636	69.491	69.221	69.779	68.784	68.724	68.448	68.120	67.900	67.905	-55204.207	67.715	1373.260	1373.260	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:09 AM	41.857	31.847	19.463	73.926	72.866	70.803	69.986	69.638	69.488	69.217	69.773	68.803	68.719	68.453	68.102	67.893	67.877	-55201.391	67.707	1373.267	1373.267	1373.140	1373.140	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:10 AM	41.865	31.748	19.449	73.925	72.850	70.844	69.988	69.624	69.490	69.227	69.782	68.837	68.740	68.455	68.077	67.892	67.874	-55201.629	67.693	1373.264	1373.264	1373.136	1373.136	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:11 AM	41.878	31.692	19.440	73.894	72.830	70.864	69.992	69.619	69.492	69.239	69.761	68.860	68.731	68.467	68.077	67.901	67.874	-55202.094	67.693	1373.255	1373.255	1373.128	1373.128	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:12 AM	41.875	31.730	19.450	73.865	72.807	70.877	70.006	69.619	69.501	69.243	69.737	68.862	68.754	68.472	68.084	67.914	67.866	-55202.274	67.711	1373.261	1373.261	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:13 AM	41.840	31.803	19.441	73.839	72.787	70.899	70.020	69.638	69.508	69.252	69.736	68.874	68.794	68.495	68.103	67.947	67.874	-55203.213	67.712	1373.256	1373.256	1373.129	1373.129	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:14 AM	41.844	31.764	19.441	73.775	72.748	70.908	70.018	69.642	69.502	69.242	69.723	68.855	68.726	68.506	68.124	67.949	67.888	-55200.860	67.708	1373.260	1373.260	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:15 AM	41.844	31.697	19.441	73.744	72.745	70.920	70.033	69.655	69.499	69.252	69.733	68.871	68.734	68.522	68.138	67.938	67.911	-55201.931	67.715	1373.261	1373.261	1373.133	1373.133	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:16 AM	41.873	31.752	19.448	73.707	72.732	70.939	70.052	69.660	69.508	69.263	69.742	68.878	68.718	68.546	68.155	67.942	67.921	-55203.005	67.715	1373.268	1373.268	1373.140	1373.140	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:17 AM	41.861	31.861	19.439	73.700	72.714	70.949	70.064	69.668	69.522	69.272	69.743	68.895	68.684	68.547	68.181	67.932	67.933	-55202.672	67.714	1373.263	1373.263	1373.135	1373.135	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:18 AM	41.866	32.154	19.442	73.710	72.719	70.950	70.073	69.671	69.524	69.284	69.761	68.911	68.703	68.572	68.185	67.903	67.918	-55203.592	67.717	1373.263	1373.263	1373.135	1373.135	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:19 AM	41.853	32.590	19.435	73.731	72.737	70.945	70.081	69.681	69.536	69.292	69.780	68.947	68.735	68.593	68.201	67.901	67.909	-55204.562	67.751	1373.261	1373.261	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:20 AM	41.854	32.581	19.438	73.741	72.737	70.922	70.084	69.688	69.541	69.288	69.795	68.946	68.754	68.599	68.205	67.883	67.919	-55203.153	67.749	1373.261	1373.261	1373.132	1373.132	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:21 AM	41.869	32.129	19.437	73.750	72.738	70.912	70.083	69.697	69.537	69.293	69.798	68.954	68.787	68.607	68.211	67.875	67.926	-55203.050	67.732	1373.264	1373.264	1373.136	1373.136	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
11:30:22 AM	41.856	31.688	19.435	73.773	72.759	70.913	70.102	69.713	69.557	69.321	69.809	68.958	68.820	68.620	68.240	67.887	67.948	-55205.926	67.763	1373.259	1373.259	1373.130	1373.130	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
