Time	Water Out [C]	Water In  [C]	Ambient [C]	Water Top (T16) [C]	T15 [C]	T14 [C]	T13 [C]	T12 [C]	T11 [C]	T10 [C]	T9 [C]	T8 [C]	T7 [C]	T6 [C]	T5 [C]	T4 [C]	T3 [C]	T2 [C]	Water Bottom (T1) [C]	Flue Top (F1) [C]	F2 [C]	F3 [C]	Flue Bottom (F4) [C]	Gas Flow Freqency	Water Flow Frequency	42i-NO (ppb)	42i-NO2 (ppb)	42i-NOx (ppb)	Horiba-NO (ppm)	Horiba-CO (ppm)	Horiba-CO2 (%)	Horiba-O2 (%)
8:13:03 AM	20.340	26.925	19.157	41.994	41.992	41.996	41.962	41.885	41.887	41.589	41.980	40.319	39.990	38.848	37.861	35.228	33.635	-55163.996	29.537	1372.924	1372.924	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:04 AM	20.357	26.906	19.166	41.999	41.986	42.000	41.964	41.884	41.891	41.589	41.967	40.324	39.989	38.848	37.860	35.231	33.647	-55163.567	29.532	1372.925	1372.925	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:05 AM	20.346	26.891	19.160	42.008	41.987	42.005	41.961	41.880	41.893	41.597	41.976	40.323	39.986	38.850	37.872	35.229	33.651	-55164.746	29.550	1372.922	1372.922	1372.775	1372.775	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:06 AM	20.343	26.887	19.165	42.008	41.990	42.003	41.959	41.883	41.903	41.594	41.974	40.322	39.984	38.844	37.868	35.232	33.648	-55164.667	29.541	1372.923	1372.923	1372.776	1372.776	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:07 AM	20.352	26.909	19.178	42.005	41.993	42.006	41.958	41.886	41.901	41.589	41.982	40.317	39.985	38.846	37.865	35.236	33.646	-55164.758	29.546	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:08 AM	20.346	26.905	19.172	42.007	41.988	42.004	41.960	41.887	41.889	41.585	41.975	40.325	39.987	38.846	37.869	35.225	33.642	-55164.015	29.536	1372.925	1372.925	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:09 AM	20.339	26.912	19.167	42.011	42.002	42.005	41.963	41.896	41.901	41.583	41.970	40.320	39.992	38.851	37.866	35.231	33.644	-55165.158	29.541	1372.926	1372.926	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:10 AM	20.346	26.918	19.157	42.001	41.981	42.012	41.963	41.882	41.888	41.587	41.969	40.328	39.983	38.842	37.860	35.219	33.645	-55162.939	29.531	1372.922	1372.922	1372.775	1372.775	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:11 AM	20.331	26.957	19.171	42.004	41.980	42.009	41.964	41.894	41.900	41.589	41.975	40.317	39.990	38.845	37.857	35.240	33.644	-55164.226	29.536	1372.926	1372.926	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:13 AM	20.350	27.006	19.167	42.001	41.995	42.010	41.968	41.885	41.901	41.597	41.981	40.330	39.989	38.858	37.873	35.232	33.653	-55165.432	29.547	1372.927	1372.927	1372.780	1372.780	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:14 AM	20.348	27.054	19.170	41.994	41.985	42.000	41.964	41.882	41.888	41.585	41.974	40.313	39.991	38.845	37.857	35.225	33.637	-55163.837	29.537	1372.923	1372.923	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:15 AM	20.353	27.079	19.164	41.997	41.988	41.991	41.950	41.878	41.875	41.580	41.962	40.306	39.973	38.842	37.862	35.222	33.632	-55162.544	29.534	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:16 AM	20.343	27.086	19.163	41.996	41.989	42.000	41.962	41.879	41.883	41.585	41.971	40.317	39.982	38.835	37.860	35.221	33.639	-55163.666	29.530	1372.923	1372.923	1372.776	1372.776	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:17 AM	20.347	27.086	19.164	42.001	41.988	42.001	41.950	41.882	41.885	41.584	41.965	40.317	39.975	38.835	37.867	35.213	33.634	-55162.419	29.529	1372.925	1372.925	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:18 AM	20.356	27.095	19.169	41.993	41.978	42.003	41.955	41.876	41.889	41.579	41.970	40.321	39.978	38.845	37.856	35.218	33.629	-55163.001	29.534	1372.932	1372.932	1372.785	1372.785	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:19 AM	20.355	27.076	19.169	41.996	41.987	42.005	41.956	41.883	41.885	41.592	41.977	40.326	39.993	38.847	37.867	35.224	33.635	-55163.796	29.533	1372.925	1372.925	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:20 AM	20.340	27.052	19.174	42.002	41.993	42.006	41.960	41.884	41.887	41.582	41.970	40.323	39.990	38.841	37.867	35.219	33.637	-55163.793	29.538	1372.925	1372.925	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:21 AM	20.350	27.053	19.168	42.000	41.992	42.006	41.963	41.882	41.890	41.594	41.967	40.317	39.981	38.843	37.863	35.221	33.637	-55163.562	29.525	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:22 AM	20.358	27.063	19.180	42.005	41.996	42.008	41.967	41.879	41.898	41.592	41.972	40.326	39.989	38.846	37.862	35.222	33.638	-55164.462	29.543	1372.929	1372.929	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:23 AM	20.341	27.043	19.161	42.003	41.989	42.011	41.966	41.890	41.894	41.586	41.968	40.323	39.989	38.836	37.868	35.224	33.640	-55164.051	29.537	1372.922	1372.922	1372.775	1372.775	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:24 AM	20.352	27.050	19.178	42.000	41.996	42.008	41.963	41.883	41.890	41.591	41.974	40.330	39.990	38.838	37.865	35.227	33.635	-55164.120	29.549	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:25 AM	20.341	27.022	19.175	42.004	41.990	42.004	41.956	41.882	41.893	41.588	41.978	40.316	39.988	38.838	37.864	35.221	33.633	-55163.764	29.542	1372.924	1372.924	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:26 AM	20.344	26.984	19.181	41.988	41.985	42.000	41.958	41.877	41.887	41.577	41.963	40.317	39.976	38.838	37.862	35.223	33.640	-55162.667	29.526	1372.925	1372.925	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:27 AM	20.351	26.904	19.177	41.986	41.983	41.991	41.949	41.873	41.881	41.579	41.962	40.319	39.977	38.837	37.850	35.216	33.628	-55161.783	29.531	1372.926	1372.926	1372.780	1372.780	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:28 AM	20.343	26.805	19.170	41.997	42.001	42.005	41.954	41.884	41.890	41.585	41.971	40.329	39.975	38.844	37.863	35.224	33.628	-55163.738	29.531	1372.923	1372.923	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:29 AM	20.337	26.713	19.170	41.996	41.981	42.008	41.962	41.887	41.882	41.582	41.965	40.315	39.985	38.842	37.856	35.222	33.638	-55163.497	29.538	1372.924	1372.924	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:30 AM	20.335	26.645	19.173	41.999	41.995	42.006	41.955	41.886	41.887	41.576	41.967	40.320	39.988	38.835	37.852	35.226	33.640	-55163.230	29.527	1372.924	1372.924	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:31 AM	20.355	26.607	19.177	41.997	42.003	42.008	41.958	41.881	41.886	41.581	41.968	40.319	39.984	38.835	37.863	35.218	33.625	-55163.497	29.533	1372.927	1372.927	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:32 AM	20.354	26.593	19.173	42.013	41.995	42.009	41.959	41.889	41.904	41.586	41.974	40.326	39.989	38.840	37.870	35.226	33.641	-55164.878	29.534	1372.927	1372.927	1372.780	1372.780	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:33 AM	20.347	26.569	19.174	41.999	41.995	42.001	41.953	41.888	41.883	41.573	41.970	40.319	39.973	38.845	37.854	35.218	33.629	-55163.480	29.542	1372.924	1372.924	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:34 AM	20.347	26.579	19.178	42.004	41.995	42.022	41.969	41.891	41.896	41.590	41.983	40.335	39.984	38.856	37.875	35.237	33.637	-55165.448	29.549	1372.931	1372.931	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:35 AM	20.352	26.576	19.164	42.000	41.994	42.002	41.959	41.882	41.896	41.579	41.961	40.318	39.986	38.837	37.868	35.218	33.642	-55163.680	29.537	1372.929	1372.929	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:36 AM	20.347	26.572	19.167	42.002	42.004	42.013	41.965	41.881	41.891	41.579	41.971	40.332	39.992	38.846	37.861	35.226	33.645	-55164.755	29.535	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:38 AM	20.335	26.560	19.160	41.992	41.998	42.004	41.961	41.885	41.896	41.581	41.972	40.324	39.987	38.845	37.870	35.221	33.642	-55164.678	29.542	1372.922	1372.922	1372.776	1372.776	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:39 AM	20.350	26.558	19.178	41.992	42.001	42.005	41.971	41.881	41.897	41.585	41.973	40.329	39.997	38.846	37.860	35.231	33.644	-55164.315	29.541	1372.927	1372.927	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:40 AM	20.342	26.548	19.166	41.978	41.997	42.005	41.968	41.876	41.894	41.584	41.967	40.327	39.979	38.855	37.862	35.222	33.638	-55163.908	29.533	1372.921	1372.921	1372.775	1372.775	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:41 AM	20.350	26.562	19.172	41.985	41.995	41.997	41.954	41.888	41.892	41.578	41.974	40.319	39.991	38.843	37.854	35.211	33.629	-55163.203	29.537	1372.929	1372.929	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:42 AM	20.358	26.576	19.176	41.973	41.992	41.999	41.954	41.864	41.873	41.569	41.966	40.313	39.974	38.834	37.848	35.219	33.632	-55162.259	29.530	1372.930	1372.930	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:43 AM	20.361	26.582	19.176	41.972	41.999	42.007	41.959	41.886	41.896	41.569	41.966	40.318	39.983	38.844	37.853	35.225	33.632	-55163.862	29.539	1372.926	1372.926	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:44 AM	20.363	26.592	19.178	41.987	42.016	42.011	41.970	41.906	41.900	41.598	41.983	40.345	39.998	38.851	37.884	35.240	33.654	-55167.060	29.557	1372.931	1372.931	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:45 AM	20.349	26.631	19.172	41.967	41.998	42.006	41.960	41.875	41.892	41.582	41.975	40.327	39.981	38.845	37.859	35.226	33.629	-55164.055	29.535	1372.926	1372.926	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:46 AM	20.340	26.683	19.176	41.958	41.990	41.996	41.951	41.876	41.891	41.568	41.959	40.307	39.972	38.839	37.856	35.212	33.632	-55161.764	29.523	1372.924	1372.924	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:47 AM	20.358	26.721	19.188	41.980	42.000	42.013	41.956	41.883	41.897	41.576	41.977	40.318	39.982	38.847	37.860	35.223	33.637	-55164.302	29.541	1372.930	1372.930	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:48 AM	20.339	26.715	19.164	41.978	41.991	41.992	41.962	41.880	41.890	41.571	41.960	40.316	39.984	38.842	37.863	35.220	33.631	-55163.327	29.532	1372.920	1372.920	1372.774	1372.774	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:49 AM	20.345	26.706	19.165	41.986	42.003	42.012	41.953	41.885	41.902	41.582	41.971	40.326	39.985	38.850	37.861	35.229	33.639	-55164.603	29.537	1372.919	1372.919	1372.773	1372.773	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:50 AM	20.348	26.704	19.174	41.966	42.000	42.002	41.960	41.887	41.894	41.564	41.969	40.315	39.975	38.846	37.850	35.227	33.628	-55163.195	29.531	1372.929	1372.929	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:51 AM	20.353	26.672	19.171	41.994	42.007	42.025	41.970	41.894	41.903	41.584	41.976	40.330	39.992	38.847	37.872	35.234	33.644	-55166.222	29.546	1372.924	1372.924	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:52 AM	20.341	26.645	19.183	41.971	41.998	42.011	41.955	41.881	41.898	41.569	41.966	40.313	39.978	38.839	37.855	35.230	33.633	-55163.861	29.539	1372.924	1372.924	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:53 AM	20.355	26.636	19.204	41.976	41.995	41.999	41.949	41.875	41.880	41.565	41.957	40.313	39.971	38.831	37.852	35.224	33.633	-55163.166	29.538	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:54 AM	20.354	26.618	19.188	41.997	42.009	42.022	41.978	41.898	41.905	41.588	41.974	40.333	39.991	38.853	37.877	35.231	33.639	-55166.669	29.553	1372.925	1372.925	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:55 AM	20.349	26.606	19.201	41.976	41.996	42.003	41.957	41.880	41.895	41.573	41.966	40.312	39.981	38.839	37.857	35.221	33.631	-55163.447	29.539	1372.930	1372.930	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:56 AM	20.359	26.597	19.199	41.977	42.005	42.006	41.962	41.875	41.886	41.569	41.972	40.309	39.972	38.837	37.858	35.230	33.632	-55163.279	29.526	1372.930	1372.930	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:57 AM	20.353	26.593	19.199	41.981	42.005	41.993	41.958	41.883	41.892	41.574	41.968	40.323	39.979	38.836	37.852	35.221	33.626	-55163.397	29.533	1372.928	1372.928	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:58 AM	20.355	26.592	19.206	41.979	41.988	42.002	41.957	41.879	41.881	41.572	41.966	40.312	39.970	38.839	37.859	35.217	33.636	-55163.308	29.525	1372.928	1372.928	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:13:59 AM	20.354	26.589	19.193	41.991	41.992	42.014	41.961	41.882	41.892	41.581	41.966	40.317	39.979	38.846	37.858	35.228	33.644	-55164.198	29.541	1372.927	1372.927	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:00 AM	20.349	26.608	19.210	41.975	41.991	41.993	41.957	41.877	41.895	41.562	41.973	40.307	39.971	38.835	37.854	35.219	33.629	-55162.788	29.532	1372.932	1372.932	1372.786	1372.786	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:02 AM	20.356	26.662	19.195	41.978	41.979	41.989	41.943	41.868	41.882	41.565	41.967	40.304	39.979	38.828	37.853	35.213	33.621	-55162.092	29.528	1372.927	1372.927	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:03 AM	20.365	26.726	19.203	41.989	42.003	42.012	41.961	41.886	41.899	41.583	41.975	40.324	39.981	38.840	37.866	35.226	33.640	-55165.052	29.539	1372.932	1372.932	1372.786	1372.786	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:04 AM	20.363	26.751	19.193	41.978	41.995	42.008	41.962	41.886	41.889	41.577	41.984	40.320	39.981	38.854	37.859	35.230	33.636	-55164.561	29.529	1372.929	1372.929	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:05 AM	20.363	26.751	19.196	41.978	41.990	42.004	41.959	41.877	41.884	41.569	41.969	40.305	39.978	38.843	37.854	35.220	33.642	-55164.108	29.530	1372.929	1372.929	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:06 AM	20.351	26.724	19.196	41.992	41.997	42.007	41.968	41.891	41.890	41.584	41.967	40.318	39.982	38.845	37.862	35.224	33.637	-55164.893	29.539	1372.931	1372.931	1372.785	1372.785	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:07 AM	20.358	26.701	19.201	41.986	41.993	42.013	41.956	41.889	41.895	41.579	41.973	40.317	39.979	38.837	37.866	35.227	33.643	-55164.681	29.530	1372.930	1372.930	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:08 AM	20.356	26.677	19.194	41.983	41.982	42.000	41.965	41.879	41.891	41.577	41.969	40.313	39.974	38.846	37.867	35.226	33.645	-55164.048	29.534	1372.927	1372.927	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:09 AM	20.359	26.663	19.198	41.970	41.987	41.994	41.946	41.879	41.880	41.557	41.959	40.304	39.967	38.832	37.846	35.211	33.621	-55162.238	29.529	1372.929	1372.929	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:10 AM	20.367	26.657	19.207	41.985	41.988	42.007	41.961	41.878	41.895	41.579	41.969	40.320	39.984	38.846	37.867	35.232	33.640	-55165.109	29.539	1372.936	1372.936	1372.790	1372.790	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:11 AM	20.347	26.640	19.190	41.985	41.985	42.001	41.961	41.879	41.891	41.583	41.965	40.314	39.983	38.848	37.865	35.222	33.642	-55164.363	29.538	1372.922	1372.922	1372.775	1372.775	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:12 AM	20.361	26.647	19.193	42.001	41.994	42.010	41.955	41.878	41.903	41.591	41.977	40.330	39.993	38.852	37.868	35.236	33.653	-55165.930	29.548	1372.929	1372.929	1372.783	1372.783	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:13 AM	20.353	26.650	19.191	41.989	41.993	42.002	41.951	41.879	41.888	41.578	41.969	40.313	39.987	38.830	37.854	35.213	33.638	-55164.163	29.543	1372.926	1372.926	1372.780	1372.780	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:14 AM	20.359	26.658	19.189	41.990	41.991	41.998	41.962	41.880	41.882	41.585	41.967	40.312	39.982	38.842	37.852	35.221	33.645	-55163.956	29.531	1372.923	1372.923	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:15 AM	20.364	26.677	19.188	41.997	41.991	42.003	41.960	41.882	41.901	41.584	41.973	40.325	39.979	38.842	37.859	35.222	33.636	-55164.984	29.533	1372.930	1372.930	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:16 AM	20.358	26.702	19.174	41.994	41.996	42.004	41.965	41.876	41.890	41.589	41.971	40.322	39.979	38.850	37.858	35.217	33.638	-55165.299	29.548	1372.923	1372.923	1372.776	1372.776	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:17 AM	20.346	26.740	19.179	41.992	41.988	42.004	41.964	41.883	41.897	41.583	41.966	40.318	39.985	38.842	37.853	35.225	33.636	-55164.517	29.536	1372.924	1372.924	1372.778	1372.778	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:18 AM	20.353	26.792	19.188	41.992	41.982	41.997	41.950	41.871	41.881	41.576	41.960	40.313	39.973	38.835	37.852	35.212	33.624	-55162.931	29.532	1372.926	1372.926	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:19 AM	20.346	26.844	19.186	41.991	41.987	41.999	41.960	41.877	41.901	41.580	41.970	40.319	39.987	38.839	37.850	35.217	33.637	-55164.259	29.527	1372.933	1372.933	1372.787	1372.787	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:20 AM	20.363	26.894	19.186	41.999	41.983	42.002	41.956	41.876	41.893	41.580	41.970	40.319	39.980	38.837	37.866	35.225	33.637	-55164.627	29.529	1372.930	1372.930	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:21 AM	20.346	26.899	19.177	42.001	41.999	42.018	41.965	41.894	41.902	41.582	41.977	40.329	39.985	38.852	37.871	35.222	33.647	-55166.124	29.542	1372.927	1372.927	1372.780	1372.780	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:22 AM	20.353	26.922	19.187	41.997	41.981	42.001	41.956	41.887	41.899	41.579	41.971	40.315	39.986	38.844	37.858	35.223	33.631	-55164.661	29.535	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:23 AM	20.349	26.912	19.177	41.993	41.989	42.014	41.967	41.884	41.886	41.575	41.965	40.318	39.979	38.836	37.863	35.216	33.631	-55164.235	29.531	1372.923	1372.923	1372.776	1372.776	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:24 AM	20.365	26.914	19.183	42.004	41.986	42.003	41.961	41.878	41.900	41.591	41.968	40.321	39.994	38.850	37.865	35.226	33.637	-55166.020	29.542	1372.934	1372.934	1372.787	1372.787	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:25 AM	20.358	26.915	19.187	41.991	41.988	42.004	41.949	41.874	41.888	41.569	41.968	40.317	39.987	38.846	37.866	35.219	33.632	-55164.634	29.535	1372.931	1372.931	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:27 AM	20.344	26.975	19.163	41.987	41.995	42.012	41.963	41.882	41.890	41.592	41.967	40.313	39.995	38.840	37.861	35.223	33.633	-55164.867	29.541	1372.923	1372.923	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:28 AM	20.349	27.070	19.174	41.989	41.993	42.010	41.962	41.884	41.890	41.587	41.970	40.322	39.982	38.844	37.864	35.220	33.645	-55165.269	29.538	1372.926	1372.926	1372.779	1372.779	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:29 AM	20.360	27.155	19.179	41.989	41.986	42.001	41.958	41.884	41.892	41.576	41.969	40.320	39.984	38.831	37.856	35.218	33.624	-55164.591	29.534	1372.932	1372.932	1372.786	1372.786	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:30 AM	20.346	27.208	19.184	41.989	41.986	42.000	41.955	41.873	41.897	41.574	41.967	40.318	39.972	38.835	37.858	35.215	33.620	-55164.124	29.535	1372.928	1372.928	1372.782	1372.782	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:31 AM	20.359	27.253	19.180	41.985	41.976	41.995	41.949	41.873	41.878	41.574	41.967	40.314	39.970	38.826	37.846	35.211	33.625	-55162.278	29.523	1372.931	1372.931	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:32 AM	20.349	27.271	19.162	41.995	41.998	42.008	41.955	41.879	41.888	41.576	41.974	40.317	39.983	38.849	37.866	35.226	33.627	-55165.014	29.541	1372.921	1372.921	1372.775	1372.775	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:33 AM	20.347	27.289	19.160	41.997	41.994	42.020	41.962	41.882	41.891	41.591	41.971	40.320	39.984	38.843	37.860	35.229	33.646	-55165.704	29.535	1372.923	1372.923	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:34 AM	20.373	27.299	19.183	41.996	41.993	42.013	41.956	41.884	41.895	41.581	41.969	40.317	39.980	38.841	37.857	35.227	33.633	-55164.951	29.539	1372.935	1372.935	1372.788	1372.788	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:35 AM	20.346	27.269	19.169	41.995	41.989	42.004	41.960	41.879	41.894	41.581	41.968	40.322	39.983	38.839	37.857	35.217	33.630	-55164.865	29.526	1372.923	1372.923	1372.777	1372.777	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:36 AM	20.347	27.243	19.173	41.995	41.984	42.010	41.957	41.882	41.891	41.586	41.974	40.318	39.985	38.848	37.853	35.222	33.636	-55164.874	29.541	1372.921	1372.921	1372.774	1372.774	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:37 AM	20.352	27.221	19.174	41.986	41.979	42.005	41.950	41.873	41.879	41.577	41.966	40.306	39.981	38.843	37.855	35.211	33.628	-55163.490	29.523	1372.927	1372.927	1372.780	1372.780	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:38 AM	20.354	27.202	19.183	41.995	41.988	42.011	41.954	41.881	41.887	41.576	41.968	40.317	39.983	38.837	37.854	35.219	33.641	-55164.583	29.533	1372.931	1372.931	1372.784	1372.784	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:39 AM	20.358	27.211	19.173	42.000	42.001	42.015	41.965	41.882	41.900	41.579	41.971	40.324	39.981	38.849	37.869	35.226	33.644	-55166.084	29.537	1372.928	1372.928	1372.781	1372.781	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:40 AM	20.364	27.218	19.191	41.995	41.990	42.018	41.961	41.887	41.888	41.593	41.970	40.326	39.987	38.843	37.861	35.226	33.633	-55165.978	29.537	1372.933	1372.933	1372.787	1372.787	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
8:14:41 AM	20.364	27.226	19.189	41.980	41.980	41.992	41.956	41.870	41.878	41.571	41.956	40.304	39.968	38.830	37.839	35.207	33.626	-55162.130	29.526	1372.934	1372.934	1372.787	1372.787	0.000	0.000	51.332	10.821	62.153	1.670	0.400	0.390	20.390
