Time[1].y;tan.vol[1].T;tan.vol[2].T;tan.vol[3].T;tan.vol[4].T;tan.vol[5].T;tan.vol[6].T;tan.vol[7].T;tan.vol[8].T;tan.vol[9].T;tan.vol[10].T;tan.vol[11].T;tan.vol[12].T;tan.vol[13].T;tan.vol[14].T;tan.vol[15].T;tan.vol[16].T;tan.vol[17].T;tan.vol[18].T;tan.vol[19].T;tan.vol[20].T;onOffController.y
482.4;332.98;332.508;332.125;331.707;331.165;330.363;329.147;327.391;325.071;322.319;319.422;316.766;316.761;316.831;316.831;316.831;316.831;316.831;316.831;316.831;1
484.8;332.991;332.519;332.136;331.718;331.176;330.375;329.158;327.403;325.083;322.332;319.435;316.819;316.819;316.889;316.889;316.889;316.889;316.889;316.889;316.889;1
487.2;333.002;332.53;332.146;331.728;331.186;330.386;329.17;327.415;325.095;322.344;319.449;316.876;316.877;316.946;316.946;316.946;316.946;316.946;316.946;316.946;1
489.6;333.013;332.54;332.157;331.739;331.197;330.397;329.181;327.426;325.107;322.357;319.462;316.923;316.933;317.002;317.002;317.002;317.002;317.002;317.002;317.002;1
492;333.024;332.551;332.168;331.75;331.208;330.408;329.192;327.438;325.119;322.369;319.475;316.972;316.988;317.057;317.057;317.057;317.057;317.057;317.057;317.057;1
494.4;333.035;332.562;332.179;331.761;331.219;330.419;329.204;327.449;325.131;322.382;319.488;317.022;317.042;317.112;317.112;317.112;317.112;317.112;317.112;317.112;1
496.8;333.046;332.572;332.189;331.772;331.23;330.43;329.215;327.461;325.143;322.394;319.501;317.073;317.096;317.165;317.165;317.165;317.165;317.165;317.165;317.165;1
499.2;333.057;332.583;332.2;331.782;331.241;330.441;329.226;327.473;325.155;322.407;319.514;317.126;317.149;317.218;317.218;317.218;317.218;317.218;317.218;317.218;1
501.6;333.069;332.594;332.211;331.793;331.252;330.452;329.237;327.484;325.167;322.42;319.527;317.178;317.202;317.271;317.271;317.271;317.271;317.271;317.271;317.271;1
504;333.08;332.604;332.221;331.804;331.263;330.463;329.249;327.496;325.179;322.432;319.54;317.231;317.255;317.324;317.324;317.324;317.324;317.324;317.324;317.324;1
506.4;333.091;332.615;332.232;331.815;331.274;330.474;329.26;327.507;325.191;322.445;319.553;317.284;317.308;317.377;317.377;317.377;317.377;317.377;317.377;317.377;1
508.8;333.102;332.626;332.243;331.826;331.284;330.485;329.271;327.519;325.203;322.457;319.566;317.337;317.361;317.43;317.43;317.43;317.43;317.43;317.43;317.43;1
511.2;333.113;332.636;332.254;331.836;331.295;330.496;329.282;327.531;325.215;322.47;319.579;317.39;317.414;317.483;317.483;317.483;317.483;317.483;317.483;317.483;1
513.6;333.124;332.647;332.264;331.847;331.306;330.507;329.293;327.542;325.227;322.482;319.592;317.443;317.467;317.535;317.535;317.535;317.535;317.535;317.535;317.535;1
516;333.135;332.657;332.275;331.858;331.317;330.518;329.305;327.554;325.239;322.495;319.605;317.495;317.519;317.588;317.588;317.588;317.588;317.588;317.588;317.588;1
518.4;333.146;332.668;332.285;331.868;331.328;330.529;329.316;327.565;325.251;322.507;319.618;317.548;317.572;317.64;317.64;317.64;317.64;317.64;317.64;317.64;1
520.8;333.157;332.679;332.296;331.879;331.339;330.54;329.327;327.577;325.263;322.519;319.631;317.601;317.625;317.693;317.693;317.693;317.693;317.693;317.693;317.693;1
523.2;333.168;332.689;332.307;331.89;331.349;330.551;329.338;327.588;325.275;322.532;319.644;317.654;317.677;317.745;317.745;317.745;317.745;317.745;317.745;317.745;1
525.6;333.179;332.7;332.317;331.901;331.36;330.562;329.349;327.6;325.287;322.544;319.657;317.707;317.73;317.798;317.798;317.798;317.798;317.798;317.798;317.798;1
528;333.19;332.71;332.328;331.911;331.371;330.573;329.361;327.611;325.299;322.557;319.67;317.759;317.783;317.851;317.851;317.851;317.851;317.851;317.851;317.851;1
530.4;333.201;332.721;332.339;331.922;331.382;330.584;329.372;327.623;325.311;322.569;319.683;317.812;317.835;317.903;317.903;317.903;317.903;317.903;317.903;317.903;1
532.8;333.212;332.732;332.349;331.933;331.393;330.595;329.383;327.634;325.323;322.582;319.696;317.865;317.888;317.956;317.956;317.956;317.956;317.956;317.956;317.956;1
535.2;333.223;332.742;332.36;331.944;331.404;330.605;329.394;327.646;325.335;322.594;319.709;317.918;317.941;318.008;318.008;318.008;318.008;318.008;318.008;318.008;1
537.6;333.234;332.753;332.371;331.954;331.414;330.616;329.405;327.657;325.346;322.607;319.722;317.97;317.993;318.061;318.061;318.061;318.061;318.061;318.061;318.061;1
540;333.245;332.763;332.381;331.965;331.425;330.627;329.416;327.669;325.358;322.619;319.735;318.023;318.046;318.113;318.113;318.113;318.113;318.113;318.113;318.113;1
542.4;333.256;332.774;332.392;331.976;331.436;330.638;329.428;327.68;325.37;322.631;319.748;318.076;318.098;318.166;318.166;318.166;318.166;318.166;318.166;318.166;1
544.8;333.266;332.784;332.403;331.986;331.447;330.649;329.439;327.692;325.382;322.644;319.761;318.128;318.151;318.218;318.218;318.218;318.218;318.218;318.218;318.218;1
547.2;333.277;332.795;332.413;331.997;331.457;330.66;329.45;327.703;325.394;322.656;319.774;318.181;318.203;318.271;318.271;318.271;318.271;318.271;318.271;318.271;1
549.6;333.288;332.805;332.424;332.008;331.468;330.671;329.461;327.715;325.406;322.669;319.786;318.233;318.256;318.323;318.323;318.323;318.323;318.323;318.323;318.323;1
552;333.299;332.816;332.434;332.018;331.479;330.682;329.472;327.726;325.418;322.681;319.799;318.286;318.308;318.375;318.375;318.375;318.375;318.375;318.375;318.375;1
554.4;333.31;332.827;332.445;332.029;331.49;330.693;329.483;327.737;325.43;322.693;319.812;318.339;318.361;318.428;318.428;318.428;318.428;318.428;318.428;318.428;1
556.8;333.321;332.837;332.456;332.04;331.501;330.704;329.495;327.749;325.442;322.706;319.825;318.391;318.413;318.48;318.48;318.48;318.48;318.48;318.48;318.48;1
559.2;333.332;332.848;332.466;332.05;331.511;330.715;329.506;327.76;325.454;322.718;319.838;318.444;318.466;318.533;318.533;318.533;318.533;318.533;318.533;318.533;1
561.6;333.343;332.858;332.477;332.061;331.522;330.726;329.517;327.772;325.465;322.73;319.851;318.496;318.518;318.585;318.585;318.585;318.585;318.585;318.585;318.585;1
564;333.354;332.869;332.487;332.072;331.533;330.737;329.528;327.783;325.477;322.743;319.864;318.548;318.57;318.637;318.637;318.637;318.637;318.637;318.637;318.637;1
566.4;333.365;332.879;332.498;332.082;331.543;330.747;329.539;327.795;325.489;322.755;319.876;318.601;318.622;318.689;318.689;318.689;318.689;318.689;318.689;318.689;1
568.8;333.376;332.89;332.509;332.093;331.554;330.758;329.55;327.806;325.501;322.767;319.889;318.653;318.675;318.741;318.741;318.741;318.741;318.741;318.741;318.741;1
571.2;333.386;332.9;332.519;332.104;331.565;330.769;329.561;327.817;325.512;322.779;319.902;318.705;318.727;318.793;318.793;318.793;318.793;318.793;318.793;318.793;1
573.6;333.397;332.911;332.53;332.114;331.576;330.78;329.572;327.829;325.524;322.792;319.915;318.758;318.779;318.845;318.845;318.845;318.845;318.845;318.845;318.845;1
576;333.408;332.921;332.54;332.125;331.586;330.791;329.583;327.84;325.536;322.804;319.928;318.81;318.831;318.897;318.897;318.897;318.897;318.897;318.897;318.897;1
578.4;333.419;332.932;332.551;332.135;331.597;330.802;329.594;327.851;325.548;322.816;319.94;318.862;318.883;318.949;318.949;318.949;318.949;318.949;318.949;318.949;1
580.8;333.43;332.942;332.561;332.146;331.608;330.812;329.605;327.863;325.56;322.829;319.953;318.914;318.935;319.001;319.001;319.001;319.001;319.001;319.001;319.001;1
583.2;333.44;332.953;332.572;332.157;331.618;330.823;329.616;327.874;325.571;322.841;319.966;318.967;318.988;319.053;319.053;319.053;319.053;319.053;319.053;319.053;1
585.6;333.451;332.963;332.582;332.167;331.629;330.834;329.627;327.886;325.583;322.853;319.979;319.019;319.04;319.106;319.106;319.106;319.106;319.106;319.106;319.106;1
588;333.462;332.974;332.593;332.178;331.64;330.845;329.638;327.897;325.595;322.865;319.991;319.071;319.092;319.158;319.158;319.158;319.158;319.158;319.158;319.158;1
590.4;333.473;332.984;332.603;332.188;331.651;330.856;329.649;327.908;325.607;322.878;320.004;319.123;319.144;319.21;319.21;319.21;319.21;319.21;319.21;319.21;1
592.8;333.484;332.995;332.614;332.199;331.661;330.867;329.66;327.92;325.618;322.89;320.017;319.176;319.196;319.262;319.262;319.262;319.262;319.262;319.262;319.262;1
595.2;333.495;333.005;332.624;332.21;331.672;330.878;329.672;327.931;325.63;322.902;320.03;319.228;319.248;319.314;319.314;319.314;319.314;319.314;319.314;319.314;1
597.6;333.505;333.015;332.635;332.22;331.683;330.888;329.683;327.942;325.642;322.914;320.042;319.28;319.3;319.366;319.366;319.366;319.366;319.366;319.366;319.366;1
600;333.516;333.026;332.646;332.231;331.693;330.899;329.694;327.954;325.654;322.927;320.055;319.332;319.353;319.418;319.418;319.418;319.418;319.418;319.418;319.418;1
602.4;333.527;333.036;332.656;332.242;331.704;330.91;329.705;327.965;325.666;322.939;320.068;319.385;319.405;319.47;319.47;319.47;319.47;319.47;319.47;319.47;1
604.8;333.538;333.047;332.667;332.252;331.715;330.921;329.716;327.977;325.677;322.951;320.081;319.437;319.457;319.522;319.522;319.522;319.522;319.522;319.522;319.522;1
607.2;333.549;333.057;332.677;332.263;331.725;330.932;329.727;327.988;325.689;322.963;320.093;319.489;319.509;319.574;319.574;319.574;319.574;319.574;319.574;319.574;1
609.6;333.56;333.068;332.688;332.273;331.736;330.943;329.738;327.999;325.701;322.976;320.106;319.541;319.561;319.626;319.626;319.626;319.626;319.626;319.626;319.626;1
612;333.57;333.078;332.698;332.284;331.747;330.953;329.749;328.011;325.713;322.988;320.119;319.594;319.613;319.678;319.678;319.678;319.678;319.678;319.678;319.678;1
614.4;333.581;333.089;332.709;332.295;331.758;330.964;329.76;328.022;325.724;323;320.132;319.646;319.665;319.73;319.73;319.73;319.73;319.73;319.73;319.73;1
616.8;333.592;333.099;332.719;332.305;331.768;330.975;329.771;328.033;325.736;323.012;320.144;319.698;319.717;319.782;319.782;319.782;319.782;319.782;319.782;319.782;1
619.2;333.603;333.11;332.73;332.316;331.779;330.986;329.782;328.045;325.748;323.025;320.157;319.75;319.769;319.834;319.834;319.834;319.834;319.834;319.834;319.834;1
621.6;333.614;333.12;332.74;332.326;331.79;330.997;329.793;328.056;325.76;323.037;320.17;319.802;319.822;319.886;319.886;319.886;319.886;319.886;319.886;319.886;1
624;333.624;333.131;332.751;332.337;331.8;331.007;329.804;328.067;325.771;323.049;320.183;319.854;319.874;319.938;319.938;319.938;319.938;319.938;319.938;319.938;1
626.4;333.635;333.141;332.761;332.348;331.811;331.018;329.815;328.079;325.783;323.061;320.195;319.907;319.926;319.99;319.99;319.99;319.99;319.99;319.99;319.99;1
628.8;333.646;333.152;332.772;332.358;331.822;331.029;329.826;328.09;325.795;323.073;320.208;319.959;319.978;320.042;320.042;320.042;320.042;320.042;320.042;320.042;1
631.2;333.657;333.162;332.782;332.369;331.832;331.04;329.837;328.101;325.807;323.086;320.221;320.011;320.03;320.094;320.094;320.094;320.094;320.094;320.094;320.094;1
633.6;333.668;333.172;332.793;332.379;331.843;331.051;329.848;328.113;325.818;323.098;320.233;320.063;320.082;320.146;320.146;320.146;320.146;320.146;320.146;320.146;1
636;333.678;333.183;332.803;332.39;331.854;331.061;329.859;328.124;325.83;323.11;320.246;320.115;320.133;320.198;320.198;320.198;320.198;320.198;320.198;320.198;1
638.4;333.689;333.193;332.814;332.4;331.864;331.072;329.87;328.135;325.842;323.122;320.259;320.167;320.185;320.249;320.249;320.249;320.249;320.249;320.249;320.249;1
640.8;333.7;333.204;332.824;332.411;331.875;331.083;329.881;328.147;325.854;323.134;320.271;320.219;320.237;320.301;320.301;320.301;320.301;320.301;320.301;320.301;1
643.2;333.711;333.214;332.835;332.421;331.886;331.094;329.892;328.158;325.865;323.147;320.284;320.271;320.289;320.353;320.353;320.353;320.353;320.353;320.353;320.353;1
645.6;333.721;333.225;332.845;332.432;331.896;331.105;329.903;328.169;325.877;323.159;320.332;320.323;320.341;320.405;320.405;320.405;320.405;320.405;320.405;320.405;1
648;333.732;333.235;332.856;332.443;331.907;331.115;329.914;328.18;325.889;323.171;320.384;320.375;320.393;320.457;320.457;320.457;320.457;320.457;320.457;320.457;1
650.4;333.743;333.245;332.866;332.453;331.918;331.126;329.925;328.192;325.9;323.183;320.436;320.427;320.445;320.509;320.509;320.509;320.509;320.509;320.509;320.509;1
652.8;333.754;333.256;332.877;332.464;331.928;331.137;329.936;328.203;325.912;323.195;320.488;320.479;320.497;320.56;320.56;320.56;320.56;320.56;320.56;320.56;1
655.2;333.764;333.266;332.887;332.474;331.939;331.148;329.947;328.214;325.924;323.207;320.54;320.531;320.549;320.612;320.612;320.612;320.612;320.612;320.612;320.612;1
657.6;333.775;333.277;332.898;332.485;331.949;331.159;329.958;328.226;325.935;323.22;320.592;320.583;320.6;320.664;320.664;320.664;320.664;320.664;320.664;320.664;1
660;333.786;333.287;332.908;332.495;331.96;331.169;329.969;328.237;325.947;323.232;320.645;320.635;320.652;320.716;320.716;320.716;320.716;320.716;320.716;320.716;1
662.4;333.796;333.298;332.919;332.506;331.971;331.18;329.98;328.248;325.959;323.244;320.697;320.686;320.704;320.767;320.767;320.767;320.767;320.767;320.767;320.767;1
664.8;333.807;333.308;332.929;332.516;331.981;331.191;329.991;328.259;325.97;323.256;320.749;320.738;320.756;320.819;320.819;320.819;320.819;320.819;320.819;320.819;1
667.2;333.818;333.318;332.94;332.527;331.992;331.202;330.002;328.271;325.982;323.268;320.8;320.79;320.808;320.871;320.871;320.871;320.871;320.871;320.871;320.871;1
669.6;333.829;333.329;332.95;332.537;332.003;331.212;330.013;328.282;325.994;323.28;320.852;320.842;320.859;320.922;320.922;320.922;320.922;320.922;320.922;320.922;1
672;333.839;333.339;332.961;332.548;332.013;331.223;330.024;328.293;326.005;323.292;320.904;320.894;320.911;320.974;320.974;320.974;320.974;320.974;320.974;320.974;1
674.4;333.85;333.35;332.971;332.558;332.024;331.234;330.035;328.304;326.017;323.304;320.956;320.946;320.963;321.026;321.026;321.026;321.026;321.026;321.026;321.026;1
676.8;333.861;333.36;332.982;332.569;332.034;331.245;330.046;328.316;326.029;323.316;321.007;320.997;321.014;321.077;321.077;321.077;321.077;321.077;321.077;321.077;1
679.2;333.871;333.37;332.992;332.579;332.045;331.255;330.057;328.327;326.04;323.329;321.059;321.049;321.066;321.129;321.129;321.129;321.129;321.129;321.129;321.129;1
681.6;333.882;333.381;333.002;332.59;332.055;331.266;330.068;328.338;326.052;323.341;321.111;321.101;321.118;321.18;321.18;321.18;321.18;321.18;321.18;321.18;1
684;333.893;333.391;333.013;332.6;332.066;331.277;330.078;328.349;326.063;323.353;321.163;321.153;321.169;321.232;321.232;321.232;321.232;321.232;321.232;321.232;1
686.4;333.903;333.401;333.023;332.611;332.077;331.287;330.089;328.36;326.075;323.365;321.214;321.204;321.221;321.284;321.284;321.284;321.284;321.284;321.284;321.284;1
688.8;333.914;333.412;333.034;332.621;332.087;331.298;330.1;328.372;326.087;323.377;321.266;321.256;321.273;321.335;321.335;321.335;321.335;321.335;321.335;321.335;1
691.2;333.925;333.422;333.044;332.632;332.098;331.309;330.111;328.383;326.098;323.389;321.318;321.308;321.324;321.387;321.387;321.387;321.387;321.387;321.387;321.387;1
693.6;333.935;333.433;333.055;332.642;332.108;331.32;330.122;328.394;326.11;323.401;321.369;321.36;321.376;321.438;321.438;321.438;321.438;321.438;321.438;321.438;1
696;333.946;333.443;333.065;332.653;332.119;331.33;330.133;328.405;326.121;323.413;321.421;321.411;321.427;321.49;321.49;321.49;321.49;321.49;321.49;321.49;1
698.4;333.957;333.453;333.075;332.663;332.13;331.341;330.144;328.416;326.133;323.425;321.472;321.463;321.479;321.541;321.541;321.541;321.541;321.541;321.541;321.541;1
700.8;333.967;333.464;333.086;332.674;332.14;331.352;330.155;328.428;326.145;323.437;321.524;321.514;321.53;321.592;321.592;321.592;321.592;321.592;321.592;321.592;1
703.2;333.978;333.474;333.096;332.684;332.151;331.362;330.166;328.439;326.156;323.449;321.576;321.566;321.582;321.644;321.644;321.644;321.644;321.644;321.644;321.644;1
705.6;333.988;333.484;333.107;332.695;332.161;331.373;330.177;328.45;326.168;323.461;321.627;321.618;321.633;321.695;321.695;321.695;321.695;321.695;321.695;321.695;1
708;333.999;333.495;333.117;332.705;332.172;331.384;330.187;328.461;326.179;323.473;321.679;321.669;321.685;321.747;321.747;321.747;321.747;321.747;321.747;321.747;1
710.4;334.01;333.505;333.127;332.716;332.182;331.394;330.198;328.472;326.191;323.485;321.731;321.721;321.736;321.798;321.798;321.798;321.798;321.798;321.798;321.798;1
712.8;334.02;333.515;333.138;332.726;332.193;331.405;330.209;328.484;326.202;323.497;321.782;321.772;321.788;321.849;321.849;321.849;321.849;321.849;321.849;321.849;1
715.2;334.031;333.526;333.148;332.737;332.203;331.416;330.22;328.495;326.214;323.509;321.834;321.824;321.839;321.901;321.901;321.901;321.901;321.901;321.901;321.901;1
717.6;334.041;333.536;333.159;332.747;332.214;331.426;330.231;328.506;326.226;323.521;321.885;321.875;321.891;321.952;321.952;321.952;321.952;321.952;321.952;321.952;1
720;334.052;333.546;333.169;332.758;332.224;331.437;330.242;328.517;326.237;323.533;321.937;321.927;321.942;322.004;322.004;322.004;322.004;322.004;322.004;322.004;1
722.4;334.063;333.557;333.179;332.768;332.235;331.448;330.253;328.528;326.249;323.545;321.989;321.978;321.994;322.055;322.055;322.055;322.055;322.055;322.055;322.055;1
724.8;334.073;333.567;333.19;332.778;332.246;331.458;330.264;328.539;326.26;323.557;322.04;322.03;322.045;322.106;322.106;322.106;322.106;322.106;322.106;322.106;1
727.2;334.084;333.577;333.2;332.789;332.256;331.469;330.274;328.551;326.272;323.569;322.091;322.081;322.096;322.157;322.157;322.157;322.157;322.157;322.157;322.157;1
729.6;334.094;333.588;333.21;332.799;332.267;331.48;330.285;328.562;326.283;323.581;322.144;322.133;322.148;322.209;322.209;322.209;322.209;322.209;322.209;322.209;1
732;334.105;333.598;333.221;332.81;332.277;331.49;330.296;328.573;326.295;323.593;322.194;322.184;322.199;322.26;322.26;322.26;322.26;322.26;322.26;322.26;1
734.4;334.116;333.608;333.231;332.82;332.288;331.501;330.307;328.584;326.306;323.605;322.246;322.236;322.25;322.311;322.311;322.311;322.311;322.311;322.311;322.311;1
736.8;334.126;333.619;333.242;332.831;332.298;331.512;330.318;328.595;326.318;323.617;322.297;322.287;322.302;322.363;322.363;322.363;322.363;322.363;322.363;322.363;1
739.2;334.137;333.629;333.252;332.841;332.309;331.522;330.329;328.606;326.329;323.629;322.348;322.338;322.353;322.414;322.414;322.414;322.414;322.414;322.414;322.414;1
741.6;334.147;333.639;333.262;332.852;332.319;331.533;330.339;328.617;326.341;323.641;322.401;322.39;322.404;322.465;322.465;322.465;322.465;322.465;322.465;322.465;1
744;334.158;333.649;333.273;332.862;332.33;331.544;330.35;328.628;326.352;323.653;322.451;322.441;322.456;322.516;322.516;322.516;322.516;322.516;322.516;322.516;1
746.4;334.168;333.66;333.283;332.872;332.34;331.554;330.361;328.64;326.364;323.665;322.503;322.493;322.507;322.567;322.567;322.567;322.567;322.567;322.567;322.567;1
748.8;334.179;333.67;333.293;332.883;332.351;331.565;330.372;328.651;326.375;323.677;322.554;322.544;322.558;322.618;322.618;322.618;322.618;322.618;322.618;322.618;1
751.2;334.189;333.68;333.304;332.893;332.361;331.575;330.383;328.662;326.387;323.689;322.605;322.595;322.609;322.67;322.67;322.67;322.67;322.67;322.67;322.67;1
753.6;334.2;333.691;333.314;332.904;332.372;331.586;330.394;328.673;326.398;323.701;322.657;322.646;322.66;322.721;322.721;322.721;322.721;322.721;322.721;322.721;1
756;334.21;333.701;333.324;332.914;332.382;331.597;330.404;328.684;326.41;323.713;322.708;322.698;322.712;322.772;322.772;322.772;322.772;322.772;322.772;322.772;1
758.4;334.221;333.711;333.335;332.924;332.393;331.607;330.415;328.695;326.421;323.724;322.759;322.749;322.763;322.823;322.823;322.823;322.823;322.823;322.823;322.823;1
760.8;334.231;333.721;333.345;332.935;332.403;331.618;330.426;328.706;326.433;323.736;322.811;322.8;322.814;322.874;322.874;322.874;322.874;322.874;322.874;322.874;1
763.2;334.242;333.732;333.355;332.945;332.414;331.628;330.437;328.717;326.444;323.748;322.861;322.852;322.865;322.925;322.925;322.925;322.925;322.925;322.925;322.925;1
765.6;334.253;333.742;333.366;332.956;332.424;331.639;330.448;328.728;326.455;323.76;322.913;322.903;322.916;322.976;322.976;322.976;322.976;322.976;322.976;322.976;1
768;334.263;333.752;333.376;332.966;332.435;331.65;330.458;328.739;326.467;323.772;322.964;322.954;322.967;323.027;323.027;323.027;323.027;323.027;323.027;323.027;1
770.4;334.273;333.763;333.386;332.976;332.445;331.66;330.469;328.75;326.478;323.784;323.015;323.005;323.018;323.078;323.078;323.078;323.078;323.078;323.078;323.078;1
772.8;334.284;333.773;333.397;332.987;332.455;331.671;330.48;328.762;326.49;323.796;323.067;323.056;323.07;323.129;323.129;323.129;323.129;323.129;323.129;323.129;1
775.2;334.294;333.783;333.407;332.997;332.466;331.681;330.491;328.773;326.501;323.808;323.117;323.108;323.121;323.18;323.18;323.18;323.18;323.18;323.18;323.18;1
777.6;334.305;333.793;333.417;333.007;332.476;331.692;330.502;328.784;326.513;323.82;323.169;323.159;323.172;323.231;323.231;323.231;323.231;323.231;323.231;323.231;1
780;334.315;333.804;333.428;333.018;332.487;331.703;330.512;328.795;326.524;323.831;323.22;323.21;323.223;323.282;323.282;323.282;323.282;323.282;323.282;323.282;1
782.4;334.326;333.814;333.438;333.028;332.497;331.713;330.523;328.806;326.536;323.843;323.271;323.261;323.274;323.333;323.333;323.333;323.333;323.333;323.333;323.333;1
784.8;334.336;333.824;333.448;333.039;332.508;331.724;330.534;328.817;326.547;323.855;323.322;323.312;323.325;323.384;323.384;323.384;323.384;323.384;323.384;323.384;1
787.2;334.347;333.834;333.459;333.049;332.518;331.734;330.545;328.828;326.558;323.867;323.374;323.363;323.376;323.435;323.435;323.435;323.435;323.435;323.435;323.435;1
789.6;334.357;333.845;333.469;333.059;332.529;331.745;330.555;328.839;326.57;323.879;323.424;323.414;323.427;323.486;323.486;323.486;323.486;323.486;323.486;323.486;1
792;334.368;333.855;333.479;333.07;332.539;331.755;330.566;328.85;326.581;323.891;323.475;323.465;323.478;323.537;323.537;323.537;323.537;323.537;323.537;323.537;1
794.4;334.378;333.865;333.489;333.08;332.549;331.766;330.577;328.861;326.593;323.902;323.527;323.516;323.529;323.588;323.588;323.588;323.588;323.588;323.588;323.588;1
796.8;334.389;333.875;333.5;333.09;332.56;331.777;330.588;328.872;326.604;323.914;323.577;323.567;323.58;323.639;323.639;323.639;323.639;323.639;323.639;323.639;1
799.2;334.399;333.885;333.51;333.101;332.57;331.787;330.598;328.883;326.615;323.926;323.628;323.618;323.631;323.69;323.69;323.69;323.69;323.69;323.69;323.69;1
801.6;334.41;333.896;333.52;333.111;332.581;331.798;330.609;328.894;326.627;323.938;323.68;323.669;323.681;323.74;323.74;323.74;323.74;323.74;323.74;323.74;1
804;334.42;333.906;333.531;333.121;332.591;331.808;330.62;328.905;326.638;323.95;323.73;323.72;323.732;323.791;323.791;323.791;323.791;323.791;323.791;323.791;1
806.4;334.43;333.916;333.541;333.132;332.602;331.819;330.631;328.916;326.649;323.962;323.781;323.771;323.783;323.842;323.842;323.842;323.842;323.842;323.842;323.842;1
808.8;334.441;333.926;333.551;333.142;332.612;331.829;330.641;328.927;326.661;323.973;323.832;323.822;323.834;323.893;323.893;323.893;323.893;323.893;323.893;323.893;1
811.2;334.451;333.937;333.561;333.152;332.622;331.84;330.652;328.938;326.672;323.985;323.883;323.873;323.885;323.944;323.944;323.944;323.944;323.944;323.944;323.944;1
813.6;334.462;333.947;333.572;333.163;332.633;331.85;330.663;328.949;326.684;323.997;323.934;323.924;323.936;323.994;323.994;323.994;323.994;323.994;323.994;323.994;1
816;334.472;333.957;333.582;333.173;332.643;331.861;330.673;328.96;326.695;324.009;323.985;323.975;323.987;324.045;324.045;324.045;324.045;324.045;324.045;324.045;1
818.4;334.483;333.967;333.592;333.183;332.654;331.871;330.684;328.971;326.706;324.046;324.036;324.026;324.037;324.096;324.096;324.096;324.096;324.096;324.096;324.096;1
820.8;334.493;333.977;333.602;333.194;332.664;331.882;330.695;328.982;326.718;324.096;324.087;324.077;324.088;324.147;324.147;324.147;324.147;324.147;324.147;324.147;1
823.2;334.503;333.988;333.613;333.204;332.674;331.892;330.706;328.993;326.729;324.147;324.137;324.128;324.139;324.197;324.197;324.197;324.197;324.197;324.197;324.197;1
825.6;334.514;333.998;333.623;333.214;332.685;331.903;330.716;329.004;326.74;324.198;324.188;324.178;324.19;324.248;324.248;324.248;324.248;324.248;324.248;324.248;1
828;334.524;334.008;333.633;333.225;332.695;331.913;330.727;329.015;326.752;324.249;324.239;324.229;324.241;324.299;324.299;324.299;324.299;324.299;324.299;324.299;1
830.4;334.534;334.018;333.643;333.235;332.706;331.924;330.738;329.026;326.763;324.3;324.29;324.28;324.291;324.349;324.349;324.349;324.349;324.349;324.349;324.349;1
832.8;334.545;334.028;333.654;333.245;332.716;331.934;330.748;329.037;326.774;324.35;324.341;324.331;324.342;324.4;324.4;324.4;324.4;324.4;324.4;324.4;1
835.2;334.555;334.039;333.664;333.255;332.726;331.945;330.759;329.048;326.786;324.401;324.391;324.382;324.393;324.45;324.45;324.45;324.45;324.45;324.45;324.45;1
837.6;334.566;334.049;333.674;333.266;332.737;331.955;330.77;329.059;326.797;324.452;324.442;324.432;324.443;324.501;324.501;324.501;324.501;324.501;324.501;324.501;1
840;334.576;334.059;333.684;333.276;332.747;331.966;330.78;329.07;326.808;324.502;324.493;324.483;324.494;324.552;324.552;324.552;324.552;324.552;324.552;324.552;1
842.4;334.586;334.069;333.695;333.286;332.757;331.976;330.791;329.081;326.819;324.553;324.544;324.534;324.545;324.602;324.602;324.602;324.602;324.602;324.602;324.602;1
844.8;334.597;334.079;333.705;333.297;332.768;331.987;330.802;329.092;326.831;324.604;324.594;324.585;324.595;324.653;324.653;324.653;324.653;324.653;324.653;324.653;1
847.2;334.607;334.089;333.715;333.307;332.778;331.997;330.812;329.103;326.842;324.655;324.645;324.635;324.646;324.703;324.703;324.703;324.703;324.703;324.703;324.703;1
849.6;334.617;334.1;333.725;333.317;332.789;332.008;330.823;329.113;326.853;324.706;324.696;324.686;324.696;324.754;324.754;324.754;324.754;324.754;324.754;324.754;1
852;334.628;334.11;333.735;333.327;332.799;332.018;330.834;329.124;326.865;324.756;324.747;324.737;324.747;324.805;324.805;324.805;324.805;324.805;324.805;324.805;1
854.4;334.638;334.12;333.746;333.338;332.809;332.029;330.844;329.135;326.876;324.806;324.797;324.787;324.798;324.855;324.855;324.855;324.855;324.855;324.855;324.855;1
856.8;334.648;334.13;333.756;333.348;332.82;332.039;330.855;329.146;326.887;324.857;324.848;324.838;324.848;324.906;324.906;324.906;324.906;324.906;324.906;324.906;1
859.2;334.659;334.14;333.766;333.358;332.83;332.05;330.866;329.157;326.899;324.908;324.899;324.889;324.899;324.956;324.956;324.956;324.956;324.956;324.956;324.956;1
861.6;334.669;334.15;333.776;333.369;332.84;332.06;330.876;329.168;326.91;324.959;324.949;324.939;324.949;325.007;325.007;325.007;325.007;325.007;325.007;325.007;1
864;334.679;334.161;333.786;333.379;332.851;332.071;330.887;329.179;326.921;325.01;325;324.99;325;325.057;325.057;325.057;325.057;325.057;325.057;325.057;1
866.4;334.69;334.171;333.797;333.389;332.861;332.081;330.898;329.19;326.932;325.06;325.05;325.041;325.05;325.107;325.107;325.107;325.107;325.107;325.107;325.107;1
